bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,2.118621,,,,,,,,,,,,,46589e2b-33fe-4b5c-97b8-9a047f3a850f,112,,"[27.7, 70.9]",3930184,3,,,,,0.025942283,,Right Foot,,,"[77.8, 72.2]",,High Pass,,50.116863,,Incomplete,,Vladimír Coufal,16570.0,,,,,1,From Free Kick,Tomáš Holeš,16469.0,Right Center Back,14,Czech Republic,912,"['9a12279c-61ce-410e-9c23-45b5bf246c48', 'd72d2d4f-516b-4b14-be11-c96cb2782c5d']",47,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:47.406,Pass,,,,,27.7,70.9,77.8,72.2,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.017136,,,,,,,,,,,,,9a12279c-61ce-410e-9c23-45b5bf246c48,114,,"[42.3, 7.9]",3930184,3,,,,,0.929432,,Head,,,"[47.9, 15.4]",,High Pass,,9.360022,,,,İsmail Yüksek,78241.0,,,,Recovery,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,15,Turkey,909,"['39e8c315-f4f7-475a-a92a-b7a7f11b915a', '46589e2b-33fe-4b5c-97b8-9a047f3a850f']",49,,,,,,,,,,,,,,,,,Turkey,909,00:03:49.525,Pass,,,,,42.3,7.9,47.9,15.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.786122,,,,,,,,,,,,,481ddeb4-4c22-4033-8fd8-2926b047379c,116,,"[47.8, 15.4]",3930184,3,,,,,-0.27324495,,Head,,,"[63.5, 11.0]",,High Pass,,16.304907,,,,Kenan Yildiz,151813.0,,,,,1,Regular Play,İsmail Yüksek,78241.0,Left Defensive Midfield,15,Turkey,909,['0a227676-2074-4a87-8e77-7490bba8b92e'],51,,,,,,,,,,,,,,,,,Turkey,909,00:03:51.542,Pass,,,,,47.8,15.4,63.5,11.0,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.469598,,,,,,,,,,,,,269a7c84-640d-4dfc-860c-3ec428f6a948,124,,"[55.7, 52.5]",3930184,3,,,,,-2.1934671,,Left Foot,,,"[41.7, 33.0]",,Ground Pass,,24.005207,,,,Ladislav Krejčí,28272.0,,,,,1,Regular Play,Lukáš Provod,28034.0,Left Defensive Midfield,16,Czech Republic,912,['a6a3165b-603d-4945-98fd-ca91ce9e25f8'],57,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:57.361,Pass,,,,,55.7,52.5,41.7,33.0,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.514834,,,,,,,,,,,,,8e533f21-810c-4f06-9e61-8727fe9433aa,127,,"[41.3, 32.1]",3930184,3,,,,,-1.2255207,,Left Foot,,,"[50.4, 6.8]",,Ground Pass,,26.886799,,,,David Jurásek,134272.0,,,,,1,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,16,Czech Republic,912,['20c91619-4d5c-4b36-90dd-990de15fe785'],59,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:59.949,Pass,,,,,41.3,32.1,50.4,6.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,5.564793,,,,,,,,,,,,,bce5bd42-2492-42d8-8354-e7ec548836e4,130,,"[50.4, 6.8]",3930184,4,,,,,0.22458793,,Left Foot,,,"[116.5, 21.9]",,Low Pass,,67.8028,,Incomplete,,Mojmír Chytil,32985.0,,,,,1,Regular Play,David Jurásek,134272.0,Left Wing Back,16,Czech Republic,912,"['40323f78-cfaa-4787-a290-75e725ca5780', '4f56f163-7ca9-46f5-8e29-09ac56a27ffa']",2,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:02.570,Pass,,,,,50.4,6.8,116.5,21.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.502327,,,,,,,,,,,,,569980a7-07ac-4ea3-b68f-7cd1374114e2,135,,"[8.3, 47.7]",3930184,4,,,,,-1.3623312,,Keeper Arm,,,"[14.9, 16.5]",,Ground Pass,,31.890438,,,,Merih Demiral,23558.0,,,,,1,Regular Play,Fehmi Mert Günok,30310.0,Goalkeeper,17,Turkey,909,['de82015c-3906-462d-bfad-9a5907ae0917'],19,,,,,,,,,,,,,,,,,Turkey,909,00:04:19.671,Pass,,,,,8.3,47.7,14.9,16.5,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.163672,,,,,,,,,,,,,4a9fc3b6-4ceb-43b9-a0e9-8e8a67ff97ad,138,,"[14.9, 16.5]",3930184,4,,,,,1.8797271,,Right Foot,,,"[7.4, 40.0]",,Ground Pass,,24.667793,,,,Fehmi Mert Günok,30310.0,,,,,1,Regular Play,Merih Demiral,23558.0,Left Center Back,17,Turkey,909,['d5cfd3b2-4138-42b8-a3cc-8c523a7c4178'],23,,,,,,,,,,,,,,,,,Turkey,909,00:04:23.737,Pass,,,,,14.9,16.5,7.4,40.0,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,3.297458,,,,,,,,,,,,,bbd8b6ca-66fa-4abc-9ae5-8c587ebe3a32,142,,"[16.2, 44.9]",3930184,4,,,,,-0.121230006,,Right Foot,,,"[95.0, 35.3]",,High Pass,,79.382614,,Incomplete,,Kenan Yildiz,151813.0,,,,,1,Regular Play,Fehmi Mert Günok,30310.0,Goalkeeper,17,Turkey,909,"['22181ea5-0ebd-4b45-94fb-f1ccaa502ad5', '9a626a50-d96b-4ff9-a792-d38d3137fd25', 'f12008df-a6b4-49dc-9cc5-eb179d9c692b']",32,,,,,,,,,,,,,,,,,Turkey,909,00:04:32.095,Pass,True,,,,16.2,44.9,95.0,35.3,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.739098,,,,,,,,,,,,,75bee793-fb1f-4692-81f0-bce10008356c,151,,"[93.5, 31.4]",3930184,4,,,,,-0.9453113,,Left Foot,,,"[98.7, 24.2]",,Ground Pass,,8.881441,,,,Kenan Yildiz,151813.0,,,,,1,Regular Play,Arda Güler,116587.0,Center Forward,17,Turkey,909,['0f8cc816-2c47-4dd1-bd3d-96651953d414'],42,,,,,,,,,,,,,,,,,Turkey,909,00:04:42.297,Pass,,,,,93.5,31.4,98.7,24.2,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.622719,,,,,,,,,,,,,fcba859e-2892-422b-b40d-328dca695b43,154,,"[103.2, 24.6]",3930184,4,,,,,1.6967089,,Right Foot,,,"[102.2, 32.5]",,Ground Pass,,7.9630394,,,,Hakan Çalhanoğlu,7039.0,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,17,Turkey,909,['378db0c7-f381-4f87-bacc-be81edbcadfe'],45,,,,,,,,,,,,,,,,,Turkey,909,00:04:45.187,Pass,,,,,103.2,24.6,102.2,32.5,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.326273,,,,,,,,,,,,,6eedbd37-5bec-49ab-84c1-6bf9f76d45bb,156,,"[102.2, 32.5]",3930184,4,,,,,-1.7632979,,Right Foot,,,"[99.9, 20.7]",,Ground Pass,,12.022063,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,17,Turkey,909,['17fa6e74-6d90-4292-be9a-2ed32456df4a'],45,,,,,,,,,,,,,,,,,Turkey,909,00:04:45.809,Pass,,,,,102.2,32.5,99.9,20.7,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.134734,,,,,,,,,,,,,e9874520-083a-4db3-acda-0e7186f72ee5,159,,"[99.9, 23.6]",3930184,4,,,,,-0.8928958,,Right Foot,,,"[106.1, 15.9]",,Ground Pass,,9.885848,,,,Arda Güler,116587.0,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,17,Turkey,909,['02aab896-a358-43de-9ac3-28cc52b31223'],48,,,,,,,,,,,,,,,,,Turkey,909,00:04:48.919,Pass,,,,,99.9,23.6,106.1,15.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.678668,,,,,,,,,,,,,75699704-cc28-4d79-9c11-ef302c59b184,162,,"[108.7, 22.6]",3930184,4,,,,,0.66404617,,Left Foot,,,"[117.9, 29.8]",,Ground Pass,,11.682466,,,,Hakan Çalhanoğlu,7039.0,,,,,1,Regular Play,Arda Güler,116587.0,Center Forward,17,Turkey,909,['0c104a4b-baf9-4165-a690-e2a11a15043b'],54,,,,,,,,,,,,,,,,,Turkey,909,00:04:54.063,Pass,,,,,108.7,22.6,117.9,29.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.467016,,,,,,,,,,,,,8dbe7055-ca3d-4590-99ea-cea4f09d43e3,166,,"[6.0, 43.5]",3930184,5,,True,,,-0.41154063,,Right Foot,,,"[24.1, 35.6]",,High Pass,,19.748924,,,,Antonín Barák,7801.0,,,,Goal Kick,1,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,18,Czech Republic,912,['e780af7e-f890-4704-b671-9b5dba92f265'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:17.081,Pass,,,,,6.0,43.5,24.1,35.6,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.333125,,,,,,,,,,,,,276e2597-867d-4dcb-a98d-4ad34c1d3bdb,168,,"[24.4, 35.6]",3930184,5,,True,,,0.39317626,,Head,,,"[42.0, 42.9]",,High Pass,,19.053871,,,,Lukáš Provod,28034.0,,,,,1,From Goal Kick,Antonín Barák,7801.0,Right Attacking Midfield,18,Czech Republic,912,['fb0a65a1-eaa9-470e-b473-33b4c6975f78'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:17.588,Pass,,,,,24.4,35.6,42.0,42.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.299925,,,,,,,,,,,,,c6cb2c8f-5043-4e4d-82de-b2397428203f,171,,"[50.5, 45.0]",3930184,5,,,,,0.29367492,,Left Foot,,,"[75.3, 52.5]",,High Pass,,25.909266,,Incomplete,,Mojmír Chytil,32985.0,,,,,1,From Goal Kick,Lukáš Provod,28034.0,Left Defensive Midfield,18,Czech Republic,912,"['c11cc6f0-fea4-4f9d-8634-bb8653555d78', 'ca62b2fb-0480-48f9-a9b3-a662dd1669ee', 'e72fda87-4514-4047-a96a-2225cfb2c57d']",20,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:20.174,Pass,True,,,,50.5,45.0,75.3,52.5,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.540357,,,,,,,,,,,,,c11cc6f0-fea4-4f9d-8634-bb8653555d78,174,,"[44.8, 27.6]",3930184,5,,,,,0.119794026,,Right Foot,,,"[55.6, 28.9]",,Low Pass,,10.877959,,Incomplete,,,,,,,Recovery,1,From Goal Kick,Merih Demiral,23558.0,Left Center Back,18,Czech Republic,912,"['6f07af3d-8f75-4313-9bdf-2ec791e863da', 'bbdb9ae2-35f7-41ba-97b7-13b99b5a41b6', 'c6cb2c8f-5043-4e4d-82de-b2397428203f']",22,,,,,,,,,,,,,,,,,Turkey,909,00:05:22.474,Pass,True,,,,44.8,27.6,55.6,28.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.591937,,,,,,,,,,,,,b9093e82-d413-431e-a873-0b3d73f6b72c,182,,"[42.6, 34.2]",3930184,5,,,,,2.0303953,,Right Foot,,,"[37.7, 44.1]",,Ground Pass,,11.046267,,,,Salih Özcan,9085.0,,,,Recovery,1,Regular Play,İsmail Yüksek,78241.0,Left Defensive Midfield,19,Turkey,909,['2ce458cb-ab92-4d89-8aee-2c2e9b9e6e6a'],30,,,,,,,,,,,,,,,,,Turkey,909,00:05:30.068,Pass,,,,,42.6,34.2,37.7,44.1,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.72518,,,,,,,,,,,,,ae6af176-4968-4e76-a385-0fabcc8d8557,186,,"[37.8, 44.5]",3930184,5,,,,,-1.743657,,Left Foot,,,"[36.7, 38.2]",,Ground Pass,,6.395311,,,,Kenan Yildiz,151813.0,,,,,1,Regular Play,Salih Özcan,9085.0,Right Defensive Midfield,19,Turkey,909,"['4c6d3e81-0ce5-4f91-9daf-f7249176b9bf', '5d7015bb-d019-498c-823c-55a84927936a']",31,,,,,,,,,,,,,,,,,Turkey,909,00:05:31.291,Pass,True,,,,37.8,44.5,36.7,38.2,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.721666,,,,,,,,,,,,,19078083-48f6-452f-901a-b446c5f269e5,189,,"[40.1, 38.2]",3930184,5,,,,,1.3811827,,Right Foot,,,"[42.0, 48.1]",,Ground Pass,,10.080674,,,,Salih Özcan,9085.0,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,19,Turkey,909,['782eddeb-da36-4144-8cc5-96a9cb39828e'],32,,,,,,,,,,,,,,,,,Turkey,909,00:05:32.700,Pass,,,,,40.1,38.2,42.0,48.1,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.908443,,,,,,,,,,,,,79eca75c-28c8-45ab-8736-95572d57f01b,194,,"[42.9, 48.3]",3930184,5,,,,,1.3771744,,Right Foot,,,"[45.9, 63.6]",,Ground Pass,,15.591344,,,,Mert Müldür,10826.0,,,,,1,Regular Play,Salih Özcan,9085.0,Right Defensive Midfield,19,Turkey,909,"['7283b1b0-4039-4edc-8e4d-3b3bca2d7399', 'a1d557ab-2c31-4ce5-8c66-6c840dd24e27']",34,,,,,,,,,,,,,,,,,Turkey,909,00:05:34.298,Pass,True,,,,42.9,48.3,45.9,63.6,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.217115,,,,,,,,,,,,,5a89ffea-12c5-480a-9dee-9f583ad9ce18,200,,"[51.4, 80.0]",3930184,5,,,,,-2.457486,,,,,"[34.6, 66.3]",,Low Pass,,21.67787,,,,Samet Akaydin,133305.0,,,,Throw-in,1,From Throw In,Mert Müldür,10826.0,Right Back,20,Turkey,909,['85cd4550-2583-4d92-a87f-8734faedf252'],40,,,,,,,,,,,,,,,,,Turkey,909,00:05:40.435,Pass,,,,,51.4,80.0,34.6,66.3,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.872805,,,,,,,,,,,,,825b1ecd-5c33-4f31-b255-22cae8845681,203,,"[34.6, 66.3]",3930184,5,,,,,-0.5260664,,Right Foot,,,"[43.9, 60.9]",,Ground Pass,,10.754069,,,,Salih Özcan,9085.0,,,,,1,From Throw In,Samet Akaydin,133305.0,Right Center Back,20,Turkey,909,['15bbef87-b554-49c7-83e5-7f7c36d76014'],43,,,,,,,,,,,,,,,,,Turkey,909,00:05:43.740,Pass,,,,,34.6,66.3,43.9,60.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.538881,,,,,,,,,,,,,4b4d250e-9d01-4a21-bc54-a4d73bfdc51f,205,,"[43.9, 60.9]",3930184,5,,,,,2.6383183,,Right Foot,,,"[35.0, 65.8]",,Ground Pass,,10.159724,,,,Samet Akaydin,133305.0,,,,,1,From Throw In,Salih Özcan,9085.0,Right Defensive Midfield,20,Turkey,909,['6c8c1fdb-2f63-458a-9ba7-c4135adcc914'],44,,,,,,,,,,,,,,,,,Turkey,909,00:05:44.612,Pass,,,,,43.9,60.9,35.0,65.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.488339,,,,,,,,,,,,,f3e19c64-4f3e-4e38-b408-b8b0dc723fa3,208,,"[34.6, 65.4]",3930184,5,,,,,-2.3872108,,Right Foot,,,"[13.0, 45.1]",,Ground Pass,,29.64203,,,,Fehmi Mert Günok,30310.0,,,,,1,From Throw In,Samet Akaydin,133305.0,Right Center Back,20,Turkey,909,['1abcbe99-5e03-4d5d-a779-9e545bcfc45b'],47,,,,,,,,,,,,,,,,,Turkey,909,00:05:47.911,Pass,,,,,34.6,65.4,13.0,45.1,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.398691,,,,,,,,,,,,,0e95e70a-22b0-40fa-a78b-75660b46cd15,211,,"[13.2, 45.1]",3930184,5,,,,,1.3311723,,Right Foot,,,"[17.5, 62.7]",,Ground Pass,,18.11767,,,,Samet Akaydin,133305.0,,,,,1,From Throw In,Fehmi Mert Günok,30310.0,Goalkeeper,20,Turkey,909,['a49333cb-c704-43ab-94a8-b814ff68631f'],52,,,,,,,,,,,,,,,,,Turkey,909,00:05:52.407,Pass,,,,,13.2,45.1,17.5,62.7,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.341022,,,,,,,,,,,,,d77fb0ef-4e1f-44a1-8022-6d964e46f13d,214,,"[17.6, 62.7]",3930184,5,,,,,-1.2157248,,Right Foot,,,"[20.9, 53.8]",,Ground Pass,,9.492102,,,,İsmail Yüksek,78241.0,,,,,1,From Throw In,Samet Akaydin,133305.0,Right Center Back,20,Turkey,909,['f4f3bf46-ff20-4413-8ce4-c3d25d3dfe0e'],55,,,,,,,,,,,,,,,,,Turkey,909,00:05:55.080,Pass,,,,,17.6,62.7,20.9,53.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.684239,,,,,,,,,,,,,d8206c73-1763-49c6-ab92-924b8e339177,217,,"[22.1, 53.2]",3930184,5,,,,,0.4913222,,Right Foot,,,"[44.9, 65.4]",,Low Pass,,25.858847,,,,Arda Güler,116587.0,,,,,1,From Throw In,İsmail Yüksek,78241.0,Left Defensive Midfield,20,Turkey,909,['97f143b8-26f6-4d99-aa47-4813cb7da3a3'],56,,,,,,,,,,,,,,,,,Turkey,909,00:05:56.421,Pass,,,,,22.1,53.2,44.9,65.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.688026,,,,,,,,,,,,,7a2eb53f-0bb3-4959-ae1e-d4d8b5174197,225,,"[71.0, 1.5]",3930184,6,,,,,0.79716235,,Left Foot,,,"[75.2, 5.8]",,Ground Pass,,6.0108237,,,,Adam Hložek,28239.0,,,,,1,Regular Play,David Jurásek,134272.0,Left Wing Back,21,Czech Republic,912,"['45a5672c-9a8a-424b-8b61-963fae739e44', 'bb96b269-7e2b-43ae-bc4e-cd34b8bcca36']",4,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:04.444,Pass,True,,,,71.0,1.5,75.2,5.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.954555,,,,,,,,,,,,,66094f9c-97e6-46ef-8a6a-2cb827319d65,229,,"[75.2, 5.8]",3930184,6,,,,,-0.7022569,,Right Foot,,,"[80.4, 1.4]",,Ground Pass,,6.8117547,,,,David Jurásek,134272.0,,,,,1,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,21,Czech Republic,912,"['74c6b7dc-2721-4c8a-84eb-c61b2f9fa8b6', '75c3c4d6-e026-4557-b1e0-11a5ab6fb87b']",5,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:05.212,Pass,True,,,,75.2,5.8,80.4,1.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.580284,,,,,,,,,,,,,faa7460a-c860-4be5-afd9-49524df90023,232,,"[93.5, 2.1]",3930184,6,,,,,1.2885389,,Left Foot,True,,"[102.2, 32.1]",,Ground Pass,,31.236036,,Incomplete,,Mojmír Chytil,32985.0,,,,,1,Regular Play,David Jurásek,134272.0,Left Wing Back,21,Czech Republic,912,"['24a71477-3f94-4af3-9b83-ae0e4148490a', '90fc7e9a-b036-4a25-a723-eeb917586748']",7,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:07.475,Pass,,,,,93.5,2.1,102.2,32.1,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.044876,,,,,,,,,,,,,90fc7e9a-b036-4a25-a723-eeb917586748,234,,"[17.9, 48.0]",3930184,6,,,,,1.548412,,Right Foot,,,"[18.2, 61.4]",,Ground Pass,,13.4033575,,,,İsmail Yüksek,78241.0,,,,Recovery,1,Regular Play,Merih Demiral,23558.0,Left Center Back,22,Turkey,909,"['0e4304a9-7ca9-4c0b-a0fb-465c564845e1', 'faa7460a-c860-4be5-afd9-49524df90023']",9,,,,,,,,,,,,,,,,,Turkey,909,00:06:09.055,Pass,,,,,17.9,48.0,18.2,61.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.22967,,,,,,,,,,,,,c79f4e0e-b4f4-4b2a-b4c2-4ffa3f3df53a,236,,"[18.2, 61.4]",3930184,6,,,,,0.7192298,,Right Foot,,,"[35.9, 76.9]",,Ground Pass,,23.527431,,,,Arda Güler,116587.0,,,,,1,Regular Play,İsmail Yüksek,78241.0,Left Defensive Midfield,22,Turkey,909,['d782696d-605a-4e2c-af08-4e8f734e667a'],11,,,,,,,,,,,,,,,,,Turkey,909,00:06:11.100,Pass,,,,,18.2,61.4,35.9,76.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.173299,,,,,,,,,,,,,b4370442-a225-4263-983e-5a67772c64ea,239,,"[39.9, 64.6]",3930184,6,,,,,-1.4821404,,Left Foot,,,"[42.3, 37.6]",,Ground Pass,,27.106457,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,1,Regular Play,Arda Güler,116587.0,Center Forward,22,Turkey,909,['eac76b96-162a-490a-b254-5dd57badcdb9'],15,,,,,,,,,,,,,,,,,Turkey,909,00:06:15.559,Pass,,,,,39.9,64.6,42.3,37.6,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.655318,,,,,,,,,,,,,383ec674-eb1a-4dce-9986-3bad3d720e4b,242,,"[85.0, 12.4]",3930184,6,,,,,-0.8928958,7079f09a-e537-4c3d-8587-2c141f629542,Right Foot,,,"[91.2, 4.7]",,Ground Pass,,9.885848,,,,Kenan Yildiz,151813.0,True,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,22,Turkey,909,['6a2632ca-dd48-421d-9ad3-4eab5ac300c1'],23,,,,,,,,,,,,,,,,,Turkey,909,00:06:23.342,Pass,,,,,85.0,12.4,91.2,4.7,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.560872,,,,,,,,,,,,,7d1c7ad3-b3a2-4fb9-a519-a0358ecce5b8,248,,"[120.0, 0.1]",3930184,7,,,,,1.7081743,,Right Foot,,,"[114.0, 43.5]",,High Pass,True,43.812782,,Incomplete,,,,,True,Inswinging,Corner,1,From Corner,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,23,Turkey,909,['4f3152ba-4b4b-42e4-bb07-8c3c06d31be8'],14,,,,,,,,,,,,,,,,,Turkey,909,00:07:14.955,Pass,,,,,120.0,0.1,114.0,43.5,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.923299,,,,,,,,,,,,,b7a8aeef-f953-423f-83a2-1e9de8ed45be,252,,"[14.0, 31.8]",3930184,7,,,,,1.5486597,,Keeper Arm,,,"[14.6, 58.9]",,Low Pass,,27.106642,,,,Tomáš Holeš,16469.0,,,,,1,Regular Play,Jindřich Staněk,28040.0,Goalkeeper,24,Czech Republic,912,['d8751e20-bd99-4edc-94ea-83db6433b2c8'],26,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:26.715,Pass,,,,,14.0,31.8,14.6,58.9,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.067748,,,,,,,,,,,,,d12b6a01-aa24-4951-83e0-60932f31c2ca,255,,"[19.8, 57.9]",3930184,7,,,,,-0.5456551,,Right Foot,,,"[33.8, 49.4]",,Ground Pass,,16.37834,,,,Tomáš Souček,4870.0,,,,,1,Regular Play,Tomáš Holeš,16469.0,Right Center Back,24,Czech Republic,912,['71ea5dcc-30ae-43c5-9ffb-7f056bd98831'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:30.213,Pass,,,,,19.8,57.9,33.8,49.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.082375,,,,,,,,,,,,,73df0664-dec4-4da9-8f3f-aad9b14de853,257,,"[33.8, 49.1]",3930184,7,,,,,2.0762446,,Right Foot,,,"[28.1, 59.4]",,Ground Pass,,11.772,,,,Tomáš Holeš,16469.0,,,,,1,Regular Play,Tomáš Souček,4870.0,Right Defensive Midfield,24,Czech Republic,912,['cddd09d5-b6b9-4183-bd95-6935fd8d49f4'],31,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:31.280,Pass,,,,,33.8,49.1,28.1,59.4,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,2.192366,,,,,,,,,,,,,9c53582e-46f4-4573-9756-a936cd0d5a8c,260,,"[34.9, 66.2]",3930184,7,,,,,0.12659213,,Right Foot,,,"[78.9, 71.8]",,Low Pass,,44.35493,,,,Mojmír Chytil,32985.0,,,,,1,Regular Play,Tomáš Holeš,16469.0,Right Center Back,24,Czech Republic,912,['e410c3b6-a81d-49e2-9af9-ddfd8f33a0a0'],34,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:34.721,Pass,,,,,34.9,66.2,78.9,71.8,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.093782,,,,,,,,,,,,,31dd3167-28f7-46cf-9288-5c1337fd24cf,264,,"[36.5, 0.1]",3930184,7,,,,,0.28220284,,,,,"[53.4, 5.0]",,High Pass,,17.596022,,,,Kenan Yildiz,151813.0,,,,Throw-in,1,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Back,25,Turkey,909,['1c439d47-a586-43e0-8098-4b03f48628d4'],55,,,,,,,,,,,,,,,,,Turkey,909,00:07:55.424,Pass,,,,,36.5,0.1,53.4,5.0,Czech Republic vs Turkey,Czech Republic,Turkey
