50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.651891,,,,,,,,,,,,e7b28c7b-b60d-4683-8151-84334fe451fa,118,,,"[38.0, 64.1]",3930169,4,,,,,-1.9170818,,Right Foot,,,,"[34.5, 54.4]",,Ground Pass,,10.312129,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,14,Switzerland,773,['9aa1a89b-3678-49cf-887f-3baaf79907b1'],27,,,,,,,,,,,,,,,,Switzerland,773,00:04:27.370,Pass,,,,,,,38.0,64.1,34.5,54.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.380088,,,,,,,,,,,,d58b9718-0430-434d-97dd-642675d6369a,120,,,"[34.0, 54.7]",3930169,4,,,,,1.8170891,,Left Foot,,,,"[29.5, 72.6]",,Ground Pass,,18.456978,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,14,Switzerland,773,['35164445-a134-45f5-8d92-d88a72e4c62e'],29,,,,,,,,,,,,,,,,Switzerland,773,00:04:29.022,Pass,,,,,,,34.0,54.7,29.5,72.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,3.314905,,,,,,,,,,,,2d591689-166e-4bf9-a48c-4282b6c1e36f,124,,,"[32.6, 74.7]",3930169,4,,,,,-0.097253196,,Right Foot,,,,"[94.1, 68.7]",,High Pass,,61.79199,,,Dan Ndoye,45190.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,14,Switzerland,773,"['5258e814-c5c5-4c1d-b931-87444eeaa285', 'f8f1fa84-7cac-475b-9cfd-7e92734ef638']",32,,,,,,,,,,,,,,,,Switzerland,773,00:04:32.102,Pass,True,,,,,,32.6,74.7,94.1,68.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.374827,,,,,,,,,,,,1c62372c-ddee-4a1d-9b9e-afd5d81803dd,131,,,"[12.5, 4.7]",3930169,4,,,,,-0.26472223,,Left Foot,,,,"[29.1, 0.2]",,High Pass,,17.199127,,Out,Andrew Robertson,3655.0,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,14,Switzerland,773,"['7966b2a0-f2fc-400a-9ed3-ffd47a904d27', 'af3f5a91-a05a-40b1-b751-97b74c431b6d']",37,,,,,,,,,,,,,,,,Scotland,942,00:04:37.762,Pass,True,,,,,,12.5,4.7,29.1,0.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.885653,,,,,,,,,,,,1c3a9d3f-51e3-4271-88f3-c3429b0494ea,133,,,"[86.4, 80.0]",3930169,4,,,,,-2.8139942,,,,,,"[60.8, 71.3]",,Low Pass,,27.037937,,,Fabian Lukas Schär,5537.0,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,15,Switzerland,773,['fbb8359f-ae5d-4532-a51c-59cd779234f1'],50,,,,,,,,,,,,,,,,Switzerland,773,00:04:50.098,Pass,,,,,,,86.4,80.0,60.8,71.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.686335,,,,,,,,,,,,ba2ecb00-d96a-480a-8950-1bac1483a401,136,,,"[59.4, 70.7]",3930169,4,,,,,-0.6212445,,Right Foot,,,,"[68.9, 63.9]",,Ground Pass,,11.682894,,,Remo Freuler,6983.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,15,Switzerland,773,['50aae9f8-05d2-4d56-8bca-93f53b993a3c'],53,,,,,,,,,,,,,,,,Switzerland,773,00:04:53.237,Pass,,,,,,,59.4,70.7,68.9,63.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.567483,,,,,,,,,,,,680d1996-e7e8-4857-9f45-72845d029e78,140,,,"[67.1, 63.6]",3930169,4,,,,,-3.1261299,,Right Foot,,,,"[47.7, 63.3]",,Ground Pass,,19.402319,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,15,Switzerland,773,"['291c3fcd-45e7-4ffc-acbe-eee11df22cf7', '73c96e4d-6f99-42b4-9f96-7d503376ab97']",54,,,,,,,,,,,,,,,,Switzerland,773,00:04:54.491,Pass,True,,,,,,67.1,63.6,47.7,63.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.24181,,,,,,,,,,,,46ab4f52-2dd6-4865-a15e-2efc5c8555c1,144,,,"[44.5, 61.2]",3930169,4,,,,,-1.66083,,Right Foot,,,,"[41.9, 32.4]",,Ground Pass,,28.917124,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,15,Switzerland,773,"['4f1a5587-571e-4af1-9ef9-6a0c6e8ae022', 'f2fb4425-951c-43a0-8bed-3cf0f5f2bd9a']",57,,,,,,,,,,,,,,,,Switzerland,773,00:04:57.014,Pass,True,,,,,,44.5,61.2,41.9,32.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.538338,,,,,,,,,,,,5dd01c0d-311a-4be3-b1e0-d7d85ef88468,147,,,"[43.3, 20.7]",3930169,5,,,,,-0.7170836,,Left Foot,,,,"[63.6, 3.0]",,Ground Pass,,26.93288,,,Ruben Vargas,30401.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,15,Switzerland,773,['5c3f3d53-5c40-48a6-bfba-aa6ee8fa2e27'],0,,,,,,,,,,,,,,,,Switzerland,773,00:05:00.726,Pass,,,,,,,43.3,20.7,63.6,3.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.806439,,,,,,,,,,,,fc4e98c6-679d-40cf-b8b8-4e69c996d898,155,,,"[63.3, 74.6]",3930169,5,,,,,-1.9004208,,Right Foot,,,,"[60.7, 67.0]",,Ground Pass,,8.032434,,,Billy Gilmour,31067.0,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,16,Scotland,942,['8bc17a89-7825-4f23-a4f9-e8c348c69006'],5,,,,,,,,,,,,,,,,Scotland,942,00:05:05.310,Pass,,,,,,,63.3,74.6,60.7,67.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.605322,,,,,,,,,,,,df383117-3ab3-4e0a-bda7-aaf36cc2c7c8,158,,,"[57.2, 61.3]",3930169,5,,,,,-1.9114126,,Right Foot,,,,"[54.4, 53.4]",,Ground Pass,,8.381527,,,Callum McGregor,10534.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,16,Scotland,942,['9990b0e0-1b99-4c8a-9a63-e110fc19ab44'],7,,,,,,,,,,,,,,,,Scotland,942,00:05:07.806,Pass,,,,,,,57.2,61.3,54.4,53.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.321677,,,,,,,,,,,,680f7448-1f91-4b60-a3b4-c6999fbeb38a,162,,,"[55.2, 52.3]",3930169,5,,,,,2.8706458,,Left Foot,,,,"[40.8, 56.3]",,Ground Pass,,14.945233,,,Grant Campbell Hanley,9481.0,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,16,Scotland,942,"['28977e50-681d-4d0f-94be-73e4d9c1c900', '72544a05-28ed-4934-a248-5a60718c6cab']",8,,,,,,,,,,,,,,,,Scotland,942,00:05:08.491,Pass,True,,,,,,55.2,52.3,40.8,56.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.007382,,,,,,,,,,,,37be6daf-475b-4f1a-87d6-897a0e2b3de9,166,,,"[41.1, 58.3]",3930169,5,,,,,0.77032393,,Right Foot,,,,"[51.2, 68.1]",,Ground Pass,,14.073024,,Incomplete,Jack Hendry,11116.0,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,16,Scotland,942,"['30ba14b3-cf3b-4443-b3fe-6c069e6dcee2', 'ccfa48d7-ef89-4680-883c-f2a02a2564dc', 'f812fe45-1aa8-452e-859e-4b37dc986224']",10,,,,,,,,,,,,,,,,Scotland,942,00:05:10.528,Pass,True,,,,,,41.1,58.3,51.2,68.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.057378,,,,,,,,,,,,77976c15-cc89-4a68-a61c-1ab8628bd72f,172,,,"[76.3, 14.3]",3930169,5,,,,,0.9907935,,Right Foot,,,,"[78.2, 17.2]",,Low Pass,,3.4669871,,Incomplete,Remo Freuler,6983.0,,,,,,1,Regular Play,Ruben Vargas,30401.0,Left Center Forward,16,Scotland,942,"['0a609b5c-57c9-4747-bfa3-7028eb70fb23', '68c4ddfe-a6ef-4519-8405-eadf80e95a5a', 'c8cc4abb-fee1-43fa-820a-e6282cbae0ab']",12,,,,,,,,,,,,,,,,Switzerland,773,00:05:12.465,Pass,True,,,,,,76.3,14.3,78.2,17.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.510429,,,,,,,,,,,,50d4b399-2e26-4613-b3cf-ef287c5a2748,176,,,"[27.7, 51.5]",3930169,5,,,,,-2.5852325,,Left Foot,,,,"[7.6, 39.0]",,Ground Pass,,23.669811,,,Angus Gunn,22379.0,,,,,Recovery,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,16,Scotland,942,"['bac96d87-f0fc-427e-8e28-396db9fe3ed5', 'ea4c173f-5366-4f42-9a07-3c3ac295574d']",14,,,,,,,,,,,,,,,,Scotland,942,00:05:14.799,Pass,True,,,,,,27.7,51.5,7.6,39.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.082886,,,,,,,,,,,,99d0b5b6-db48-4e14-8fef-5863ab2aaacd,180,,,"[6.9, 27.2]",3930169,5,,,,,-0.20036542,,Left Foot,,,,"[52.2, 18.0]",,High Pass,,46.224777,,Unknown,John McGinn,9974.0,,,,,,1,Regular Play,Angus Gunn,22379.0,Goalkeeper,16,Scotland,942,"['2fa2bb9d-631a-494c-a8b5-0854de2d1b8c', 'afea6a12-5303-4f24-ac17-6dfa91423a8c']",18,,,,,,,,,,,,,,,,Scotland,942,00:05:18.495,Pass,True,,,,,,6.9,27.2,52.2,18.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,4.082414,,,,,,,,,,,,8209b4ac-2405-4dbe-a420-2d96dcc2981b,184,,,"[50.3, 19.6]",3930169,5,,,,,0.0028694326,,Left Foot,,,,"[120.0, 19.8]",,High Pass,,69.70029,,Out,Andrew Robertson,3655.0,,,,,Free Kick,1,From Free Kick,Kieran Tierney,10540.0,Left Center Back,17,Scotland,942,['3e835fcd-e264-45ca-8b0c-e9bfb6a29d53'],53,,,,,,,,,,,,,,,,Scotland,942,00:05:53.838,Pass,,,,,,,50.3,19.6,120.0,19.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.910091,,,,,,,,,,,,71623bf2-c37a-498f-a7f9-c9e8645816b4,186,,,"[6.4, 36.2]",3930169,6,,,,,1.8417432,,Left Foot,,,,"[4.9, 41.6]",,Ground Pass,,5.6044626,,,Yann Sommer,5550.0,,,,,Goal Kick,1,From Goal Kick,Manuel Obafemi Akanji,5549.0,Center Back,18,Switzerland,773,['eb179382-5ea4-4261-a99a-70eee62c368a'],15,,,,,,,,,,,,,,,,Switzerland,773,00:06:15.556,Pass,,,,,,,6.4,36.2,4.9,41.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.559422,,,,,,,,,,,,9bfa619b-c2ef-4302-a814-5c282de9c8de,190,,,"[4.2, 42.4]",3930169,6,,,,,1.3965515,,Left Foot,,,,"[8.9, 69.1]",,Ground Pass,,27.110514,,,Fabian Lukas Schär,5537.0,,,,,,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,18,Switzerland,773,"['007fcdc6-d51b-4d32-8efe-b56d39fa8ae0', 'e425058f-565c-45bf-87ca-bf0524321ccd']",17,,,,,,,,,,,,,,,,Switzerland,773,00:06:17.084,Pass,True,,,,,,4.2,42.4,8.9,69.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,6.078577,,,,,,,,,,,,d0e4ae8e-be44-49b6-bbf6-587a1ea1617e,193,,,"[15.4, 74.3]",3930169,6,,,,,-0.03168673,,Right Foot,,,,"[113.2, 71.2]",,High Pass,,97.84912,,Incomplete,Dan Ndoye,45190.0,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Right Center Back,18,Switzerland,773,"['f7eaa290-dd65-44be-ad25-668893d71f74', 'ffafe326-e217-44f3-a41f-2a4704f42c6e']",21,,,,,,,,,,,,,,,,Switzerland,773,00:06:21.638,Pass,,,,,,,15.4,74.3,113.2,71.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.313005,,,,,,,,,,,,790bf6ba-254f-4480-b403-fa753b70b725,197,,,"[104.5, 80.0]",3930169,6,,,,,-3.0219324,,,,,,"[70.4, 75.9]",,Low Pass,,34.345596,,,Fabian Lukas Schär,5537.0,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,19,Switzerland,773,['8fa1f3f9-a9ae-46b0-847b-047952751266'],41,,,,,,,,,,,,,,,,Switzerland,773,00:06:41.698,Pass,,,,,,,104.5,80.0,70.4,75.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.87221,,,,,,,,,,,,43b11db4-0086-41ef-90e3-d2358afef015,200,,,"[71.8, 76.0]",3930169,6,,,,,0.23949927,,Right Foot,,,,"[80.4, 78.1]",,Ground Pass,,8.852683,,,Silvan Widmer,7796.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,19,Switzerland,773,['40e46d55-0417-4a8b-86a1-8259cb8696d5'],45,,,,,,,,,,,,,,,,Switzerland,773,00:06:45.313,Pass,,,,,,,71.8,76.0,80.4,78.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.049541,,,,,,,,,,,,af9c0de5-c5bd-4648-bd8b-4700d5367b7f,204,,,"[77.5, 77.7]",3930169,6,,,,,-3.03598,,Right Foot,,,,"[49.2, 74.7]",,Ground Pass,,28.458567,,,Fabian Lukas Schär,5537.0,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,19,Switzerland,773,"['4e12b597-6774-4f05-b7f0-ae88f023e8c3', '6bafcb45-9baf-48ed-9faf-20c1804307e9']",47,,,,,,,,,,,,,,,,Switzerland,773,00:06:47.230,Pass,True,,,,,,77.5,77.7,49.2,74.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.419226,,,,,,,,,,,,e1e0a215-b027-4cf9-9f69-6e7cee70e556,207,,,"[41.4, 73.0]",3930169,6,,,,,-2.2927206,,Right Foot,,,,"[19.3, 47.9]",,Ground Pass,,33.442787,,,Yann Sommer,5550.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,19,Switzerland,773,['3a1ec3df-ff79-495a-be9d-4769d05152ae'],51,,,,,,,,,,,,,,,,Switzerland,773,00:06:51.289,Pass,,,,,,,41.4,73.0,19.3,47.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.883132,,,,,,,,,,,,783aa35b-6e68-410d-a9bc-985873413910,211,,,"[19.4, 48.6]",3930169,6,,,,,0.96729743,,Right Foot,,,,"[38.7, 76.6]",,High Pass,,34.007206,,,Fabian Lukas Schär,5537.0,,,,,,1,From Throw In,Yann Sommer,5550.0,Goalkeeper,19,Switzerland,773,"['310f9410-aaf8-40c7-9449-f3b0a7e3e9e2', '55c6d249-2080-4628-8ed3-fa62dfca4452']",54,,,,,,,,,,,,,,,,Switzerland,773,00:06:54.932,Pass,True,,,,,,19.4,48.6,38.7,76.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.041997,,,,,,,,,,,,40028cf9-9938-4d4b-bded-f5845aec035a,214,,,"[38.7, 76.6]",3930169,6,,,,,-0.82413846,,Right Foot,,,,"[44.9, 69.9]",,Low Pass,,9.128527,,,Remo Freuler,6983.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,19,Switzerland,773,['af9d8654-802b-4db8-ae9b-66f627a037ec'],56,,,,,,,,,,,,,,,,Switzerland,773,00:06:56.879,Pass,,,,,,,38.7,76.6,44.9,69.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.708662,,,,,,,,,,,,a001b2f6-6f98-4687-9733-f22c1f756a63,217,,,"[46.1, 69.7]",3930169,6,,,,,0.028563658,,Right Foot,,,,"[56.6, 70.0]",,Ground Pass,,10.504285,,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,19,Switzerland,773,['7fb86dc2-9694-413a-aba7-1284f74404fa'],58,,,,,,,,,,,,,,,,Switzerland,773,00:06:58.812,Pass,,,,,,,46.1,69.7,56.6,70.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,3.544696,,,,,,,,,,,,8c80f0cc-5282-4185-aa06-846c1fcac645,226,,,"[50.2, 76.0]",3930169,7,,True,,,-0.59807783,,Left Foot,,,,"[104.8, 38.8]",,High Pass,,66.068146,,Incomplete,Ruben Vargas,30401.0,,,,,Free Kick,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,20,Switzerland,773,"['f5a3c0d9-f5c9-4910-8226-09903120d4a4', 'fc4999f2-1c5c-40d8-9dc3-d4fcfa4048c9']",13,,,,,,,,,,,,,,,,Switzerland,773,00:07:13.242,Pass,,,,,,,50.2,76.0,104.8,38.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.68607,,,,,,,,,,,,1a171b0b-2512-4572-85de-40c9ef7255c9,230,,,"[15.6, 42.7]",3930169,7,,,,,0.8229232,,Keeper Arm,,,,"[29.7, 57.9]",,Ground Pass,,20.732824,,,Anthony Ralston,22308.0,,,,,,1,From Keeper,Angus Gunn,22379.0,Goalkeeper,21,Scotland,942,['67882137-14f9-43e6-885e-c6b4731a901b'],17,,,,,,,,,,,,,,,,Scotland,942,00:07:17.863,Pass,,,,,,,15.6,42.7,29.7,57.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.742023,,,,,,,,,,,,ca014f0a-9467-43da-90d4-fa97d0620b72,233,,,"[30.8, 58.7]",3930169,7,,,,,-1.2287326,,Right Foot,,,,"[35.5, 45.5]",,Ground Pass,,14.011781,,,Billy Gilmour,31067.0,,,,,,1,From Keeper,Anthony Ralston,22308.0,Right Wing Back,21,Scotland,942,['061651aa-4c5f-486d-93ed-922b8da90320'],20,,,,,,,,,,,,,,,,Scotland,942,00:07:20.130,Pass,,,,,,,30.8,58.7,35.5,45.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.555732,,,,,,,,,,,,ff228d5f-3ead-4cb6-ab5a-e60384407d9b,237,,,"[34.8, 47.3]",3930169,7,,,,,-2.5331848,,Right Foot,,,,"[20.3, 37.2]",,Ground Pass,,17.67088,,,Grant Campbell Hanley,9481.0,,,,,,1,From Keeper,Billy Gilmour,31067.0,Right Defensive Midfield,21,Scotland,942,"['6c6c199c-fe63-4699-b70a-2db146b913a3', 'a26abd56-98de-4520-afba-98be3c903a85']",22,,,,,,,,,,,,,,,,Scotland,942,00:07:22.319,Pass,True,,,,,,34.8,47.3,20.3,37.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.570115,,,,,,,,,,,,5c768573-c7cb-4a7c-9fca-319e92709a75,241,,,"[19.6, 39.0]",3930169,7,,,,,1.527554,,Right Foot,,,,"[20.5, 59.8]",,Ground Pass,,20.819462,,,Jack Hendry,11116.0,,,,,,1,From Keeper,Grant Campbell Hanley,9481.0,Center Back,21,Scotland,942,"['9e669fc8-bf76-4bdc-a2b3-9beeafe9b8fa', 'a5fc9e8a-f191-462a-ba1f-114b7306cb90']",24,,,,,,,,,,,,,,,,Scotland,942,00:07:24.633,Pass,True,,,,,,19.6,39.0,20.5,59.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.09982,,,,,,,,,,,,178858b6-3b65-4b4c-95c1-4d15434fa8ce,244,,,"[20.1, 68.1]",3930169,7,,,,,0.17207797,,Right Foot,,,,"[57.5, 74.6]",,High Pass,,37.960636,,Incomplete,Che Adams,9466.0,,,,,,1,From Keeper,Jack Hendry,11116.0,Right Center Back,21,Scotland,942,"['7fa6acdc-a066-47e1-b922-b061ca9fbaf7', 'f9645573-a18e-4996-9b98-a34ef868f0ec']",28,,,,,,,,,,,,,,,,Scotland,942,00:07:28.139,Pass,,,,,,,20.1,68.1,57.5,74.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.863023,,,,,,,,,,,,3c4357ae-cec1-4eb8-afeb-1e64d309e3f3,249,,,"[64.4, 9.4]",3930169,7,,,,,2.076436,,Left Foot,,,,"[51.5, 32.7]",,Ground Pass,,26.632687,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,22,Switzerland,773,"['60ed61fb-cfe4-4bfb-b7eb-38435ef86d50', 'a933aebe-f6e8-4846-a569-b17ff27d186c']",31,,,,,,,,,,,,,,,,Switzerland,773,00:07:31.995,Pass,True,,,,,,64.4,9.4,51.5,32.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.560387,,,,,,,,,,,,ac0ea22f-1705-4ded-8d23-56ad5c381d26,253,,,"[49.9, 32.5]",3930169,7,,,,,-0.43833655,,Right Foot,,,,"[56.3, 29.5]",,Ground Pass,,7.0682387,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,22,Switzerland,773,"['2c91874e-1cea-4840-bb87-d7c2a7d67ba2', '808e74d8-5cb7-48c9-b0c3-9a29fdcd505c']",33,,,,,,,,,,,,,,,,Switzerland,773,00:07:33.901,Pass,True,,,,,,49.9,32.5,56.3,29.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.273066,,,,,,,,,,,,44889aaf-4a1d-4eae-a3c6-ef0ca275dea0,256,,,"[57.5, 29.0]",3930169,7,,,,,1.81782,,Right Foot,,,,"[51.7, 52.0]",,Ground Pass,,23.720034,,,Silvan Widmer,7796.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,22,Switzerland,773,['3cd8c1be-2475-4da8-aa44-30e3ef10edba'],34,,,,,,,,,,,,,,,,Switzerland,773,00:07:34.554,Pass,,,,,,,57.5,29.0,51.7,52.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.497624,,,,,,,,,,,,2f2d9a10-444b-4c41-8025-24ac0a37884f,259,,,"[62.8, 69.1]",3930169,7,,,,,-1.5849798,,Right Foot,,,,"[62.6, 55.0]",,Ground Pass,,14.1014185,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,22,Switzerland,773,['24725287-d828-40de-bab4-d50eb0d16646'],40,,,,,,,,,,,,,,,,Switzerland,773,00:07:40.574,Pass,,,,,,,62.8,69.1,62.6,55.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.076438,,,,,,,,,,,,f992338f-a280-4d91-8e26-ce87e25a25b2,263,,,"[63.1, 46.8]",3930169,7,,,,,-1.2835149,,Right Foot,,,,"[68.3, 29.2]",,Ground Pass,,18.352112,,,Michel Aebischer,16016.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,22,Switzerland,773,['6c951f74-e6d8-41f8-a5a7-2ae8fa63d927'],44,,,,,,,,,,,,,,,,Switzerland,773,00:07:44.138,Pass,,,,,,,63.1,46.8,68.3,29.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.833156,,,,,,,,,,,,3c6d07ef-78a7-4c76-812a-e274a098df30,267,,,"[69.0, 29.9]",3930169,7,,,,,2.3838553,,Right Foot,,,,"[56.0, 42.2]",,Ground Pass,,17.896648,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,22,Switzerland,773,"['615c8c17-8256-4686-8e89-3eaff9b7f657', 'fe574bc2-972b-4a47-abb7-d186e72492bb']",45,,,,,,,,,,,,,,,,Switzerland,773,00:07:45.295,Pass,True,,,,,,69.0,29.9,56.0,42.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.78846,,,,,,,,,,,,639262d4-7b54-48d2-a686-4923833e23fc,270,,,"[53.6, 37.5]",3930169,7,,,,,-1.4794482,,Left Foot,,,,"[56.0, 11.3]",,Low Pass,,26.309694,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,22,Switzerland,773,['3e8d2e16-91ec-463f-8e2c-e8550d6713be'],47,,,,,,,,,,,,,,,,Switzerland,773,00:07:47.648,Pass,,,,,,,53.6,37.5,56.0,11.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.855126,,,,,,,,,,,,5faad2d2-efd5-4486-be2a-74b203e33e0d,273,,,"[84.0, 9.7]",3930169,7,,,,,-1.2818209,,Right Foot,,,,"[86.2, 2.3]",,Ground Pass,,7.7201037,,,Ruben Vargas,30401.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,22,Switzerland,773,['c30d94ce-c004-4168-a747-8095772e48d9'],53,,,,,,,,,,,,,,,,Switzerland,773,00:07:53.651,Pass,,,,,,,84.0,9.7,86.2,2.3,Scotland vs Switzerland,Scotland,Switzerland
