50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d8ed79-ed1d-4497-8e8a-ec0199a6cc6d,2572,,,"[43.1, 49.7]",3930172,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,106,Spain,772,['b28aa777-a240-48e9-a25b-0503ff984e74'],24,,,,,,,,,,,,,,,,,,Spain,772,00:14:24.902,Ball Receipt*,,,,,,,43.1,49.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41eb1d57-bff0-4d46-b862-498ae337b076,2575,,,"[50.8, 54.0]",3930172,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,106,Spain,772,['87bc55ad-c85b-4d68-8f6c-d5f2cc317e97'],25,,,,,,,,,,,,,,,,,,Spain,772,00:14:25.867,Ball Receipt*,,,,,,,50.8,54.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca419acb-bb60-4bfc-ad7c-e62a00f00258,2579,,,"[70.4, 78.4]",3930172,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,106,Spain,772,['a132bc0e-dff1-4633-85a7-b988c874e055'],30,,,,,,,,,,,,,,,,,,Spain,772,00:14:30.122,Ball Receipt*,,,,,,,70.4,78.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6bf347-0580-4d2e-b44d-ca1ac8c0ed24,2582,,,"[92.6, 55.6]",3930172,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,106,Spain,772,['5bac962c-7de6-4d7b-b4d8-d699aee8cf4d'],38,,,,,,,,,,,,,,,,,,Spain,772,00:14:38.526,Ball Receipt*,,,,,,,92.6,55.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05fdcb7e-926d-424d-b9c8-6bb20de1eb8b,2585,,,"[96.5, 62.8]",3930172,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,106,Spain,772,['0a3e1880-1129-420d-b602-0e4c8498de3a'],39,,,,,,,,,,,,,,,,,,Spain,772,00:14:39.488,Ball Receipt*,,,,,,,96.5,62.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbea836a-9adc-4ada-832b-a602cb8390e4,2590,,,"[6.5, 23.5]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Riccardo Calafiori,41768.0,Left Center Back,107,Italy,914,['83954316-83f4-412b-9292-05227cb94c71'],5,,,,,,,,,,,,,,,,,,Italy,914,00:15:05.897,Ball Receipt*,,,,,,,6.5,23.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8baca80-800d-48a3-abe2-33762bbc4e7e,2593,,,"[30.1, 20.6]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,107,Italy,914,"['80c5acd1-a2a5-4407-81df-f4cda26f40bf', 'ed23d664-2997-44f2-b98a-049d39570a2e']",8,,,,,,,,,,,,,,,,,,Italy,914,00:15:08.973,Ball Receipt*,True,,,,,,30.1,20.6,,,Spain vs Italy,Spain,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27ede90-47fb-4006-bfb6-80ab86bfec95,2595,,,"[45.4, 8.3]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Dimarco,12255.0,Left Back,107,Italy,914,['971b7303-1ec5-431e-a338-53f0c68df30e'],11,,,,,,,,,,,,,,,,,,Italy,914,00:15:11.045,Ball Receipt*,,,,,,,45.4,8.3,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df756ec7-6792-46ec-bf3f-251c293fec3d,2597,,,"[89.8, 73.5]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,108,Spain,772,['a412eec2-7459-4fc9-bcec-67dd7409a1ce'],12,,,,,,,,,,,,,,,,,,Spain,772,00:15:12.084,Ball Receipt*,,,,,,,89.8,73.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a48cee1-7dee-4560-9914-730cb3933667,2608,,,"[9.2, 26.1]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,109,Italy,914,['de9fb912-b35c-4320-b1c5-b4d984aed910'],40,,,,,,,,,,,,,,,,,,Italy,914,00:15:40.144,Ball Receipt*,,,,,,,9.2,26.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2e2688-c6ef-4a99-91b0-e8473c921be7,2610,,,"[8.3, 57.8]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,109,Italy,914,['a488fbdc-7527-4ab5-a29b-1f8d18128d70'],42,,,,,,,,,,,,,,,,,,Italy,914,00:15:42.061,Ball Receipt*,,,,,,,8.3,57.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af34a12f-f712-478a-b83f-8309d7d4a84e,2613,,,"[2.8, 39.3]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,109,Italy,914,['d4a19d58-0049-4aa7-a16b-af328c5a5c36'],44,,,,,,,,,,,,,,,,,,Italy,914,00:15:44.211,Ball Receipt*,,,,,,,2.8,39.3,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac106aa-378e-419b-a9ee-631e50553938,2617,,,"[6.3, 17.7]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,109,Italy,914,['01bac2e8-e7fa-40f2-8d8b-c95a03db04a8'],47,,,,,,,,,,,,,,,,,,Italy,914,00:15:47.068,Ball Receipt*,,,,,,,6.3,17.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fca2fd05-f555-4779-80a6-7da57fc5f92b,2620,,,"[20.9, 1.1]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dimarco,12255.0,Left Back,109,Italy,914,['6d20ac50-134c-43f6-9a7f-28828bef6df9'],49,,,,,,,,,,,,,,,,,,Italy,914,00:15:49.532,Ball Receipt*,,,,,,,20.9,1.1,,,Spain vs Italy,Spain,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c036ba1f-948b-4302-b651-847eaf419643,2629,,,"[102.3, 55.0]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,109,Italy,914,['00093402-3ba1-4993-89e9-68c2c347a4f8'],54,,,,,,,,,,,,,,,,,,Spain,772,00:15:54.884,Ball Receipt*,,,,,,,102.3,55.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a74538e4-6335-411b-a0ff-c8001213753b,2631,,,"[39.6, 40.7]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Cambiaso,50729.0,Right Wing,109,Italy,914,['d4a0919f-c93b-47e4-aa11-d3d3955f0e5f'],57,,,,,,,,,,,,,,,,,,Italy,914,00:15:57.019,Ball Receipt*,,,,,,,39.6,40.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a32b72a5-8410-4d37-89f5-fa0ee993c29e,2633,,,"[53.5, 41.4]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Scamacca,10992.0,Center Forward,109,Italy,914,['0eec2ae9-1ffe-4519-bafd-3c7eb4c46d04'],58,,,,,,,,,,,,,,,,,,Italy,914,00:15:58.225,Ball Receipt*,,,,,,,53.5,41.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882eeb60-745f-4eba-bbd5-03bf142b6895,2635,,,"[50.3, 37.0]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Cambiaso,50729.0,Right Wing,109,Italy,914,['537f6d41-5664-4b38-98f6-63381bb09a26'],59,,,,,,,,,,,,,,,,,,Italy,914,00:15:59.218,Ball Receipt*,,,,,,,50.3,37.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8863ff-9f74-4ec8-adfb-20a27ab2bff2,2638,,,"[68.1, 10.5]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,109,Italy,914,['bc69df2f-0f11-4b57-9d14-a8c18c1b3dc8'],2,,,,,,,,,,,,,,,,,,Italy,914,00:16:02.151,Ball Receipt*,,,,,,,68.1,10.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5adfaad0-de89-4bab-ad29-6d0d255308c4,2641,,,"[89.1, 58.1]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bryan Cristante,6993.0,Right Center Midfield,109,Italy,914,['5f7ab83d-8861-4417-a3ac-04ee4e407e76'],8,,,,,,,,,,,,,,,,,,Italy,914,00:16:08.183,Ball Receipt*,,,,,,,89.1,58.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33802469-cf19-4081-885e-db4933485a1f,2656,,,"[56.9, 68.9]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,110,Spain,772,['95b1b1e6-a012-430c-b1e5-2a613725b818'],19,,,,,,,,,,,,,,,,,,Spain,772,00:16:19.638,Ball Receipt*,,,,,,,56.9,68.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d043875-06fc-4434-b0ac-c5d3101ff5ea,2660,,,"[40.9, 76.9]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,110,Spain,772,['7f2249b9-ff26-44f6-8e3d-ae7c91f1d666'],26,,,,,,,,,,,,,,,,,,Spain,772,00:16:26.127,Ball Receipt*,,,,,,,40.9,76.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1a392a-0f86-4328-93a0-c6e3e200c920,2663,,,"[29.0, 73.2]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,110,Spain,772,['c788a620-4ab6-4742-b280-7ee0ff93eecc'],27,,,,,,,,,,,,,,,,,,Spain,772,00:16:27.762,Ball Receipt*,,,,,,,29.0,73.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674eada5-3e82-4992-a4b1-50c2b696401a,2666,,,"[27.8, 60.0]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,110,Spain,772,['315ba29f-87e6-4124-a583-203453dae0d7'],30,,,,,,,,,,,,,,,,,,Spain,772,00:16:30.988,Ball Receipt*,,,,,,,27.8,60.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e23d86f0-6a29-453a-9bea-fe01e6dc75a1,2669,,,"[37.1, 54.0]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,110,Spain,772,['6a0d3cd5-db5c-4f3d-a94c-6696174c1f39'],32,,,,,,,,,,,,,,,,,,Spain,772,00:16:32.401,Ball Receipt*,,,,,,,37.1,54.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6baaa47a-44d0-40a6-9527-f93a027f72e3,2672,,,"[51.8, 6.8]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,110,Spain,772,['4824c470-02cf-48b4-94a9-e80673642c4d'],37,,,,,,,,,,,,,,,,,,Spain,772,00:16:37.294,Ball Receipt*,,,,,,,51.8,6.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b8a9db-143f-40cd-a75b-a8e8bba5ef8a,2675,,,"[64.9, 2.8]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,110,Spain,772,['55ea0122-80a1-4918-b83f-da6696a77f10'],39,,,,,,,,,,,,,,,,,,Spain,772,00:16:39.616,Ball Receipt*,,,,,,,64.9,2.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944da29-f6b7-4165-8790-857d338d5e16,2678,,,"[42.8, 7.8]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,110,Spain,772,['e13f5327-24ba-41fb-a934-f6429abc604d'],42,,,,,,,,,,,,,,,,,,Spain,772,00:16:42.903,Ball Receipt*,,,,,,,42.8,7.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333e0efa-4c74-4e04-8140-da48993dc423,2681,,,"[36.8, 53.4]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,110,Spain,772,['2235393f-483e-4ab1-9153-f2446dc396bc'],46,,,,,,,,,,,,,,,,,,Spain,772,00:16:46.067,Ball Receipt*,,,,,,,36.8,53.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec786ca7-4cdf-40ac-8305-8a67f645d9c0,2684,,,"[35.6, 19.3]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,110,Spain,772,['6639850b-7b91-42f6-aa71-c8f85aa305fe'],50,,,,,,,,,,,,,,,,,,Spain,772,00:16:50.732,Ball Receipt*,,,,,,,35.6,19.3,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d706211-1635-4a84-b2ef-7fca46b51d00,2687,,,"[24.3, 41.6]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,110,Spain,772,['cc826a0b-93a9-4b02-b19e-af1574e6454c'],55,,,,,,,,,,,,,,,,,,Spain,772,00:16:55.550,Ball Receipt*,,,,,,,24.3,41.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a3a3612-e656-4308-abe3-49fc7ddab890,2690,,,"[28.2, 59.7]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,110,Spain,772,['3fb2d9a1-e20c-4029-87d6-5742519df2e2'],57,,,,,,,,,,,,,,,,,,Spain,772,00:16:57.850,Ball Receipt*,,,,,,,28.2,59.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d466b1c-5d97-4f5d-9836-a0236c480f6b,2693,,,"[13.6, 41.3]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,110,Spain,772,['8af00989-e748-4640-adcd-7234bb5a0a41'],0,,,,,,,,,,,,,,,,,,Spain,772,00:17:00.989,Ball Receipt*,,,,,,,13.6,41.3,,,Spain vs Italy,Spain,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64bc2690-c4cc-4ab1-901a-45a7e43e2d96,2697,,,"[63.1, 5.7]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,110,Spain,772,['aa8bf8be-b2f0-46e9-b0bd-153b24b552a0'],7,,,,,,,,,,,,,,,,,,Spain,772,00:17:07.584,Ball Receipt*,,,,,,,63.1,5.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88137b5-77aa-4765-97b9-d93bd9f24d41,2699,,,"[42.4, 65.5]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolò Barella,8181.0,Center Defensive Midfield,111,Italy,914,['6f718301-9139-424f-bff2-522ad8cd3b08'],14,,,,,,,,,,,,,,,,,,Italy,914,00:17:14.179,Ball Receipt*,,,,,,,42.4,65.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77209fa0-dbc1-43de-aacf-360c70b90f12,2701,,,"[28.7, 35.9]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,111,Italy,914,['5b2428ec-c29f-471b-8650-92588fc785fa'],17,,,,,,,,,,,,,,,,,,Italy,914,00:17:17.828,Ball Receipt*,,,,,,,28.7,35.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52013fce-e834-4ff8-b0bc-61aa0e0996a6,2704,,,"[45.7, 44.5]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Cristante,6993.0,Right Center Midfield,111,Italy,914,['f28aff75-2718-4657-a416-4243f7073eb4'],21,,,,,,,,,,,,,,,,,,Italy,914,00:17:21.265,Ball Receipt*,,,,,,,45.7,44.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86eabedb-5efe-4fe9-968d-385449bcd9c6,2708,,,"[32.6, 54.3]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,111,Italy,914,['294dfd01-c58a-4a41-b1fb-635d1f4b8af4'],23,,,,,,,,,,,,,,,,,,Italy,914,00:17:23.983,Ball Receipt*,,,,,,,32.6,54.3,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64078546-5792-4211-b94b-b02431b38e8b,2711,,,"[34.4, 18.7]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,111,Italy,914,['fd9ca4aa-23c0-427c-88fc-7322cd7a52ab'],28,,,,,,,,,,,,,,,,,,Italy,914,00:17:28.890,Ball Receipt*,,,,,,,34.4,18.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fae14a3-eaa2-4963-bbbd-8d5c672abbc7,2714,,,"[57.2, 34.5]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Scamacca,10992.0,Center Forward,111,Italy,914,['76d8180c-788c-4df8-89a5-461add74f883'],32,,,,,,,,,,,,,,,,,,Italy,914,00:17:32.113,Ball Receipt*,,,,,,,57.2,34.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4153f9-f313-446a-8a8d-595eeb355fbf,2722,,,"[78.5, 34.4]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,112,Spain,772,['831aa197-20fe-4bc9-a17a-30c0b3d1a5cd'],34,,,,,,,,,,,,,,,,,,Spain,772,00:18:34.850,Ball Receipt*,,,,,,,78.5,34.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1f879e-6778-4c8a-9aa9-c662a614f482,2724,,,"[49.5, 26.7]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,112,Spain,772,['9f24fe7a-a85e-4612-9f53-6eae2e2af898'],36,,,,,,,,,,,,,,,,,,Spain,772,00:18:36.498,Ball Receipt*,,,,,,,49.5,26.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d192208-b6fa-4262-9fce-7e8c355acdb7,2727,,,"[26.2, 39.0]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,112,Spain,772,['c83aa138-5d9e-4fd3-a385-86e7382d29a8'],39,,,,,,,,,,,,,,,,,,Spain,772,00:18:39.649,Ball Receipt*,,,,,,,26.2,39.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5622a1f-ef4f-4c0e-8641-fa9784d84a34,2730,,,"[40.9, 38.2]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,112,Spain,772,['3b45fa52-f0ca-4b3c-9c84-c5025847a212'],40,,,,,,,,,,,,,,,,,,Spain,772,00:18:40.697,Ball Receipt*,,,,,,,40.9,38.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb56b70-88ff-4c57-bdf8-67e029e3520b,2735,,,"[41.4, 13.2]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,112,Spain,772,"['b33f232c-9ccf-4a35-9627-f7338058ee31', 'f6dfa3fe-eab8-4819-9ff1-e7096ce099c1']",44,,,,,,,,,,,,,,,,,,Spain,772,00:18:44.486,Ball Receipt*,True,,,,,,41.4,13.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e38848c5-038e-44ab-9762-d7bdada8a2c6,2739,,,"[67.8, 15.4]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicholas Williams Arthuer,68574.0,Left Wing,112,Spain,772,"['85487f25-8457-47a3-b1fc-f0df1fe171df', '94d8d62a-4a00-4581-a5a3-59b9dd3de817']",46,,,,,,,,,,,,,,,,,,Spain,772,00:18:46.586,Ball Receipt*,True,,,,,,67.8,15.4,,,Spain vs Italy,Spain,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb877152-cde3-4cb1-a892-d795a17fa21d,2747,,,"[91.3, 46.0]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Retegui,31093.0,Center Forward,112,Spain,772,['da876e84-1772-49cb-bd43-a2f3048433b1'],51,,,,,,,,,,,,,,,,,,Italy,914,00:18:51.779,Ball Receipt*,,,,,,,91.3,46.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1f132a4-c5fc-4c57-83fc-a5f96ba0c852,2749,,,"[34.5, 20.9]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,112,Spain,772,['8a0dae3d-2296-4983-88f8-590bf688004a'],52,,,,,,,,,,,,,,,,,,Spain,772,00:18:52.802,Ball Receipt*,,,,,,,34.5,20.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d29f839-1720-47dd-971c-5df03d78acef,2753,,,"[16.1, 23.2]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,112,Spain,772,['a118b3b4-71ec-4da3-885f-69be1b5e7b0e'],56,,,,,,,,,,,,,,,,,,Spain,772,00:18:56.934,Ball Receipt*,,,,,,,16.1,23.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288a5658-57fd-43a5-822a-443a841af972,2756,,,"[24.7, 26.7]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,112,Spain,772,['ac3caec6-887c-4fd3-9da0-b1d1de609de6'],57,,,,,,,,,,,,,,,,,,Spain,772,00:18:57.945,Ball Receipt*,,,,,,,24.7,26.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df7d5e0-dd4f-448e-8f35-42ed4127f00a,2760,,,"[43.1, 24.4]",3930172,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro González López,30486.0,Center Attacking Midfield,112,Spain,772,['ed10bcbf-a56c-426c-8ac0-2f19a082f405'],0,,,,,,,,,,,,,,,,,,Spain,772,00:19:00.343,Ball Receipt*,,,,,,,43.1,24.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d20a6e-0378-497a-b5ab-3a82103a5ad7,2764,,,"[20.2, 25.0]",3930172,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,112,Spain,772,['e5e40352-4411-4dc0-8157-ee362d500abb'],3,,,,,,,,,,,,,,,,,,Spain,772,00:19:03.721,Ball Receipt*,,,,,,,20.2,25.0,,,Spain vs Italy,Spain,Italy
