50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.161789,,,,,,,,,,,,,,ff8cbe33-d91b-4765-bbd8-c6487d64f933,87,,,"[44.8, 40.3]",3942382,2,,,,,0.67474097,,Right Foot,,,"[54.3, 47.9]",,Ground Pass,,12.165936,,Jerdy Schouten,15503.0,,,,,,Free Kick,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,6,Netherlands,941,['2eea6e87-aacb-4b0a-909b-b817f2daf0e3'],1,,,,,,,,,,,,,,,,,Netherlands,941,00:02:01.834,Pass,,,,,,,44.8,40.3,54.3,47.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.481066,,,,,,,,,,,,,,51c8f07c-20a1-43c1-8df4-651ce05a026e,89,,,"[54.4, 47.9]",3942382,2,,,,,2.0163736,,Right Foot,,,"[44.8, 68.0]",,Ground Pass,,22.274874,,Stefan de Vrij,7787.0,,,,,,,1,From Free Kick,Jerdy Schouten,15503.0,Right Defensive Midfield,6,Netherlands,941,['24433ab1-58d8-47b6-a405-69381512a598'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:02:02.995,Pass,,,,,,,54.4,47.9,44.8,68.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.277469,,,,,,,,,,,,,,53b13185-b079-4852-a62e-2dc3cf38f8fb,92,,,"[44.8, 68.0]",3942382,2,,,,,0.08550529,,Right Foot,,,"[62.3, 69.5]",,Ground Pass,,17.564169,,Steven Bergwijn,8259.0,,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,6,Netherlands,941,['ee2699e5-2ba4-482d-980d-d79870680617'],4,,,,,,,,,,,,,,,,,Netherlands,941,00:02:04.674,Pass,,,,,,,44.8,68.0,62.3,69.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.100275,,,,,,,,,,,,,,790fe3e5-223e-413d-baba-fd1b4c0cbf1e,95,,,"[65.8, 73.4]",3942382,2,,,,,0.94200003,,Right Foot,,,"[69.0, 77.8]",,Ground Pass,,5.440588,,Denzel Dumfries,8125.0,,,,,,,1,From Free Kick,Steven Bergwijn,8259.0,Right Wing,6,Netherlands,941,['ac0680eb-b9f2-464e-a8b8-5cdcff17688c'],7,,,,,,,,,,,,,,,,,Netherlands,941,00:02:07.734,Pass,,,,,,,65.8,73.4,69.0,77.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,2.31832,,,,,,,,,,,,,,8342c35d-7753-4595-87df-71070ebf7d0c,97,,,"[69.0, 77.8]",3942382,2,,,,,-2.7463958,,Right Foot,,,"[51.5, 70.5]",,Ground Pass,,18.96154,,Stefan de Vrij,7787.0,,,,,,,1,From Free Kick,Denzel Dumfries,8125.0,Right Back,6,Netherlands,941,['7a8f1b2a-7b54-4388-bb80-09706c02e926'],8,,,,,,,,,,,,,,,,,Netherlands,941,00:02:08.834,Pass,,,,,,,69.0,77.8,51.5,70.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,2.068982,,,,,,,,,,,,,,f8d104d4-105a-4065-8dd6-1c8a5795773a,100,,,"[51.5, 69.9]",3942382,2,,,,,-1.6148514,,Right Foot,,,"[49.6, 26.8]",,Ground Pass,,43.141857,,Nathan Aké,3306.0,,,True,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,6,Netherlands,941,['469b7af3-c7b6-4d18-9347-01e083be22ee'],12,,,,,,,,,,,,,,,,,Netherlands,941,00:02:12.097,Pass,,,,,,,51.5,69.9,49.6,26.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.867325,,,,,,,,,,,,,,5193bf31-cc9a-4b9b-acf4-ad25cac94ab0,103,,,"[51.5, 25.3]",3942382,2,,,,,-0.638914,,Left Foot,,,"[72.5, 9.7]",,Ground Pass,,26.160275,,Xavi Simons,39167.0,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Back,6,Netherlands,941,['026efae9-a520-454c-a466-ae9ca6931d48'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:02:15.822,Pass,,,,,,,51.5,25.3,72.5,9.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.986718,,,,,,,,,,,,,,4b344a70-eac8-4924-afe3-1e46cb9ca111,107,,,"[96.3, 6.8]",3942382,2,,,,,-0.81569195,,Right Foot,,,"[99.5, 3.4]",,Ground Pass,,4.669047,,Cody Mathès Gakpo,20750.0,,,,,,,1,From Free Kick,Xavi Simons,39167.0,Center Attacking Midfield,6,Netherlands,941,['1a18f034-9697-4d41-b3c7-c636abe49792'],20,,,,,,,,,,,,,,,,,Netherlands,941,00:02:20.426,Pass,,,,,,,96.3,6.8,99.5,3.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.969759,,,,,,,,,,,,,,861c6aef-0fb8-42ee-a64f-8b60a5eb7c7c,111,,,"[96.3, 3.4]",3942382,2,,,,,2.5161076,,Right Foot,,,"[92.7, 6.0]",,Ground Pass,,4.4407206,,Xavi Simons,39167.0,,,,,,,1,From Free Kick,Cody Mathès Gakpo,20750.0,Left Wing,6,Netherlands,941,['59472157-bcb6-41ee-9276-371d5b718ff6'],24,,,,,,,,,,,,,,,,,Netherlands,941,00:02:24.349,Pass,,,,,,,96.3,3.4,92.7,6.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.700362,,,,,,,,,,,,,,c0a13518-3ffe-4d07-be76-0547c5292c3a,120,,,"[26.9, 69.1]",3942382,2,,,,,1.4212366,,Right Foot,,,"[28.0, 76.4]",,Ground Pass,,7.3824115,,Arda Güler,116587.0,,,,,,,1,Regular Play,Mert Müldür,10826.0,Right Wing Back,7,Turkey,909,['f22e7558-3f98-4bf3-81d0-b4832c231428'],30,,,,,,,,,,,,,,,,,Turkey,909,00:02:30.375,Pass,,,,,,,26.9,69.1,28.0,76.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.311716,,,,,,,,,,,,,,600a40ae-0d84-4119-a427-68b2e613b1b4,124,,,"[22.6, 74.9]",3942382,2,,,,,-1.8869289,,Left Foot,,,"[15.6, 53.5]",,Ground Pass,,22.515772,,Kaan Ayhan,12293.0,,,,,,,1,Regular Play,Arda Güler,116587.0,Right Wing,7,Turkey,909,"['137d49b8-92fb-4582-81b3-d526d8f00add', '576a1c51-a495-4d15-bfe5-f12deba1374d']",32,,,,,,,,,,,,,,,,,Turkey,909,00:02:32.474,Pass,True,,,,,,22.6,74.9,15.6,53.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.345099,,,,,,,,,,,,,,d8ded3a9-9814-4410-b1d8-adc155412dc2,127,,,"[18.1, 52.9]",3942382,2,,,,,-1.6249806,,Right Foot,,,"[16.5, 23.4]",,Ground Pass,,29.543358,,Abdülkerim Bardakcı,48383.0,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,7,Turkey,909,['926903b7-a235-4e07-804c-c0db6730f53c'],34,,,,,,,,,,,,,,,,,Turkey,909,00:02:34.920,Pass,,,,,,,18.1,52.9,16.5,23.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.646052,,,,,,,,,,,,,,6ce96aef-81b2-4195-b11b-653d85436741,131,,,"[30.2, 2.7]",3942382,2,,,,,1.7161063,,Left Foot,,,"[29.0, 10.9]",,Ground Pass,,8.28734,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,7,Turkey,909,"['2d06e30d-e903-49b8-8cbe-70374ca5f6dc', 'cb893dc1-de74-456b-9268-4e6d8e4ab595']",40,,,,,,,,,,,,,,,,,Turkey,909,00:02:40.692,Pass,True,,,,,,30.2,2.7,29.0,10.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.621282,,,,,,,,,,,,,,0f3e6f3d-a798-4a58-b2bb-080084565665,134,,,"[29.3, 10.2]",3942382,2,,,,,-2.0614643,,Right Foot,,,"[25.4, 2.9]",,Ground Pass,,8.276473,,Abdülkerim Bardakcı,48383.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,7,Turkey,909,['6032ba9a-bacf-4ba7-b75c-94c9724f1ece'],42,,,,,,,,,,,,,,,,,Turkey,909,00:02:42.350,Pass,,,,,,,29.3,10.2,25.4,2.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.005869,,,,,,,,,,,,,,33d51004-1729-49df-9ddd-16f64be85530,138,,,"[22.0, 5.6]",3942382,2,,,,,-2.9865959,,Left Foot,,,"[9.2, 3.6]",,Ground Pass,,12.955308,,Samet Akaydin,133305.0,,,,,,,1,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,7,Turkey,909,"['1a1d6c1d-f5ba-4a4f-bed8-3ec3368d8127', 'be0c55e4-92c1-4743-86ea-eb378eb5c6f1']",45,,,,,,,,,,,,,,,,,Turkey,909,00:02:45.133,Pass,True,,,,,,22.0,5.6,9.2,3.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.811326,,,,,,,,,,,,,,527ac181-0764-4340-85e9-c1b6913b92c0,141,,,"[9.2, 3.6]",3942382,2,,,,,0.4024755,,Left Foot,,,"[44.2, 18.5]",,Ground Pass,,38.039585,,Salih Özcan,9085.0,,,,,,,1,Regular Play,Samet Akaydin,133305.0,Center Back,7,Turkey,909,['64bcecc4-fde9-4d1d-a93b-e322ebaccd1c'],46,,,,,,,,,,,,,,,,,Turkey,909,00:02:46.335,Pass,,,,,,,9.2,3.6,44.2,18.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.358479,,,,,,,,,,,,,,98b267b5-2111-43f4-a458-e0aa2f2c8647,145,,,"[47.0, 16.0]",3942382,2,,,,,-1.2679114,,Right Foot,,,"[50.5, 4.8]",,Ground Pass,,11.7341385,Incomplete,Kenan Yildiz,151813.0,,,,,,,1,Regular Play,Salih Özcan,9085.0,Right Defensive Midfield,7,Turkey,909,"['622d1cb2-3903-48da-92e9-737010b70dda', 'ae819932-09c1-427f-81cd-3042e924e574', 'e16c1346-c901-435f-b757-79bbeba567f2']",49,,,,,,,,,,,,,,,,,Turkey,909,00:02:49.036,Pass,True,,,,,,47.0,16.0,50.5,4.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,2.078032,,,,,,,,,,,,,,622d1cb2-3903-48da-92e9-737010b70dda,147,,,"[69.6, 75.3]",3942382,2,,,,,-1.0292287,,Right Foot,,True,"[77.3, 62.5]",,Ground Pass,,14.937536,,Xavi Simons,39167.0,,,,,,Recovery,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,7,Turkey,909,"['98b267b5-2111-43f4-a458-e0aa2f2c8647', 'e343bf3a-aea2-4705-8b90-3e3ec46dd5fc']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:02:50.394,Pass,,,,,,,69.6,75.3,77.3,62.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.437867,,,,,,,,,,,,,,55574d71-b790-462f-89cb-aa578a0bd678,151,,,"[84.3, 43.7]",3942382,2,,,,,0.10727885,,Right Foot,,,"[90.8, 44.4]",,Ground Pass,,6.537584,Incomplete,Memphis Depay,2988.0,,,,,,,1,Regular Play,Xavi Simons,39167.0,Center Attacking Midfield,7,Turkey,909,"['43100c13-489b-4195-8883-03d96ebc654c', '54f4e918-c11e-4079-b306-8ce6225b8212']",55,,,,,,,,,,,,,,,,,Netherlands,941,00:02:55.047,Pass,,,,,,,84.3,43.7,90.8,44.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.515368,,,,,,,,,,,,,,1a047adc-fa28-4ea6-8eeb-63378d23498f,156,,,"[29.0, 37.7]",3942382,2,,,,,2.8276544,,Right Foot,,,"[21.3, 40.2]",,Ground Pass,,8.095678,,Kaan Ayhan,12293.0,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,7,Turkey,909,"['caafe450-1a00-47ce-ac5a-e32ae42748c8', 'da84b5ad-b4a9-4de5-a279-47069e0c04d4']",56,,,,,,,,,,,,,,,,,Turkey,909,00:02:56.219,Pass,True,,,,,,29.0,37.7,21.3,40.2,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,2.12296,,,,,,,,,,,,,,655fa768-2c6b-4c12-a58f-8d59111815fd,160,,,"[20.4, 40.7]",3942382,2,,,,,1.126611,,Right Foot,,,"[28.3, 57.3]",,Low Pass,,18.38396,Incomplete,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,7,Turkey,909,"['7b4da76a-d9c9-4214-bb15-f79b33fef97f', 'aeeec7d9-1d37-4cc9-9855-852d3aa2225d', 'f34ab713-b964-46b1-be59-b943c5825b10']",57,,,,,,,,,,,,,,,,,Turkey,909,00:02:57.155,Pass,True,,,,,,20.4,40.7,28.3,57.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.035299,,,,,,,,,,,,,,0144e7e9-13a7-48aa-9bb3-6e8953760616,164,,,"[92.1, 23.1]",3942382,2,,,,,2.4616838,,Right Foot,,,"[87.4, 26.9]",,Ground Pass,,6.0440054,,Tijjani Reijnders,21582.0,,,,,,,1,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,8,Netherlands,941,['643b6661-1518-46a7-b1e8-82560e9fdec5'],59,,,,,,,,,,,,,,,,,Netherlands,941,00:02:59.740,Pass,,,,,,,92.1,23.1,87.4,26.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.767545,,,,,,,,,,,,,,7dfcb132-3ec0-4380-b091-fe5d61e623aa,167,,,"[90.3, 28.1]",3942382,3,,,,,1.4472458,,Right Foot,,,"[92.2, 43.4]",,Ground Pass,,15.417522,,Steven Bergwijn,8259.0,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,8,Netherlands,941,['32dbc707-9e17-46e4-9eaf-30c0f7bf0df6'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:03:02.185,Pass,,,,,,,90.3,28.1,92.2,43.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.597766,,,,,,,,,,,,,,5c40aaf9-3cdf-4cc8-bc17-ca4ef3b762c6,170,,,"[90.8, 44.0]",3942382,3,,,,,-2.0736396,,Right Foot,,,"[88.6, 40.0]",,Ground Pass,,4.565085,,Jerdy Schouten,15503.0,,,,,,,1,Regular Play,Steven Bergwijn,8259.0,Right Wing,8,Netherlands,941,['d464cb77-124d-468e-9827-6226d1a7f6c5'],3,,,,,,,,,,,,,,,,,Netherlands,941,00:03:03.774,Pass,,,,,,,90.8,44.0,88.6,40.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.046361,,,,,,,,,,,,,,be0c4ec2-5815-4a16-b726-e0ce8e75ac4d,173,,,"[80.6, 37.8]",3942382,3,,,,,2.1070035,,Right Foot,,,"[70.2, 55.3]",,Ground Pass,,20.357063,,Stefan de Vrij,7787.0,,,,,,,1,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,8,Netherlands,941,['ae1e697e-e194-4b34-af33-d291fbfe37fe'],7,,,,,,,,,,,,,,,,,Netherlands,941,00:03:07.393,Pass,,,,,,,80.6,37.8,70.2,55.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.177339,,,,,,,,,,,,,,a7d1e571-2266-4df0-a605-0e6fca21ae18,176,,,"[75.7, 66.4]",3942382,3,,,,,0.47758397,,Right Foot,,,"[87.1, 72.3]",,Ground Pass,,12.836277,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,8,Netherlands,941,['fc532138-9fac-4a83-8faf-3f5b5c2fc62a'],14,,,,,,,,,,,,,,,,,Netherlands,941,00:03:14.078,Pass,,,,,,,75.7,66.4,87.1,72.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.983087,,,,,,,,,,,,,,31231952-9929-47ee-a9f6-ead084e45bed,181,,,"[91.3, 77.5]",3942382,3,,,,,0.1864869,,Right Foot,,,"[96.6, 78.5]",,Ground Pass,,5.3935146,,Denzel Dumfries,8125.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Center Forward,8,Netherlands,941,['76d15c13-5baf-4cc8-9590-cc60c3d86253'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:03:19.369,Pass,,,,,,,91.3,77.5,96.6,78.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.291992,,,,,,,,,,,,,,563b807a-3823-47d4-b0c4-28a548cdd6df,184,,,"[85.7, 76.8]",3942382,3,,,,,-3.0698597,,Right Foot,,,"[69.0, 75.6]",,Ground Pass,,16.74306,,Stefan de Vrij,7787.0,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Back,8,Netherlands,941,['28e78c97-f3f8-4909-b472-627753f18ea2'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:03:23.980,Pass,,,,,,,85.7,76.8,69.0,75.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,2.035381,,,,,,,,,,,,,,c9813b73-f045-4f66-92f4-d2536c806aca,187,,,"[69.0, 75.6]",3942382,3,,,,,-1.5223649,,Right Foot,,,"[70.9, 36.4]",,Ground Pass,,39.246017,,Tijjani Reijnders,21582.0,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,8,Netherlands,941,['6084a937-d979-4d98-bebe-a2197cadb2e9'],26,,,,,,,,,,,,,,,,,Netherlands,941,00:03:26.023,Pass,,,,,,,69.0,75.6,70.9,36.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.873597,,,,,,,,,,,,,,7aca299d-0625-436d-b85f-b516119786f9,190,,,"[72.2, 56.9]",3942382,3,,,,,0.8699419,,Right Foot,,,"[91.1, 79.3]",,Ground Pass,,29.30819,,Denzel Dumfries,8125.0,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,8,Netherlands,941,['c4369cf0-4de7-4a66-893c-adef4ab24159'],33,,,,,,,,,,,,,,,,,Netherlands,941,00:03:33.539,Pass,,,,,,,72.2,56.9,91.1,79.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.675354,,,,,,,,,,,,,,8fb3a4f6-f5ce-4d8b-9e05-1dbf6f26ff95,193,,,"[95.1, 79.6]",3942382,3,,,,,-1.5282688,,Right Foot,,,"[95.3, 74.9]",,Ground Pass,,4.704253,,Steven Bergwijn,8259.0,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Back,8,Netherlands,941,['de897b33-f2e5-4603-b642-394c961157db'],37,,,,,,,,,,,,,,,,,Netherlands,941,00:03:37.001,Pass,,,,,,,95.1,79.6,95.3,74.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.737439,,,,,,,,,,,,,,f02e38c9-500b-455a-a945-069a138bac90,196,,,"[91.8, 74.5]",3942382,3,,,,,-1.7126933,,Right Foot,,,"[90.8, 67.5]",,Ground Pass,,7.071068,,Tijjani Reijnders,21582.0,,,,,,,1,Regular Play,Steven Bergwijn,8259.0,Right Wing,8,Netherlands,941,['f0531018-59e1-44cd-b89b-f666ff3a7b3e'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:03:38.681,Pass,,,,,,,91.8,74.5,90.8,67.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.476806,,,,,,,,,,,,,,2cd27d55-7aec-43ce-b2a6-63114209b625,207,,,"[15.2, 19.2]",3942382,3,,,,,0.16076274,,Right Foot,,,"[22.6, 20.4]",,Ground Pass,,7.496666,,Kenan Yildiz,151813.0,,,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,9,Turkey,909,['9cc9fee2-557e-49db-bbac-9c0fe9f76c3c'],43,,,,,,,,,,,,,,,,,Turkey,909,00:03:43.206,Pass,,,,,,,15.2,19.2,22.6,20.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.620674,,,,,,,,,,,,,,00679e1a-d965-4296-bd64-9bdec75acd81,210,,,"[23.8, 21.5]",3942382,3,,,,,1.0080591,,Right Foot,,,"[27.9, 28.0]",,Ground Pass,,7.6850505,,Arda Güler,116587.0,,,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,9,Turkey,909,['6ab21520-3bda-4b9e-ae5d-8006f8000088'],44,,,,,,,,,,,,,,,,,Turkey,909,00:03:44.600,Pass,,,,,,,23.8,21.5,27.9,28.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.667504,,,,,,,,,,,,,,33dee8b3-312d-446d-9f08-210b0f7944bc,214,,,"[32.8, 26.4]",3942382,3,,,,,-0.7055682,,Left Foot,,,"[38.2, 21.8]",,Ground Pass,,7.093659,,Kenan Yildiz,151813.0,,,,,,,1,Regular Play,Arda Güler,116587.0,Right Wing,9,Turkey,909,['c919c8f7-83f6-401c-adfb-f50c9dc26b93'],46,,,,,,,,,,,,,,,,,Turkey,909,00:03:46.176,Pass,,,,,,,32.8,26.4,38.2,21.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.326878,,,,,,,,,,,,,,205e880f-0caf-4c82-a3db-6d64c4b0f951,221,,,"[62.7, 15.1]",3942382,3,,,,,-0.6120581,,Right Foot,,,"[77.8, 4.5]",,Ground Pass,,18.44912,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,9,Turkey,909,['1da693b7-ec8c-445b-b00b-00947696d3ec'],51,,,,,,,,,,,,,,,,,Turkey,909,00:03:51.425,Pass,,,,,,,62.7,15.1,77.8,4.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.549043,,,,,,,,,,,,,,2d2a4625-bb31-4d78-9902-a3887c6d1ad8,224,,,"[91.2, 12.5]",3942382,3,,,,,0.63803667,,Right Foot,,,"[105.9, 23.4]",,Low Pass,,18.300274,Incomplete,Arda Güler,116587.0,,,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,9,Turkey,909,"['238dd6d2-446c-41d3-b1f4-c49297ac82e5', '5f1d76d6-c037-4ab4-bd5c-fef448166d54']",56,,,,,,,,,,,,,,,,,Turkey,909,00:03:56.573,Pass,,,,,,,91.2,12.5,105.9,23.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.785415,,,,,,,,,,,,,,cceeb55a-4cd1-4769-bb6b-9c0794bb0cf9,227,,,"[77.3, 0.1]",3942382,4,,,,,2.9396586,,,,,"[64.6, 2.7]",,Low Pass,,12.96341,,Hakan Çalhanoğlu,7039.0,,,,,,Throw-in,1,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,10,Turkey,909,['e2ecffc3-823a-4911-b4a8-3c482cff2878'],5,,,,,,,,,,,,,,,,,Turkey,909,00:04:05.439,Pass,,,,,,,77.3,0.1,64.6,2.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.706702,,,,,,,,,,,,,,7872fb72-36ba-4197-af10-29719dd59086,230,,,"[64.3, 2.3]",3942382,4,,,,,-0.06027174,,Right Foot,,,"[75.9, 1.6]",,Ground Pass,,11.621101,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,10,Turkey,909,['49051700-a3b8-4a48-8381-f914472eeba4'],8,,,,,,,,,,,,,,,,,Turkey,909,00:04:08.366,Pass,,,,,,,64.3,2.3,75.9,1.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.43368,,,,,,,,,,,,,,6df6e28f-b94a-48a4-ae54-e97335b7c43a,233,,,"[76.0, 1.6]",3942382,4,,,,,1.7856117,,Right Foot,,,"[74.8, 7.1]",,Ground Pass,,5.6293874,,Salih Özcan,9085.0,,,,,,,1,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,10,Turkey,909,['4c50215a-48f3-4bdd-8473-d5fd7f7ddc79'],9,,,,,,,,,,,,,,,,,Turkey,909,00:04:09.758,Pass,,,,,,,76.0,1.6,74.8,7.1,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,0.952764,,,,,,,,,,,,,,d212baf1-913c-4464-9f22-e1cf483c6fa3,236,,,"[75.0, 7.1]",3942382,4,,,,,-2.775672,,Right Foot,,,"[64.3, 3.0]",,Ground Pass,,11.458621,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Salih Özcan,9085.0,Right Defensive Midfield,10,Turkey,909,['a03f9f29-bfbe-4353-8aa4-da7eafd0a7ce'],10,,,,,,,,,,,,,,,,,Turkey,909,00:04:10.405,Pass,,,,,,,75.0,7.1,64.3,3.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,1.945088,,,,,,,,,,,,,,d8455af1-0b85-421c-88bf-8e6696bab5d6,239,,,"[63.9, 3.0]",3942382,4,,,,,2.1014361,,Right Foot,,,"[42.6, 39.3]",,Ground Pass,,42.087765,,Samet Akaydin,133305.0,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,10,Turkey,909,['69514de0-f939-4ae0-957a-430c414087c8'],13,,,,,,,,,,,,,,,,,Turkey,909,00:04:13.317,Pass,,,,,,,63.9,3.0,42.6,39.3,Netherlands vs Turkey,Netherlands,Turkey
