50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.878011,,,,,,,,,,,,d675b9fd-ea80-45be-8c09-f68ed53ec5d8,95,,"[45.8, 4.2]",3941021,1,,,True,3.1415927,,,,,,"[23.6, 4.2]",,High Pass,,22.2,,Incomplete,,Nathan Aké,3306.0,,,,,,1,From Throw In,Cody Mathès Gakpo,20750.0,,Left Wing,5,Netherlands,941,"['3a8837df-1947-4778-8ee4-a2133274bf4f', '7e056346-5319-4064-81e0-7d2d33c806fe', 'cf37e9e4-d929-4b0b-884e-268118d1754e']",41,,,,,,,,,,,,,,,,Netherlands,941,00:01:41.907,Pass,True,,,,,,45.8,4.2,23.6,4.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.414468,,,,,,,,,,,,6a4774f4-4448-446c-90c1-7a9ad64e385b,107,,"[111.9, 69.7]",3941021,1,,,,-1.5427663,,Right Foot,True,,,"[112.8, 37.6]",,High Pass,,32.112614,,Incomplete,,Ianis Hagi,28565.0,,,,,,1,Regular Play,Răzvan Gabriel Marin,16344.0,,Right Center Midfield,6,Romania,905,"['a109fe5d-6606-4b9a-89a7-b4498d607fb2', 'aa2c0855-a3df-4a48-a504-ce067c94d5c1']",53,,,,,,,,,,,,,,,,Romania,905,00:01:53.063,Pass,,,,,,,111.9,69.7,112.8,37.6,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.972594,,,,,,,,,,,,3e15c06f-7a84-47a2-8148-2eb7dab426ec,111,,"[84.5, 65.2]",3941021,1,,,,-2.5349874,,Head,,,,"[79.6, 61.8]",,Low Pass,,5.964059,,Incomplete,,Marius Mihai Marin,30913.0,,,,,Recovery,1,Regular Play,Andrei Florin Ratiu,24861.0,,Right Back,6,Romania,905,"['873ef3f2-1c81-4063-a2cc-f49c01c55abb', 'b55f3728-41c4-44b1-b6f0-6a355d26162a']",58,,,,,,,,,,,,,,,,Romania,905,00:01:58.365,Pass,,,,,,,84.5,65.2,79.6,61.8,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.226744,,,,,,,,,,,,b2a38d29-11d2-4a0e-9df2-f4d59f66ca9c,121,,"[48.6, 31.6]",3941021,4,,,,0.36019313,,Right Foot,,,,"[64.0, 37.4]",,Ground Pass,,16.456001,,,,Tijjani Reijnders,21582.0,,,,,Free Kick,1,From Free Kick,Nathan Aké,3306.0,,Left Back,8,Netherlands,941,['9cdb4770-066d-4470-959f-3197c3039c6e'],19,,,,,,,,,,,,,,,,Netherlands,941,00:04:19.030,Pass,,,,,,,48.6,31.6,64.0,37.4,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.080049,,,,,,,,,,,,258136e9-7bbe-45a8-91f2-ad10dfbb5aff,124,,"[61.2, 43.8]",3941021,4,,,,0.42808947,,Right Foot,,,,"[71.5, 48.5]",,Ground Pass,,11.321661,,,,Jerdy Schouten,15503.0,,,,,,1,From Free Kick,Tijjani Reijnders,21582.0,,Left Defensive Midfield,8,Netherlands,941,['2e836493-2012-4ac8-9d6e-e189c9b3d104'],22,,,,,,,,,,,,,,,,Netherlands,941,00:04:22.520,Pass,,,,,,,61.2,43.8,71.5,48.5,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.933472,,,,,,,,,,,,11cf9675-3e90-406c-af63-9b5430d17f22,128,,"[71.1, 47.0]",3941021,4,,,,-2.274187,,Right Foot,,,,"[64.4, 39.1]",,Ground Pass,,10.358571,,,,Tijjani Reijnders,21582.0,,,,,,1,From Free Kick,Jerdy Schouten,15503.0,,Right Defensive Midfield,8,Netherlands,941,"['44040e07-1ac9-4ff6-9b13-c8be48d8bbd9', 'bc125058-4ac7-4297-8f8e-b5655d5cb7b2']",24,,,,,,,,,,,,,,,,Netherlands,941,00:04:24.001,Pass,True,,,,,,71.1,47.0,64.4,39.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.314989,,,,,,,,,,,,1dca7c7c-1287-4273-a464-b1795eb8007f,131,,"[64.4, 40.8]",3941021,4,,,,1.4543662,,Right Foot,,,,"[66.4, 57.9]",,Ground Pass,,17.216562,,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Tijjani Reijnders,21582.0,,Left Defensive Midfield,8,Netherlands,941,['207b5aa3-155e-4329-bbc6-6b87110f0b12'],26,,,,,,,,,,,,,,,,Netherlands,941,00:04:26.386,Pass,,,,,,,64.4,40.8,66.4,57.9,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.204926,,,,,,,,,,,,6cee42d0-313f-48fe-b472-ec970a1bd048,134,,"[70.2, 62.8]",3941021,4,,,,0.9143089,,Right Foot,,,,"[79.6, 75.0]",,Ground Pass,,15.4012985,,,,Denzel Dumfries,8125.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,,Right Center Back,8,Netherlands,941,['4c05e464-89b1-4296-aad1-1715c9da6acc'],28,,,,,,,,,,,,,,,,Netherlands,941,00:04:28.415,Pass,,,,,,,70.2,62.8,79.6,75.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.910464,,,,,,,,,,,,c1b0ef7a-cb85-4ffe-b3a4-b1f6547dfac4,137,,"[81.3, 74.4]",3941021,4,,,,-0.70535564,,Right Foot,,,,"[91.4, 65.8]",,Ground Pass,,13.265368,,,,Memphis Depay,2988.0,,,,,,1,From Free Kick,Denzel Dumfries,8125.0,,Right Back,8,Netherlands,941,['b1635a6b-4c0f-4895-9687-c3b6539025b8'],30,,,,,,,,,,,,,,,,Netherlands,941,00:04:30.353,Pass,,,,,,,81.3,74.4,91.4,65.8,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.708438,,,,,,,,,,,,41a1db6a-83a0-4030-b097-2e325f3d7ded,139,,"[91.4, 65.8]",3941021,4,,,,0.19118446,,Right Foot,,,,"[103.8, 68.2]",,Low Pass,,12.630123,,Pass Offside,,Steven Bergwijn,8259.0,,,,,,1,From Free Kick,Memphis Depay,2988.0,,Center Forward,8,Netherlands,941,['bbd9cff8-7de1-47d8-bba0-8db898890056'],31,,,,,,,,,,,,,,,,Netherlands,941,00:04:31.263,Pass,,,,,,,91.4,65.8,103.8,68.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,3.831605,,,,,,,,,,,,43d803ac-7d14-4366-a61d-56fbf0c10a5d,141,,"[18.4, 11.9]",3941021,5,True,,,-0.14751497,,Right Foot,,,,"[93.1, 0.8]",,High Pass,,75.520195,,Out,,Vasile Mogoș,30839.0,,,,,Free Kick,1,From Free Kick,Florin Constantin Niţă,28242.0,,Goalkeeper,9,Romania,905,['283e7116-c6ab-4895-9d32-ec7d979842bf'],5,,,,,,,,,,,,,,,,Romania,905,00:05:05.285,Pass,,,,,,,18.4,11.9,93.1,0.8,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,2.771505,,,,,,,,,,,,81c95de2-d1d0-4c1a-845e-df9ec086399b,143,,"[19.7, 80.0]",3941021,5,,,,-1.8817946,,,,,,"[8.0, 43.6]",,Low Pass,,38.234146,,,,Bart Verbruggen,37274.0,,,,,Throw-in,1,From Throw In,Stefan de Vrij,7787.0,,Right Center Back,10,Netherlands,941,['30df6975-6c65-40ff-9556-7c5432d43587'],14,,,,,,,,,,,,,,,,Netherlands,941,00:05:14.785,Pass,,,,,,,19.7,80.0,8.0,43.6,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.755474,,,,,,,,,,,,18c2f6e8-02dc-4a17-b669-10194969309b,146,,"[9.9, 42.3]",3941021,5,,,,-0.6079999,,Right Foot,,,,"[24.7, 32.0]",,Ground Pass,,18.03136,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Bart Verbruggen,37274.0,,Goalkeeper,10,Netherlands,941,['be48a1fd-aa5b-4e84-a55a-f3f15409dfeb'],19,,,,,,,,,,,,,,,,Netherlands,941,00:05:19.078,Pass,,,,,,,9.9,42.3,24.7,32.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,2.298634,,,,,,,,,,,,c0dde896-9353-4c75-8688-4f3c32f89a90,149,,"[51.0, 35.7]",3941021,5,,,,-0.7999426,11e99324-6bf0-4cf7-ad6a-d5d59bd2a9bb,Right Foot,,,,"[78.1, 7.8]",,High Pass,,38.894985,,,,Xavi Simons,39167.0,True,,,,,1,From Throw In,Virgil van Dijk,3669.0,,Left Center Back,10,Netherlands,941,['79361632-9c0d-465f-ab55-6739c24fdab0'],25,,,,,,,,,,,,,,,,Netherlands,941,00:05:25.937,Pass,,,,,,,51.0,35.7,78.1,7.8,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.052474,,,,,,,,,,,,86984735-1ce5-4ed9-8f22-732251ae3593,155,,"[15.2, 46.2]",3941021,5,True,,,-0.2635012,,Drop Kick,,,,"[86.0, 27.1]",,High Pass,,73.3311,,Incomplete,,,,,,,,,1,From Keeper,Florin Constantin Niţă,28242.0,,Goalkeeper,11,Romania,905,['8350b7b5-f6c5-4b4e-8e3c-1358de34e139'],51,,,,,,,,,,,,,,,,Romania,905,00:05:51.251,Pass,,,,,,,15.2,46.2,86.0,27.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.888485,,,,,,,,,,,,81a9d947-3bc1-4457-9ea0-1aec03bc96e7,160,,"[8.4, 54.3]",3941021,5,,,,-1.080839,,Keeper Arm,,,,"[18.0, 36.3]",,Ground Pass,,20.4,,,,Virgil van Dijk,3669.0,,,,,,1,From Keeper,Bart Verbruggen,37274.0,,Goalkeeper,12,Netherlands,941,['a6a33987-3593-45b0-8fa6-3fcb064604c9'],56,,,,,,,,,,,,,,,,Netherlands,941,00:05:56.991,Pass,,,,,,,8.4,54.3,18.0,36.3,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.995512,,,,,,,,,,,,b7071bd3-8552-4e60-b3b7-fccf172b903d,162,,"[38.3, 36.1]",3941021,6,True,,,0.41312882,,Right Foot,,,,"[45.6, 39.3]",,Ground Pass,,7.970571,,,,Tijjani Reijnders,21582.0,,,,,,1,From Keeper,Virgil van Dijk,3669.0,,Left Center Back,12,Netherlands,941,['d3bcfb34-fc89-4492-99b9-78217e41d5c1'],1,,,,,,,,,,,,,,,,Netherlands,941,00:06:01.451,Pass,,,,,,,38.3,36.1,45.6,39.3,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.305298,,,,,,,,,,,,3898436c-448d-44ee-861f-3a13ac9d97a3,165,,"[49.0, 39.7]",3941021,6,,,,1.8533512,,Right Foot,,,,"[45.4, 52.1]",,Ground Pass,,12.91201,,,,Stefan de Vrij,7787.0,,,,,,1,From Keeper,Tijjani Reijnders,21582.0,,Left Defensive Midfield,12,Netherlands,941,"['c27da099-df83-497a-92f3-b50e5f2fd994', 'f9573bc5-28e0-45ac-8c0c-0ba9230853be']",5,,,,,,,,,,,,,,,,Netherlands,941,00:06:05.929,Pass,True,,,,,,49.0,39.7,45.4,52.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.657101,,,,,,,,,,,,3ee0bab8-c603-4aa1-81bd-116edac19345,168,,"[46.5, 51.7]",3941021,6,,,,-2.2018757,,Right Foot,,,,"[35.1, 36.1]",,Ground Pass,,19.321491,,,,Virgil van Dijk,3669.0,,,,,,1,From Keeper,Stefan de Vrij,7787.0,,Right Center Back,12,Netherlands,941,"['9fdfd50c-f2c2-474d-a81f-d858bbcf332d', 'd5c090bc-a6e1-4eba-b679-f7e26b65c8ce']",7,,,,,,,,,,,,,,,,Netherlands,941,00:06:07.234,Pass,True,,,,,,46.5,51.7,35.1,36.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.225823,,,,,,,,,,,,f87c5d90-99a5-493a-a7e8-103934620ed9,171,,"[35.1, 38.6]",3941021,6,,,,1.2240142,,Right Foot,,,,"[42.4, 58.8]",,Ground Pass,,21.478594,,,,Stefan de Vrij,7787.0,,,,,,1,From Keeper,Virgil van Dijk,3669.0,,Left Center Back,12,Netherlands,941,['9446c630-e48a-4fd4-b1ac-51801bd4a949'],11,,,,,,,,,,,,,,,,Netherlands,941,00:06:11.294,Pass,,,,,,,35.1,38.6,42.4,58.8,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.308491,,,,,,,,,,,,ab1c9168-26cc-43da-ab69-8b8aadd2a079,174,,"[49.9, 65.0]",3941021,6,,,,0.6375488,,Right Foot,,,,"[63.4, 75.0]",,Ground Pass,,16.800297,,,,Denzel Dumfries,8125.0,,,,,,1,From Keeper,Stefan de Vrij,7787.0,,Right Center Back,12,Netherlands,941,['f0079cd1-bd31-4e37-93f2-dd5fc3fbc2e1'],15,,,,,,,,,,,,,,,,Netherlands,941,00:06:15.353,Pass,,,,,,,49.9,65.0,63.4,75.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.738769,,,,,,,,,,,,7261a395-0c00-4907-89f6-094e7ff26efb,177,,"[62.5, 74.8]",3941021,6,,,,-2.7340455,,Right Foot,,,,"[39.8, 65.0]",,Ground Pass,,24.725088,,,,Stefan de Vrij,7787.0,,,,,,1,From Keeper,Denzel Dumfries,8125.0,,Right Back,12,Netherlands,941,['b3ab0ab7-fed6-42b4-83b8-a81b9bd3341f'],18,,,,,,,,,,,,,,,,Netherlands,941,00:06:18.116,Pass,,,,,,,62.5,74.8,39.8,65.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,2.951405,,,,,,,,,,,,37aaaf65-a055-4a15-a260-5040fe7cfc58,180,,"[27.4, 57.5]",3941021,6,,,,-1.4364749,,Left Foot,,,,"[32.4, 20.5]",,Ground Pass,,37.336308,,,,Nathan Aké,3306.0,,,,,,1,From Keeper,Stefan de Vrij,7787.0,,Right Center Back,12,Netherlands,941,['f4aa5637-703c-402d-97b2-84f7611dca28'],21,,,,,,,,,,,,,,,,Netherlands,941,00:06:21.587,Pass,,,,,,,27.4,57.5,32.4,20.5,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,3.433464,,,,,,,,,,,,04057c7d-df04-489e-b6c0-65c2ca6075e7,183,,"[48.8, 20.0]",3941021,6,,,,0.042877994,,Left Foot,,,,"[109.4, 22.6]",,High Pass,,60.65575,,Incomplete,,Steven Bergwijn,8259.0,,,,,,1,From Keeper,Nathan Aké,3306.0,,Left Back,12,Netherlands,941,"['3492015f-d55c-4371-8bd8-b1b94a6b621f', '63318e52-471b-4abd-92ef-022824c407d9']",29,,,,,,,,,,,,,,,,Netherlands,941,00:06:29.319,Pass,,,,,,,48.8,20.0,109.4,22.6,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,2.908556,,,,,,,,,,,,4699ab37-6a02-41b6-aedd-e23547f38a26,187,,"[23.1, 35.2]",3941021,6,,,,-0.39012146,,Right Foot,,,,"[74.9, 13.9]",,High Pass,,56.008305,,Incomplete,,Denis Mihai Drăguş,31193.0,,,,,,1,Regular Play,Florin Constantin Niţă,28242.0,,Goalkeeper,13,Romania,905,"['003b9391-707f-45e5-bd17-86f8e2cefd77', 'cc8fcced-e47b-412c-b2aa-573acf7e4339']",49,,,,,,,,,,,,,,,,Romania,905,00:06:49.450,Pass,,,,,,,23.1,35.2,74.9,13.9,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.698697,,,,,,,,,,,,cc8fcced-e47b-412c-b2aa-573acf7e4339,189,,"[45.2, 66.2]",3941021,6,,,True,0.603983,,,,,,"[55.2, 73.1]",,Low Pass,,12.149486,,Incomplete,,Steven Bergwijn,8259.0,,,,,Recovery,1,Regular Play,Stefan de Vrij,7787.0,,Right Center Back,13,Romania,905,"['4699ab37-6a02-41b6-aedd-e23547f38a26', 'a5e420a3-ff5e-49a9-a725-7173ed769f98', 'd1671b0c-4ed2-4c63-bfa9-05d922c7bca6', 'ddd600e7-43d1-4581-8349-f9e5b2bc060f']",52,,,,,,,,,,,,,,,,Netherlands,941,00:06:52.359,Pass,True,,,,,,45.2,66.2,55.2,73.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.697137,,,,,,,,,,,,ddd600e7-43d1-4581-8349-f9e5b2bc060f,192,,"[64.9, 7.0]",3941021,6,,,,1.9368528,,Head,,,,"[58.0, 25.0]",,High Pass,,19.27719,,,,Marius Mihai Marin,30913.0,,,,,Recovery,1,Regular Play,Vasile Mogoș,30839.0,,Left Back,13,Romania,905,"['1923a05c-3feb-44b9-949c-5dee5b80d628', 'cc8fcced-e47b-412c-b2aa-573acf7e4339']",53,,,,,,,,,,,,,,,,Romania,905,00:06:53.057,Pass,,,,,,,64.9,7.0,58.0,25.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.969356,,,,,,,,,,,,0d632cfc-f521-4dc3-91fe-bab6022ae5b0,194,,"[58.0, 25.0]",3941021,6,,,,-1.6548674,,Head,,,,"[56.5, 7.2]",,High Pass,,17.86309,,,,Vasile Mogoș,30839.0,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,,Center Defensive Midfield,13,Romania,905,['3b0bf858-8f28-4c58-81eb-20582f67b775'],54,,,,,,,,,,,,,,,,Romania,905,00:06:54.754,Pass,,,,,,,58.0,25.0,56.5,7.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.516708,,,,,,,,,,,,7f51f057-37cc-4837-9e4f-d10c3d5e3c6e,196,,"[56.5, 7.2]",3941021,6,,,,0.6879633,,Head,,,,"[63.8, 13.2]",,High Pass,,9.449339,,,,Denis Mihai Drăguş,31193.0,,,,,,1,Regular Play,Vasile Mogoș,30839.0,,Left Back,13,Romania,905,['02e7e0b6-5426-4d3c-abdd-f745219a1888'],56,,,,,,,,,,,,,,,,Romania,905,00:06:56.724,Pass,,,,,,,56.5,7.2,63.8,13.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.005349,,,,,,,,,,,,c1111a48-5b8b-465d-b31a-682747affef0,198,,"[63.8, 13.2]",3941021,6,,,,-1.5422326,,Other,,,,"[64.0, 6.2]",,High Pass,,7.0028567,,,,Ianis Hagi,28565.0,,,,,,1,Regular Play,Denis Mihai Drăguş,31193.0,,Center Forward,13,Romania,905,['e37dd60e-4f6b-4c21-acc9-18ac0eb1ad39'],58,,,,,,,,,,,,,,,,Romania,905,00:06:58.241,Pass,,,,,,,63.8,13.2,64.0,6.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.631656,,,,,,,,,,,,616ab05a-34df-4839-b954-ec144350c164,204,,"[62.3, 73.1]",3941021,7,,,,-3.0053453,,Right Foot,,,,"[49.9, 71.4]",,Ground Pass,,12.515989,,Incomplete,,Tijjani Reijnders,21582.0,,,,,Recovery,1,Regular Play,Steven Bergwijn,8259.0,,Right Wing,13,Romania,905,"['05b93d22-911b-4844-a6ce-572167534053', 'ca1b4ddc-a446-4843-8879-ff073bad7990']",0,,,,,,,,,,,,,,,,Netherlands,941,00:07:00.444,Pass,,,,,,,62.3,73.1,49.9,71.4,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.724961,,,,,,,,,,,,7f41c569-bd7f-49e3-ba3f-3d1ea1102c47,209,,"[85.4, 25.8]",3941021,7,,,,0.48595628,,Left Foot,,,,"[104.9, 36.1]",,Ground Pass,,22.053118,,Incomplete,,Răzvan Gabriel Marin,16344.0,,,Through Ball,True,,1,Regular Play,Ianis Hagi,28565.0,,Left Midfield,13,Romania,905,"['5a98a5ce-7a9e-4cde-bbfa-eee1fcdd8441', 'ce95bfc7-5698-46c7-afdd-f2234252448c']",4,,,,,,,,,,,,,,,,Romania,905,00:07:04.890,Pass,,,,,,,85.4,25.8,104.9,36.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.874955,,,,,,,,,,,,a7e3cd73-5f89-4740-bb84-0f40f1526121,212,,"[95.4, 0.1]",3941021,7,,,,1.5422326,,,,,,"[95.7, 10.6]",,Low Pass,,10.504285,,,,Nicolae Claudiu Stanciu,10916.0,,,,,Throw-in,1,From Throw In,Vasile Mogoș,30839.0,,Left Back,14,Romania,905,['3ff27c40-fc1e-4a6b-9e63-69ec448b5fff'],22,,,,,,,,,,,,,,,,Romania,905,00:07:22.406,Pass,,,,,,,95.4,0.1,95.7,10.6,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.141346,,,,,,,,,,,,feb34f6b-332f-4cd0-9fd3-ef8254cddb60,215,,"[96.3, 6.8]",3941021,7,,,,0.6000502,,Left Foot,,,,"[98.2, 8.1]",,Low Pass,,2.302173,,Incomplete,,Ianis Hagi,28565.0,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,,Left Center Midfield,14,Romania,905,"['90f1d309-fa45-45c1-bc96-9db6bab0536a', 'e652fba7-cd40-4f94-91a4-7087c8cd4b45']",23,,,,,,,,,,,,,,,,Romania,905,00:07:23.955,Pass,,,,,,,96.3,6.8,98.2,8.1,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.549642,,,,,,,,,,,,ccd1db0b-a13e-49eb-ae12-075695a6fc0c,218,,"[105.3, 0.1]",3941021,7,True,,,0.7586666,,,,,,"[114.9, 9.2]",,Low Pass,,13.227623,,,,Denis Mihai Drăguş,31193.0,,,,,Throw-in,1,From Throw In,Vasile Mogoș,30839.0,,Left Back,15,Romania,905,['d5028178-c18a-4ab9-937a-29e8b79c8b01'],33,,,,,,,,,,,,,,,,Romania,905,00:07:33.140,Pass,,,,,,,105.3,0.1,114.9,9.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.825393,,,,,,,,,,,,4056acc1-cbc1-4287-a5c7-25c1c0ca506b,225,,"[14.6, 80.0]",3941021,8,,,,-0.38523728,,,,,,"[43.7, 68.2]",,High Pass,,31.401434,,,,Memphis Depay,2988.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,,Right Back,16,Netherlands,941,['8101f46c-a721-46e7-b022-e01556bf21d6'],11,,,,,,,,,,,,,,,,Netherlands,941,00:08:11.549,Pass,,,,,,,14.6,80.0,43.7,68.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.960483,,,,,,,,,,,,1bc3acaf-562e-451f-a2a7-69907a062999,227,,"[43.7, 68.2]",3941021,8,,,True,-0.45228446,,,,,,"[61.4, 59.6]",,Low Pass,,19.678669,,Incomplete,,Xavi Simons,39167.0,,,,,,1,From Throw In,Memphis Depay,2988.0,,Center Forward,16,Netherlands,941,"['37d71d09-7224-41af-b102-d0bcfe1d7693', '64ebccb0-d392-487c-a952-354da0c56163', 'fcd8c73b-c7da-454c-abf7-984968394c6f']",13,,,,,,,,,,,,,,,,Netherlands,941,00:08:13.374,Pass,True,,,,,,43.7,68.2,61.4,59.6,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.05469,,,,,,,,,,,,fcd8c73b-c7da-454c-abf7-984968394c6f,231,,"[58.7, 20.5]",3941021,8,,,,0.009949921,,Right Foot,,,,"[78.8, 20.7]",,High Pass,,20.100994,,,,Nicolae Claudiu Stanciu,10916.0,,,,,Recovery,1,From Throw In,Radu Drăgușin,39615.0,,Right Center Back,16,Netherlands,941,"['1bc3acaf-562e-451f-a2a7-69907a062999', '666737d5-9eba-4d94-8fc3-7b9fa67bc3ae', 'd3f0785d-e7ea-4c6d-b605-8967b9b66432']",15,,,,,,,,,,,,,,,,Romania,905,00:08:15.335,Pass,True,,,,,,58.7,20.5,78.8,20.7,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,1.842777,,,,,,,,,,,,4b3de862-e511-4a38-ba46-37be7fb0a6e1,235,,"[78.3, 21.6]",3941021,8,,,,-1.6778619,,Left Foot,,,,"[76.0, 0.2]",,High Pass,,21.523243,,Out,,Ianis Hagi,28565.0,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,,Left Center Midfield,16,Netherlands,941,"['1d1463fc-0344-4d99-83e9-85d69f28a54a', '265e7fc9-886d-4c5c-bd00-501e83a85bf4']",17,,,,,,,,,,,,,,,,Romania,905,00:08:17.325,Pass,True,,,,,,78.3,21.6,76.0,0.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.967006,,,,,,,,,,,,f465a4b3-ebc7-40e7-aa14-8ee72c50e649,237,,"[43.3, 80.0]",3941021,8,,,,-1.670465,,,,,,"[42.2, 69.0]",,Low Pass,,11.054863,,,,Tijjani Reijnders,21582.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,,Right Back,17,Netherlands,941,['d22846b4-2714-42a3-b18b-c630a9efe1f6'],29,,,,,,,,,,,,,,,,Netherlands,941,00:08:29.716,Pass,,,,,,,43.3,80.0,42.2,69.0,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,0.593211,,,,,,,,,,,,d04bafa5-ad6f-4a16-9262-ea130a704968,241,,"[42.4, 68.8]",3941021,8,,,,1.6770612,,Right Foot,,,,"[41.6, 76.3]",,Ground Pass,,7.542546,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Tijjani Reijnders,21582.0,,Left Defensive Midfield,17,Netherlands,941,"['76faf6f2-c842-42d0-8494-a238a482cb93', 'cac32bd7-7051-43da-b328-0ac48227e329']",31,,,,,,,,,,,,,,,,Netherlands,941,00:08:31.394,Pass,True,,,,,,42.4,68.8,41.6,76.3,Romania vs Netherlands,Romania,Netherlands
