50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.042751,,,,,,,,,,,,,c36504cf-7b2f-4dfb-9ec6-8e94bcdf4a1d,114,,,"[95.4, 25.4]",3930161,3,,,,,1.4994888,,Left Foot,,,,"[95.5, 26.8]",,Ground Pass,,1.4035668,Incomplete,,,,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,6,Italy,914,['cd54bb61-10b9-4170-996c-1b0427ba47dd'],59,,,,,,,,,,,,,,,,,Italy,914,00:03:59.757,Pass,,,,,,,95.4,25.4,95.5,26.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.580138,,,,,,,,,,,,,739bb18d-0287-4094-97d5-e78eb8c01e57,118,,,"[22.5, 41.9]",3930161,4,,,,,2.283154,,Left Foot,,,,"[16.8, 48.5]",,Ground Pass,,8.720665,,,Arlind Afrim Ajeti,8291.0,,,,,,1,Regular Play,Kristjan Asllani,57303.0,Left Defensive Midfield,7,Albania,906,['eff59191-1470-4de1-8561-883d6f560479'],1,,,,,,,,,,,,,,,,,Albania,906,00:04:01.172,Pass,,,,,,,22.5,41.9,16.8,48.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.778259,,,,,,,,,,,,,68b3cb16-bfe4-4fd8-a3e6-032079be06e3,121,,,"[16.8, 48.5]",3930161,4,,,,,-0.07751428,,Right Foot,,,,"[27.1, 47.7]",,Low Pass,,10.331021,,,Nedim Bajrami,32030.0,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,7,Albania,906,['14862705-d63a-4576-a034-9ff10fcd600a'],2,,,,,,,,,,,,,,,,,Albania,906,00:04:02.135,Pass,,,,,,,16.8,48.5,27.1,47.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,5.674692,,,,,,,,,,,,,31420aed-3b5a-4b3f-b6e6-8d03df6714c4,125,,,"[31.2, 47.4]",3930161,4,,,,,-0.6233107,,Right Foot,,,,"[86.7, 7.5]",,High Pass,,68.353935,Incomplete,,Taulant Sulejmanov,29531.0,,,,,,1,Regular Play,Nedim Bajrami,32030.0,Center Attacking Midfield,7,Albania,906,"['54e8c1ee-1bde-4d13-a7b4-8686e812fd10', '60870eaa-9f82-4c06-8f7a-3bcc14afa046', '7c2c4a5e-1d0e-4141-bb1e-793fd0fa11b3']",4,,,,,,,,,,,,,,,,,Albania,906,00:04:04.354,Pass,True,,,,,,31.2,47.4,86.7,7.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.601954,,,,,,,,,,,,,f18a9e28-194b-48f4-9238-6a76c4fa2031,132,,,"[27.1, 72.2]",3930161,4,,True,,,-1.8677213,,Right Foot,,,,"[23.0, 58.8]",,Ground Pass,,14.013208,,,Jorge Luiz Frello Filho,7024.0,,,,,Free Kick,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,9,Italy,914,['3cc6a4d1-1bb4-4353-ae13-07021bfba10c'],24,,,,,,,,,,,,,,,,,Italy,914,00:04:24.006,Pass,,,,,,,27.1,72.2,23.0,58.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.845702,,,,,,,,,,,,,c6c84f99-4865-4deb-b2c1-6bff86b997a9,134,,,"[33.1, 51.2]",3930161,4,,,,,-1.2460784,,Right Foot,,,,"[39.9, 31.0]",,Ground Pass,,21.313845,,,Alessandro Bastoni,7480.0,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,9,Italy,914,['e80db04e-0f42-49f7-816e-cb1fa7d4a2b2'],29,,,,,,,,,,,,,,,,,Italy,914,00:04:29.409,Pass,,,,,,,33.1,51.2,39.9,31.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,2.975672,,,,,,,,,,,,,a2efb23f-d9ba-4c69-8d2a-30fafc82af85,137,,,"[51.9, 32.3]",3930161,4,,,,,0.83366984,,Left Foot,,,,"[91.3, 75.7]",,High Pass,,58.616722,,,Federico Chiesa,7156.0,,True,,,,1,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,9,Italy,914,['fd8029dd-7309-4ae1-a932-5aa4f8a5d056'],34,,,,,,,,,,,,,,,,,Italy,914,00:04:34.565,Pass,,,,,,,51.9,32.3,91.3,75.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.873262,,,,,,,,,,,,,1e4659a8-dfff-4bab-af46-9f184dc5af63,139,,,"[91.6, 76.3]",3930161,4,,,,,-0.9699944,,Head,,,,"[101.4, 62.0]",,Low Pass,,17.3358,Incomplete,,,,,,,,,1,From Free Kick,Federico Chiesa,7156.0,Right Wing,9,Italy,914,['5b0928aa-e1f7-4ef3-90b5-7083d49a231a'],37,,,,,,,,,,,,,,,,,Italy,914,00:04:37.621,Pass,,,,,,,91.6,76.3,101.4,62.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.863754,,,,,,,,,,,,,b595f236-0510-40e7-b2b3-8044964bffb0,143,,,"[70.0, 77.7]",3930161,4,,,,,-2.3115506,,Right Foot,,,,"[56.1, 62.5]",,Ground Pass,,20.59733,,,Alessandro Bastoni,7480.0,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,9,Italy,914,['ffd9befc-77bd-4853-9e6a-87611140f80a'],44,,,,,,,,,,,,,,,,,Italy,914,00:04:44.186,Pass,,,,,,,70.0,77.7,56.1,62.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.025249,,,,,,,,,,,,,03d7b39d-1089-4d5e-b658-a361fd9fd17c,146,,,"[56.6, 62.3]",3930161,4,,,,,-1.1760052,,Left Foot,,,,"[63.1, 46.7]",,Ground Pass,,16.9,,,Nicolò Barella,8181.0,,,,,,1,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,9,Italy,914,['20d098d0-8789-490c-93b0-5cb33d01d004'],46,,,,,,,,,,,,,,,,,Italy,914,00:04:46.820,Pass,,,,,,,56.6,62.3,63.1,46.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.698531,,,,,,,,,,,,,5d533464-0575-4173-9845-3fbafe89b982,149,,,"[79.3, 24.1]",3930161,4,,,,,-0.85737395,,Right Foot,,,,"[94.1, 7.0]",,Ground Pass,,22.615261,,,Federico Dimarco,12255.0,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Left Center Midfield,9,Italy,914,['9acd7b58-718c-41f7-94cc-c9934bec6a18'],53,,,,,,,,,,,,,,,,,Italy,914,00:04:53.762,Pass,,,,,,,79.3,24.1,94.1,7.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.009574,,,,,,,,,,,,,7941d62f-faf0-46f9-bbdb-538dad7d013d,152,,,"[94.1, 7.0]",3930161,4,,,,,0.35563588,,Left Foot,,,,"[97.6, 8.3]",,Low Pass,,3.733631,Incomplete,,,,,,,,,1,From Free Kick,Federico Dimarco,12255.0,Left Back,9,Italy,914,['fa8b5e55-4000-4339-b2ef-f3d5bd7b0807'],56,,,,,,,,,,,,,,,,,Italy,914,00:04:56.524,Pass,,,,,,,94.1,7.0,97.6,8.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.597266,,,,,,,,,,,,,3b874de3-8f95-45ba-b995-94ca5179dc1e,154,,,"[92.0, 0.1]",3930161,5,,,,,1.2513553,,,,,,"[96.3, 13.1]",,Low Pass,,13.6926985,,,Lorenzo Pellegrini,6963.0,,,,,Throw-in,1,From Throw In,Federico Dimarco,12255.0,Left Back,10,Italy,914,['b71a3580-bb18-425e-82f7-20d49bd41888'],17,,,,,,,,,,,,,,,,,Italy,914,00:05:17.463,Pass,,,,,,,92.0,0.1,96.3,13.1,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.798162,,,,,,,,,,,,,57010e5e-6aee-4e1e-b01e-a39b0f7d50d1,157,,,"[96.8, 5.9]",3930161,5,,,,,-2.8134727,,Right Foot,,,,"[92.1, 4.3]",,Ground Pass,,4.9648767,,,Federico Dimarco,12255.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Wing,10,Italy,914,['ff210d7a-9f5f-47bf-ab86-dc1e00ae5231'],18,,,,,,,,,,,,,,,,,Italy,914,00:05:18.101,Pass,,,,,,,96.8,5.9,92.1,4.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.896775,,,,,,,,,,,,,6ad0d248-dcd4-454d-8ffd-7adc87d26838,160,,,"[92.1, 4.6]",3930161,5,,,,,-0.09065989,,Left Foot,,,,"[98.7, 4.0]",,Ground Pass,,6.627217,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Federico Dimarco,12255.0,Left Back,10,Italy,914,['c558975c-fcae-4305-b3f8-c77f508f0b54'],19,,,,,,,,,,,,,,,,,Italy,914,00:05:19.792,Pass,,,,,,,92.1,4.6,98.7,4.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.237713,,,,,,,,,,,,,181b4bcb-caf6-4d73-bbc2-572c2d3fb4d3,164,,,"[88.6, 3.6]",3930161,5,,,,,2.2243474,,Right Foot,,,,"[76.5, 19.4]",,Ground Pass,,19.901005,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Wing,10,Italy,914,"['02efad45-dfb3-4959-8600-9dd3e836dc10', 'ceb58041-4b52-43f1-b82c-4d42a8fa5f6f']",21,,,,,,,,,,,,,,,,,Italy,914,00:05:21.728,Pass,True,,,,,,88.6,3.6,76.5,19.4,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.728481,,,,,,,,,,,,,e7266641-5ae3-4eae-a295-f2a38055c9d3,167,,,"[75.2, 22.2]",3930161,5,,,,,1.665748,,Right Foot,,,,"[72.6, 49.5]",,Ground Pass,,27.42353,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,['320cd472-c99a-4bac-9c1f-d65e6218c67d'],23,,,,,,,,,,,,,,,,,Italy,914,00:05:23.854,Pass,,,,,,,75.2,22.2,72.6,49.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,2.62665,,,,,,,,,,,,,9674d3ff-4dcd-4266-9aa5-0a2921ac4584,170,,,"[78.1, 49.3]",3930161,5,,,,,-0.45953664,,Right Foot,,,,"[117.1, 30.0]",,High Pass,,43.51425,Incomplete,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,"['364280de-40fe-47fb-a0d5-86d742c4fdd8', '7ecfe2b1-7266-4bd1-8c4e-c405383d5e4b']",27,,,,,,,,,,,,,,,,,Italy,914,00:05:27.290,Pass,,,,,,,78.1,49.3,117.1,30.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,3.399603,,,,,,,,,,,,,9e040649-d118-4263-b8ed-4858064d672e,176,,,"[2.2, 68.9]",3930161,5,,,,,-0.5052902,,Left Foot,,,,"[58.6, 37.7]",,High Pass,,64.454636,Incomplete,,,,,,,,,1,From Throw In,Jasir Asani,41186.0,Right Wing,10,Italy,914,['8a3643ba-eb73-4a66-ae5b-6a9d15813f7a'],35,,,,,,,,,,,,,,,,,Albania,906,00:05:35.301,Pass,,,,,,,2.2,68.9,58.6,37.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.206004,,,,,,,,,,,,,8a3643ba-eb73-4a66-ae5b-6a9d15813f7a,177,,,"[61.5, 42.4]",3930161,5,,,,,1.080839,,Head,,,,"[63.1, 45.4]",,Low Pass,,3.4,,,Giovanni Di Lorenzo,11514.0,,,,,Recovery,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,10,Italy,914,"['24abf341-8e54-43aa-b47d-91a89c9d84c2', '9e040649-d118-4263-b8ed-4858064d672e']",38,,,,,,,,,,,,,,,,,Italy,914,00:05:38.701,Pass,,,,,,,61.5,42.4,63.1,45.4,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,2.11288,,,,,,,,,,,,,b17ec78a-5544-417c-98cc-692e1727f1c7,180,,,"[64.9, 47.1]",3930161,5,,,,,-1.532056,,Right Foot,,,,"[65.9, 21.3]",,Ground Pass,,25.819372,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['e49abe1b-e79b-4974-b540-6c20fbf0ee21'],42,,,,,,,,,,,,,,,,,Italy,914,00:05:42.282,Pass,,,,,,,64.9,47.1,65.9,21.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.276781,,,,,,,,,,,,,5543856a-b0c9-48a9-992b-bbe9423a253b,183,,,"[68.3, 19.6]",3930161,5,,,,,-0.15865526,,Left Foot,,,,"[78.3, 18.0]",,Ground Pass,,10.127192,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,10,Italy,914,['83c67ea3-e4ce-4b43-b173-f8564a3e2cad'],44,,,,,,,,,,,,,,,,,Italy,914,00:05:44.435,Pass,,,,,,,68.3,19.6,78.3,18.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,3.058617,,,,,,,,,,,,,943d9e24-dee1-4fbc-b7d6-935c7fed58de,186,,,"[79.3, 20.4]",3930161,5,,,,,0.8392544,97ac1093-c2a0-4357-bab7-d73454d42a7c,Right Foot,,,,"[114.4, 59.5]",,High Pass,,52.543507,,,Federico Chiesa,7156.0,True,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,10,Italy,914,['63f2d689-3031-4e7c-a781-4ef9b00fe0a1'],48,,,,,,,,,,,,,,,,,Italy,914,00:05:48.165,Pass,,,,,,,79.3,20.4,114.4,59.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.090157,,,,,,,,,,,,,0c133313-a910-495e-b349-8ecd95967e44,193,,,"[92.9, 51.3]",3930161,5,,,,True,-1.7982713,,,,,,"[90.4, 40.5]",,Low Pass,,11.085576,,,Nicolò Barella,8181.0,,,,,Recovery,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,"['1e263fcb-34c2-4f9f-ba79-b34ed3cd5f31', 'fe884f70-00b3-4c7f-8040-d5c9eb9654d1']",56,,,,,,,,,,,,,,,,,Italy,914,00:05:56.950,Pass,True,,,,,,92.9,51.3,90.4,40.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.234814,,,,,,,,,,,,,c75e241a-429f-473d-95cf-28a51d979733,195,,,"[90.4, 40.8]",3930161,5,,,,,2.2133825,,Right Foot,,,,"[77.3, 58.3]",,High Pass,,21.860008,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,10,Italy,914,['1e9116ed-2c12-409a-a24c-4f93e8da3711'],58,,,,,,,,,,,,,,,,,Italy,914,00:05:58.012,Pass,,,,,,,90.4,40.8,77.3,58.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.007565,,,,,,,,,,,,,15185e8b-c6a8-43ac-9c60-b7eecc67fcf4,198,,,"[75.5, 58.7]",3930161,6,,,,,0.0,,Left Foot,,,,"[83.5, 58.7]",,Ground Pass,,8.0,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['cc5ff7ab-5ae7-4f41-bccf-b035a9f8b053'],1,,,,,,,,,,,,,,,,,Italy,914,00:06:01.072,Pass,,,,,,,75.5,58.7,83.5,58.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.201299,,,,,,,,,,,,,681f5af0-5a97-4f8b-9eb7-576293d8b1a4,201,,,"[83.5, 58.7]",3930161,6,,,,,-2.113986,,Right Foot,,,,"[80.3, 53.4]",,Ground Pass,,6.1911225,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,['2ceab553-6801-4ad2-9232-0b622c4d52c0'],2,,,,,,,,,,,,,,,,,Italy,914,00:06:02.953,Pass,,,,,,,83.5,58.7,80.3,53.4,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.967199,,,,,,,,,,,,,d05adae7-6259-49c0-b650-3567d1935fc8,204,,,"[80.3, 53.4]",3930161,6,,,,,-1.04473,,Right Foot,,,,"[89.3, 37.9]",,Ground Pass,,17.923449,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,10,Italy,914,['64aa4a12-bf86-45a9-b47b-d50989a72f96'],4,,,,,,,,,,,,,,,,,Italy,914,00:06:04.732,Pass,,,,,,,80.3,53.4,89.3,37.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.783143,,,,,,,,,,,,,70e0f06a-9edb-4661-a1d5-f162d03141ab,207,,,"[88.4, 43.3]",3930161,6,,,,,1.7040231,,Right Foot,,,,"[85.8, 62.7]",,Ground Pass,,19.573452,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Wing,10,Italy,914,['d5c39ed9-b439-400c-b29d-e428c4c98127'],8,,,,,,,,,,,,,,,,,Italy,914,00:06:08.326,Pass,,,,,,,88.4,43.3,85.8,62.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.433631,,,,,,,,,,,,,f5affa59-c15f-4b4f-88e8-133f8a8f28fe,210,,,"[85.8, 62.9]",3930161,6,,,,,0.7335416,,Right Foot,,,,"[101.0, 76.6]",,Ground Pass,,20.462893,,,Federico Chiesa,7156.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['772bbd41-a9e9-45ba-9fed-32126ffb9a70'],11,,,,,,,,,,,,,,,,,Italy,914,00:06:11.306,Pass,,,,,,,85.8,62.9,101.0,76.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.328357,,,,,,,,,,,,,440e1a25-1d1d-449c-9afc-05725173d5e6,213,,,"[96.6, 71.6]",3930161,6,,,,,-2.3702781,,Right Foot,,,,"[89.4, 64.6]",,Ground Pass,,10.041912,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Federico Chiesa,7156.0,Right Wing,10,Italy,914,['71a3b783-9cb8-45a6-97c8-7a5d97728b2c'],14,,,,,,,,,,,,,,,,,Italy,914,00:06:14.649,Pass,,,,,,,96.6,71.6,89.4,64.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.857101,,,,,,,,,,,,,9d36e5f2-1814-40c1-8def-36c515edc2b7,216,,,"[89.4, 64.6]",3930161,6,,,,,-1.2937088,,Right Foot,,,,"[92.5, 53.7]",,Ground Pass,,11.332254,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,['39d1a34a-1fc4-4c12-9145-042118f409aa'],17,,,,,,,,,,,,,,,,,Italy,914,00:06:17.735,Pass,,,,,,,89.4,64.6,92.5,53.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.255002,,,,,,,,,,,,,0921f5ad-f46d-4356-aa05-4a0e9a9e7a0b,219,,,"[92.5, 53.7]",3930161,6,,,,,1.2679114,,Right Foot,,,,"[99.0, 74.5]",,Ground Pass,,21.791971,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Wing,10,Italy,914,['94c3f1cf-3d0e-409b-873a-084afcad0cce'],19,,,,,,,,,,,,,,,,,Italy,914,00:06:19.467,Pass,,,,,,,92.5,53.7,99.0,74.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.647286,,,,,,,,,,,,,be660c5c-297e-4f78-af08-d46e67be2455,222,,,"[98.6, 74.6]",3930161,6,,,,,-0.8992588,,Right Foot,,,,"[116.8, 51.7]",,Ground Pass,,29.251495,Incomplete,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,"['5e0aa14a-5d24-4fd7-afc8-3a95dfcf9e93', '620b7926-426b-489f-ba69-d4ee7bd9bcb2']",21,,,,,,,,,,,,,,,,,Italy,914,00:06:21.774,Pass,,,,,,,98.6,74.6,116.8,51.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.866014,,,,,,,,,,,,,faea7986-9d61-4fbe-bf5a-b4b403e2dafc,227,,,"[8.1, 26.0]",3930161,6,,,,,-0.28897542,,Left Foot,,,,"[19.2, 22.7]",,Ground Pass,,11.580155,Incomplete,,Nedim Bajrami,32030.0,,,,,,1,From Throw In,Mario Mitaj,49097.0,Left Back,10,Italy,914,"['6da94b0a-f6e3-4eb3-987e-bef1a6b40f0f', '8313529f-be94-4c45-a183-ae81076a57c7']",25,,,,,,,,,,,,,,,,,Albania,906,00:06:25.297,Pass,,,,,,,8.1,26.0,19.2,22.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,True,,,,,0.777904,,,,,,,,,,,,,6da94b0a-f6e3-4eb3-987e-bef1a6b40f0f,229,,,"[100.9, 57.4]",3930161,6,,,,,-0.49394137,,Right Foot,,,,"[106.1, 54.6]",,Ground Pass,,5.905929,,,Federico Chiesa,7156.0,,,,,Interception,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,"['55ecc626-9b02-44e5-8eec-34ad21cbd5ee', 'faea7986-9d61-4fbe-bf5a-b4b403e2dafc']",26,,,,,,,,,,,,,,,,,Italy,914,00:06:26.163,Pass,,,,,,,100.9,57.4,106.1,54.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.29884,,,,,,,,,,,,,2a0f4246-846d-46c1-b43e-84110de485ac,237,,,"[107.5, 53.0]",3930161,6,,,,,0.47501075,,Left Foot,,,,"[111.0, 54.8]",,Ground Pass,,3.9357338,,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Federico Chiesa,7156.0,Right Wing,10,Italy,914,"['48864e8e-91c4-4783-ad3a-11dc9c417630', '4c47c57e-7f83-4be5-aea2-87548a5bf7c5']",28,,,,,,,,,,,,,,,,,Italy,914,00:06:28.141,Pass,True,,,,,,107.5,53.0,111.0,54.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,3.016981,,,,,,,,,,,,,ea6957f2-2649-4ed4-9c01-02e7c87d7a69,241,,,"[6.0, 39.5]",3930161,7,,,,,-0.24620165,,Right Foot,,,,"[63.7, 25.0]",,High Pass,,59.494034,,,Armando Broja,36885.0,,,,,Goal Kick,1,From Goal Kick,Thomas Strakosha,7789.0,Goalkeeper,11,Albania,906,['f5d3b25c-4818-4d33-aca5-a6be7d377d4d'],1,,,,,,,,,,,,,,,,,Albania,906,00:07:01.093,Pass,,,,,,,6.0,39.5,63.7,25.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,2.06138,,,,,,,,,,,,,44ef36dd-5d60-437a-8da6-daa86fd4393e,243,,,"[62.5, 25.2]",3930161,7,,,,,-0.515549,,Head,,,,"[68.5, 21.8]",,High Pass,,6.8963757,Incomplete,,,,,,,,,1,From Goal Kick,Armando Broja,36885.0,Center Forward,11,Albania,906,['aae5645f-c747-40f8-a406-174d838001e0'],4,,,,,,,,,,,,,,,,,Albania,906,00:07:04.110,Pass,,,,,,,62.5,25.2,68.5,21.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.500367,,,,,,,,,,,,,aae5645f-c747-40f8-a406-174d838001e0,244,,,"[51.6, 58.3]",3930161,7,,,,,-0.3660565,,Head,,,,"[57.6, 56.0]",,High Pass,,6.4257298,,,Davide Frattesi,30926.0,,,,,Recovery,1,From Goal Kick,Alessandro Bastoni,7480.0,Right Center Back,11,Albania,906,"['44ef36dd-5d60-437a-8da6-daa86fd4393e', '7883616b-903d-40d8-9c80-5cdf3340228b']",6,,,,,,,,,,,,,,,,,Italy,914,00:07:06.172,Pass,,,,,,,51.6,58.3,57.6,56.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.973661,,,,,,,,,,,,,0473f96f-6ff0-40b5-b7e2-713ed405041c,247,,,"[53.9, 57.1]",3930161,7,,,,True,0.0,,,,,,"[53.9, 57.1]",,High Pass,,0.0,Incomplete,,Alessandro Bastoni,7480.0,,,,,,1,From Goal Kick,Davide Frattesi,30926.0,Right Center Midfield,11,Albania,906,"['02227d8b-f8c1-481e-8be5-0b19edd41ad5', 'b74a3f41-ec1c-4614-a115-27661ad58914', 'c4ac274c-2eae-49b0-9029-78490b8d71b5']",7,,,,,,,,,,,,,,,,,Italy,914,00:07:07.712,Pass,True,,,,,,53.9,57.1,53.9,57.1,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.404453,,,,,,,,,,,,,98b1b3e9-64e5-4b40-94c1-56585caf1fbb,253,,,"[57.6, 21.9]",3930161,7,,,,,-0.038197972,,Right Foot,,,,"[73.3, 21.3]",,High Pass,,15.711461,,,Armando Broja,36885.0,,,,,Recovery,1,From Goal Kick,Ylber Ramadani,24438.0,Right Defensive Midfield,11,Albania,906,['fd3a8fd8-9d27-4af5-8c97-cf67852590f6'],10,,,,,,,,,,,,,,,,,Albania,906,00:07:10.189,Pass,,,,,,,57.6,21.9,73.3,21.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.436542,,,,,,,,,,,,,1ba2d400-8c38-4396-94b8-7ea2da8590f2,258,,,"[92.2, 45.9]",3930161,7,,,,,0.8627344,31d37a3c-feec-440b-90dd-1ef5b55d8dd4,Right Foot,,,,"[104.7, 60.5]",,Ground Pass,,19.220041,,,Jasir Asani,41186.0,True,,,,,1,From Goal Kick,Armando Broja,36885.0,Center Forward,11,Albania,906,"['00451812-9abd-4cc1-bc0c-933952002b5e', '1345c851-3b6f-40b6-a512-28026fafe3c2']",15,,,,,,,,,,,,,,,,,Albania,906,00:07:15.659,Pass,True,,,,,,92.2,45.9,104.7,60.5,Italy vs Albania,Italy,Albania
