50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.004916,,,,,,,,,,,,,c52ad64a-3d69-448e-8e9c-2e47e5da4109,1887,,,"[90.7, 77.3]",3930180,49,,,,-1.4636137,,Right Foot,,,,"[92.4, 61.5]",,Ground Pass,,15.891192,,,,Memphis Depay,2988.0,,,,,,2,From Throw In,Lutsharel Geertruida,22352.0,Right Back,86,Netherlands,941,['e8ea8b66-31e5-47cb-9299-2998b9e5970a'],36,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:36.616,Pass,,,,,,,90.7,77.3,92.4,61.5,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.752127,,,,,,,,,,,,,9f042e5c-ff3b-4cbd-bf01-fc950ad1ec77,1890,,,"[92.4, 61.5]",3930180,49,,,,0.86544067,,Right Foot,,,,"[101.0, 71.6]",,Ground Pass,,13.265368,,,,Lutsharel Geertruida,22352.0,,,,,,2,From Throw In,Memphis Depay,2988.0,Center Forward,86,Netherlands,941,['8321beec-298b-4f75-a9b9-27dde967219f'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:38.466,Pass,,,,,,,92.4,61.5,101.0,71.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.152078,,,,,,,,,,,,,eb945bec-e967-4965-8ee2-8523f15c1275,1895,,,"[22.1, 2.5]",3930180,49,,,,1.6070124,,Left Foot,,,,"[21.6, 16.3]",,Ground Pass,,13.809055,,,,Florian Grillitsch,11396.0,,,,,,2,From Throw In,Alexander Prass,39545.0,Left Back,86,Netherlands,941,['64f88f20-320d-4b54-b2cc-74ce7b211647'],42,,,,,,,,,,,,,,,,,,Austria,915,00:04:42.257,Pass,,,,,,,22.1,2.5,21.6,16.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,6.158394,,,,,,,,,,,,,897bb88e-6693-420c-8c6a-62b9a0c78c1b,1898,,,"[22.1, 19.6]",3930180,49,,,,0.507654,,Right Foot,,,,"[98.5, 62.1]",,High Pass,,87.42545,,Incomplete,,Marko Arnautović,3325.0,,True,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,86,Netherlands,941,"['02ee8375-7e24-4af7-bc33-b9d663d2c838', '879122b0-733a-41fd-b7ad-e11e4dd68bff']",44,,,,,,,,,,,,,,,,,,Austria,915,00:04:44.397,Pass,,,,,,,22.1,19.6,98.5,62.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.544063,,,,,,,,,,,,,6e767fdc-218f-41d9-8c05-7ec0a4fb80f8,1902,,,"[24.5, 15.4]",3930180,49,,,,-0.5364355,,Right Foot,,,,"[43.0, 4.4]",,Ground Pass,,21.523243,,,,Cody Mathès Gakpo,20750.0,,,,,,2,From Throw In,Bart Verbruggen,37274.0,Goalkeeper,86,Netherlands,941,['715769e1-5a78-4aa8-a8a5-4fbcc9723b2a'],51,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:51.489,Pass,,,,,,,24.5,15.4,43.0,4.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.799601,,,,,,,,,,,,,34b0b814-2ec7-4981-b963-6dbbbed6831c,1904,,,"[43.0, 4.4]",3930180,49,,,,1.0519336,,Right Foot,,,,"[64.7, 42.4]",,High Pass,,43.759457,,Incomplete,,,,,,,,,2,From Throw In,Cody Mathès Gakpo,20750.0,Left Wing,86,Netherlands,941,['d2e47c19-2ec0-4acf-924c-2c819dbefdc8'],53,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:53.033,Pass,,,,,,,43.0,4.4,64.7,42.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.056088,,,,,,,,,,,,,d2e47c19-2ec0-4acf-924c-2c819dbefdc8,1905,,,"[55.4, 37.7]",3930180,49,,,,-0.25168997,,Right Foot,,,,"[65.9, 35.0]",,Low Pass,,10.841587,,Incomplete,,,,,,,,Recovery,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,86,Netherlands,941,"['22132d5a-18c2-444f-af90-087f3c7ad9ab', '34b0b814-2ec7-4981-b963-6dbbbed6831c']",55,,,,,,,,,,,,,,,,,,Austria,915,00:04:55.833,Pass,,,,,,,55.4,37.7,65.9,35.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.589189,,,,,,,,,,,,,98d3536d-b0ac-4736-a683-f7c5154424b2,1909,,,"[52.0, 42.7]",3930180,49,,,,1.3142797,,Right Foot,,,,"[55.2, 54.9]",,Ground Pass,,12.612692,,,,Lutsharel Geertruida,22352.0,,,,,,2,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,86,Netherlands,941,['f9b5373c-fb92-4a2d-85a3-9101e0216601'],59,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:59.153,Pass,,,,,,,52.0,42.7,55.2,54.9,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.199142,,,,,,,,,,,,,6226a5ba-a79b-4809-b316-898c8eca0cc6,1913,,,"[56.1, 52.2]",3930180,50,,,,0.45086876,,Right Foot,,,,"[68.7, 58.3]",,Ground Pass,,13.998928,,,,Xavi Simons,39167.0,,,,,,2,From Throw In,Lutsharel Geertruida,22352.0,Right Back,86,Netherlands,941,"['60e6ab2f-e085-4713-a7f0-997fd30fca74', 'f3dd5aeb-8746-4e02-9897-bd0a8d143ffc']",0,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:00.325,Pass,True,,,,,,56.1,52.2,68.7,58.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.432095,,,,,,,,,,,,,9d7babaa-b982-4c3a-8df1-60e8795b438c,1916,,,"[70.3, 59.4]",3930180,50,,,,0.4551008,,Right Foot,,,,"[98.5, 73.2]",,Ground Pass,,31.39554,,,,Donyell Malen,15582.0,,,,,,2,From Throw In,Xavi Simons,39167.0,Center Attacking Midfield,86,Netherlands,941,['c98abf05-1876-4969-9f15-47b7edeedfc3'],2,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:02.409,Pass,,,,,,,70.3,59.4,98.5,73.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.365069,,,,,,,,,,,,,aca637aa-e7d3-44d0-bd54-9a6e9b96c234,1921,,,"[5.7, 47.3]",3930180,50,,,,-2.1112158,,Right Foot,,,,"[2.4, 41.8]",,Ground Pass,,6.4140472,,,,Patrick Pentz,9731.0,,,,,Goal Kick,2,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,87,Austria,915,['81a2ab5f-fb0c-4c22-94bc-8c7516d49df5'],30,,,,,,,,,,,,,,,,,,Austria,915,00:05:30.761,Pass,,,,,,,5.7,47.3,2.4,41.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.797456,,,,,,,,,,,,,409dea66-b77f-498d-90f1-b8dfffdb0677,1924,,,"[4.5, 37.9]",3930180,50,,,,-0.517709,,Left Foot,,,,"[57.0, 8.0]",,High Pass,,60.41738,,,,Patrick Wimmer,33297.0,,,,,,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,87,Austria,915,['d5a293d1-0b36-4be1-aa22-2d6d3cbf1788'],33,,,,,,,,,,,,,,,,,,Austria,915,00:05:33.450,Pass,,,,,,,4.5,37.9,57.0,8.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.932947,,,,,,,,,,,,,2496153c-3827-4c6d-ab99-683752d0f0f5,1927,,,"[55.9, 7.8]",3930180,50,,,True,0.8329813,,,,,,"[65.9, 18.8]",,High Pass,,14.866069,,Incomplete,,Marcel Sabitzer,8518.0,,,,,,2,From Goal Kick,Patrick Wimmer,33297.0,Left Wing,87,Austria,915,"['38789807-efef-4e3e-9841-5f97f8ae9082', '55ea05c6-abb3-4ef4-9f12-8bc9cc342d72', 'a6313932-d29b-43e5-8076-361abc26960d']",36,,,,,,,,,,,,,,,,,,Austria,915,00:05:36.368,Pass,True,,,,,,55.9,7.8,65.9,18.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.368292,,,,,,,,,,,,,e62bb923-18ff-4ddb-b860-dae2f62158c3,1936,,,"[69.5, 67.9]",3930180,50,,,,2.4539213,,Right Foot,,,,"[61.1, 74.8]",,Ground Pass,,10.870603,,,,Lutsharel Geertruida,22352.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,88,Netherlands,941,"['2c52e7e3-c95b-4540-a3eb-4f07df7d6504', 'c20f9fbd-1f3d-4cdb-8d9a-4a9c2f5bf890']",41,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:41.609,Pass,True,,,,,,69.5,67.9,61.1,74.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.762753,,,,,,,,,,,,,fb3781ce-13f6-42c1-a063-19b8cb5721b2,1940,,,"[63.1, 76.2]",3930180,50,,,,0.19204801,,Right Foot,,,,"[70.3, 77.6]",,Ground Pass,,7.3348484,,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Lutsharel Geertruida,22352.0,Right Back,88,Netherlands,941,"['208622d4-5cba-492f-8335-4fd1050a294f', '467f1782-1173-45f1-aceb-fecbeecde580']",43,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:43.814,Pass,True,,,,,,63.1,76.2,70.3,77.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.690548,,,,,,,,,,,,,82b442d0-8f1c-44c9-ad3f-74ee06e1dbac,1943,,,"[70.3, 77.6]",3930180,50,,,,-1.3310533,,Right Foot,,,,"[73.6, 64.1]",,Ground Pass,,13.897482,,,,Donyell Malen,15582.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,88,Netherlands,941,['83d85eda-5d2d-45a3-95f1-195411cb369f'],46,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:46.042,Pass,,,,,,,70.3,77.6,73.6,64.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.952428,,,,,,,,,,,,,6e8441bd-68b2-490c-927a-20c5c865090d,1946,,,"[73.4, 63.5]",3930180,50,,,,-0.27632728,,Right Foot,,,,"[86.8, 59.7]",,Ground Pass,,13.928389,,Incomplete,,Memphis Depay,2988.0,,,,,,2,Regular Play,Donyell Malen,15582.0,Right Wing,88,Netherlands,941,"['eaf4eb73-1bfb-4fb7-8110-27af60495d6e', 'ed64caf6-c956-4d57-a0cb-ef3637842b4f']",48,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:48.766,Pass,,,,,,,73.4,63.5,86.8,59.7,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.277862,,,,,,,,,,,,,d8f654aa-09ac-40f8-8924-6364458dfd32,1951,,,"[36.1, 22.1]",3930180,50,,,,-0.062120926,,Right Foot,,,,"[57.0, 20.8]",,Low Pass,,20.940392,,,,Marko Arnautović,3325.0,,,,,,2,From Counter,Maximilian Wöber,8068.0,Left Center Back,89,Austria,915,"['0076c8d8-a193-44ff-95dc-5ef8b7a38d86', '75b25eaf-87b5-4a0e-ba9f-e362783da5ba']",50,,,,,,,,,,,,,,,,,,Austria,915,00:05:50.660,Pass,True,,,,,,36.1,22.1,57.0,20.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.308077,,,,,,,,,,,,,0783eb3e-6b4d-424d-af1b-8118ad852f66,1957,,,"[58.5, 20.7]",3930180,51,True,,,1.8925469,,Right Foot,,,,"[56.3, 27.3]",,Ground Pass,,6.9570107,,,,Maximilian Wöber,8068.0,,,,,Free Kick,2,From Free Kick,Marko Arnautović,3325.0,Center Forward,90,Austria,915,['a56fd726-4acc-489f-8ba2-adc87a2dd850'],13,,,,,,,,,,,,,,,,,,Austria,915,00:06:13.678,Pass,,,,,,,58.5,20.7,56.3,27.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.900514,,,,,,,,,,,,,2a45382d-aac4-43a4-870b-aa4055d7177a,1959,,,"[42.3, 36.5]",3930180,51,,,,1.2777585,,Left Foot,,,,"[49.3, 59.7]",,Ground Pass,,24.233036,,,,Philipp Lienhart,8931.0,,,,,,2,From Free Kick,Maximilian Wöber,8068.0,Left Center Back,90,Austria,915,['ca2dfb1d-4436-47ab-aed3-29dcbafef5ec'],15,,,,,,,,,,,,,,,,,,Austria,915,00:06:15.709,Pass,,,,,,,42.3,36.5,49.3,59.7,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.706166,,,,,,,,,,,,,64670af1-09c5-41d9-8c12-1186d3de5002,1963,,,"[43.6, 60.7]",3930180,51,,,,-2.7464993,,Left Foot,,,,"[20.1, 50.9]",,Ground Pass,,25.46154,,,,Patrick Pentz,9731.0,,,,,,2,From Free Kick,Philipp Lienhart,8931.0,Right Center Back,90,Austria,915,"['c968aa03-4946-45ff-83c7-d8c054dabb08', 'fa15297c-feda-4ffc-9997-581b1b6c5db1']",18,,,,,,,,,,,,,,,,,,Austria,915,00:06:18.717,Pass,True,,,,,,43.6,60.7,20.1,50.9,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.29753,,,,,,,,,,,,,df06fe91-2ff3-45e9-aac7-1fda5d0fd42f,1967,,,"[20.0, 49.9]",3930180,51,,,,0.18150094,,Left Foot,,,,"[46.7, 54.8]",,Ground Pass,,27.145903,,,,Nicolas Seiwald,39460.0,,,,,,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,90,Austria,915,['531a1ba5-08eb-4ebd-9df9-4291d82cfbb2'],21,,,,,,,,,,,,,,,,,,Austria,915,00:06:21.706,Pass,,,,,,,20.0,49.9,46.7,54.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.003418,,,,,,,,,,,,,6dfb86e7-079b-4063-a030-5da7be538a16,1971,,,"[47.3, 56.9]",3930180,51,,,,0.08782382,,Right Foot,,,,"[63.2, 58.3]",,Ground Pass,,15.961516,,,,Romano Schmid,8784.0,,,,,,2,From Free Kick,Nicolas Seiwald,39460.0,Right Defensive Midfield,90,Austria,915,['8476f367-02ed-4f8b-bc52-04e0ea2dd46d'],24,,,,,,,,,,,,,,,,,,Austria,915,00:06:24.003,Pass,,,,,,,47.3,56.9,63.2,58.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,3.286187,,,,,,,,,,,,,d79fb596-b89a-4262-9c8a-2b1360e1894f,1979,,,"[48.0, 23.6]",3930180,51,,,,2.976007,,Left Foot,,,,"[10.9, 29.8]",,Ground Pass,,37.61449,,,,Bart Verbruggen,37274.0,,,,,Recovery,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,91,Netherlands,941,"['1b068cde-09ab-4dfe-a9b8-19a854a4dd5c', '267d9ac7-8806-489e-a550-c30f74cb63b3']",28,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:28.046,Pass,True,,,,,,48.0,23.6,10.9,29.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,6eb8d5b9-b9dc-4eb9-bf8f-78553143e4e2,1983,,,"[12.2, 28.6]",3930180,51,,,,-1.018212,,Right Foot,,,,"[23.3, 10.6]",,Ground Pass,,21.14734,,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,91,Netherlands,941,['cce06854-337e-4ec1-8309-ddcbef6cc3ca'],32,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:32.169,Pass,,,,,,,12.2,28.6,23.3,10.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.52624,,,,,,,,,,,,,c4d4e023-09f3-4bc8-b9b7-879b719a7818,1986,,,"[21.5, 9.4]",3930180,51,,,,-0.16357388,,Right Foot,,,,"[42.1, 6.0]",,Ground Pass,,20.878696,,,,Nathan Aké,3306.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,91,Netherlands,941,['d34bd903-4dc9-4292-bebb-f9240c259c70'],34,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:34.698,Pass,,,,,,,21.5,9.4,42.1,6.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.551593,,,,,,,,,,,,,e8c77e80-7437-4570-bcb2-b10beff740eb,1990,,,"[40.4, 5.5]",3930180,51,,,,0.92601645,,Right Foot,,,,"[49.8, 18.0]",,Ground Pass,,15.640013,,,,Xavi Simons,39167.0,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,91,Netherlands,941,['08cada52-fc1e-48bc-876d-f2dee623ef4b'],36,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:36.918,Pass,,,,,,,40.4,5.5,49.8,18.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.998614,,,,,,,,,,,,,4a063dd3-9383-456a-addf-1953efae4b91,1996,,,"[57.0, 0.1]",3930180,52,,,,0.35456705,,,,,,"[80.5, 8.8]",,High Pass,,25.058731,,Incomplete,,Memphis Depay,2988.0,,,,,Throw-in,2,From Throw In,Nathan Aké,3306.0,Left Back,92,Netherlands,941,"['3c28f306-70b9-4ecb-a738-52743b746902', 'f14d0b9e-b72a-4bd9-b1bb-c95f82559a00']",0,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:00.912,Pass,,,,,,,57.0,0.1,80.5,8.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.045156,,,,,,,,,,,,,31d17786-7af8-4997-971e-d0fb7747a7a6,1999,,,"[71.2, 0.1]",3930180,52,,,,2.5550804,,,,,,"[55.7, 10.4]",,Low Pass,,18.610212,,,,Jerdy Schouten,15503.0,,,,,Throw-in,2,From Throw In,Nathan Aké,3306.0,Left Back,93,Netherlands,941,['fa6d75f9-ea77-4232-ad4e-6c9de06514b3'],14,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:14.481,Pass,,,,,,,71.2,0.1,55.7,10.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.502705,,,,,,,,,,,,,e37dd268-a395-4d4e-a016-de4ce83338e4,2003,,,"[53.7, 7.3]",3930180,52,,,,2.536813,,Right Foot,,,,"[19.7, 30.8]",,Ground Pass,,41.330982,,,,Bart Verbruggen,37274.0,,,,,,2,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,93,Netherlands,941,['6f43fc91-7814-4889-a599-51fe489bd46c'],17,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:17.486,Pass,,,,,,,53.7,7.3,19.7,30.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,a6b81b04-0c00-4e17-9b19-44bdf3e9df3c,2006,,,"[18.8, 41.0]",3930180,52,,,,0.8139618,,Right Foot,,,,"[35.8, 59.0]",,Ground Pass,,24.758837,,,,Stefan de Vrij,7787.0,,,,,,2,From Throw In,Bart Verbruggen,37274.0,Goalkeeper,93,Netherlands,941,['ee67f438-08e5-47cb-8d94-e1a2effdfc7b'],22,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:22.081,Pass,,,,,,,18.8,41.0,35.8,59.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.158209,,,,,,,,,,,,,f10fb163-ca91-4c46-8df1-62c9e0064ea5,2009,,,"[39.8, 60.9]",3930180,52,,,,-1.2422432,,Right Foot,,,,"[42.8, 52.1]",,Ground Pass,,9.297312,,,,Lutsharel Geertruida,22352.0,,,,,,2,From Throw In,Stefan de Vrij,7787.0,Right Center Back,93,Netherlands,941,['670b5e3f-9afa-4daa-ad3e-e4af4e90f7c7'],25,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:25.930,Pass,,,,,,,39.8,60.9,42.8,52.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.755986,,,,,,,,,,,,,b7ea83b0-98f1-482d-9819-ef6ad3674f30,2012,,,"[43.0, 52.1]",3930180,52,,,,-0.6769149,,Right Foot,,,,"[54.2, 43.1]",,Ground Pass,,14.36802,,,,Jerdy Schouten,15503.0,,,,,,2,From Throw In,Lutsharel Geertruida,22352.0,Right Back,93,Netherlands,941,['75bd9fde-e0bf-4207-acc2-f48d6d0443ba'],28,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:28.298,Pass,,,,,,,43.0,52.1,54.2,43.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.239071,,,,,,,,,,,,,59d4f388-fa31-4f4e-9c4c-a51c9751b0eb,2016,,,"[53.7, 43.0]",3930180,52,,,,0.7853982,,Right Foot,,,,"[65.9, 55.2]",,Low Pass,,17.253405,,,,Xavi Simons,39167.0,,,,,,2,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,93,Netherlands,941,['5e566229-7973-4713-80d4-37a1dacc6414'],29,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:29.640,Pass,,,,,,,53.7,43.0,65.9,55.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.479368,,,,,,,,,,,,,04d6faef-aae0-424e-ac0c-6064b584b23b,2020,,,"[65.2, 59.8]",3930180,52,,,,0.768733,,Right Foot,,,,"[77.4, 71.6]",,Ground Pass,,16.97292,,,,Donyell Malen,15582.0,,,,,,2,From Throw In,Xavi Simons,39167.0,Center Attacking Midfield,93,Netherlands,941,['a799b068-7af7-416d-bd3a-191aebbc5f6a'],31,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:31.812,Pass,,,,,,,65.2,59.8,77.4,71.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.320781,,,,,,,,,,,,,2f712ad7-c4b8-429f-97fe-53c83e24ad1e,2024,,,"[116.6, 67.6]",3930180,52,,,,-1.8261284,,Right Foot,True,,,"[109.5, 40.4]",,High Pass,,28.111385,,Incomplete,,,,,,,,,2,From Throw In,Donyell Malen,15582.0,Right Wing,93,Netherlands,941,['720c7e48-4a24-4083-bdd1-77286807db83'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:07:38.541,Pass,,,,,,,116.6,67.6,109.5,40.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.356337,,,,,,,,,,,,,69465ed7-d6cc-4d30-8e38-7a196efa6d95,2028,,,"[120.0, 0.1]",3930180,53,,,,1.720212,a6bed16b-2582-4743-a0c7-88e7e2a5c5ee,Right Foot,,,,"[114.4, 37.3]",,High Pass,True,37.619144,,,,Virgil van Dijk,3669.0,True,,Inswinging,,Corner,2,From Corner,Memphis Depay,2988.0,Center Forward,94,Netherlands,941,['b249a380-b780-4d10-8bb3-0bdd22f59e1c'],11,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:11.466,Pass,,,,,,,120.0,0.1,114.4,37.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.423795,,,,,,,,,,,,,a880181d-8244-4407-872e-f61c4c3ff0ed,2034,,,"[120.0, 0.1]",3930180,53,,,,1.6601104,,Right Foot,,,,"[116.4, 40.3]",,High Pass,True,40.36087,,Unknown,,,,,True,Inswinging,,Corner,2,From Corner,Memphis Depay,2988.0,Center Forward,95,Netherlands,941,,29,,,,,,,,,,,,,,,,,,Netherlands,941,00:08:29.327,Pass,,,,,,,120.0,0.1,116.4,40.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.360743,,,,,,,,,,,,,9b7a974b-a05c-4192-ab92-f87d4cf43fc4,2039,,,"[5.3, 39.5]",3930180,55,,,,-1.060308,,Right Foot,,,,"[9.5, 32.0]",,Ground Pass,,8.595929,,,,Maximilian Wöber,8068.0,,,,,Free Kick,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,96,Austria,915,['19a52fae-ba00-425c-a638-31838267dc83'],37,,,,,,,,,,,,,,,,,,Austria,915,00:10:37.598,Pass,,,,,,,5.3,39.5,9.5,32.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.668465,,,,,,,,,,,,,d8adb175-1bb5-43b0-b200-8f178710dc92,2042,,,"[9.5, 31.3]",3930180,55,,,,2.2605963,,Left Foot,,,,"[2.9, 39.3]",,Ground Pass,,10.371114,,,,Patrick Pentz,9731.0,,,,,,2,From Free Kick,Maximilian Wöber,8068.0,Left Center Back,96,Austria,915,['611c68cb-7c86-4628-95cc-32c55beedecf'],39,,,,,,,,,,,,,,,,,,Austria,915,00:10:39.610,Pass,,,,,,,9.5,31.3,2.9,39.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,3.576342,,,,,,,,,,,,,1eeee635-b4ed-41a3-8fa0-995fa6fcf441,2045,,,"[2.2, 38.7]",3930180,55,,,,-0.44125345,,Left Foot,,,,"[63.6, 9.7]",,High Pass,,67.90405,,Incomplete,,,,,,,,,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,96,Austria,915,['c11dc0ff-cc7e-4849-917b-2a2e26fa9726'],43,,,,,,,,,,,,,,,,,,Austria,915,00:10:43.534,Pass,,,,,,,2.2,38.7,63.6,9.7,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.990284,,,,,,,,,,,,,c11dc0ff-cc7e-4849-917b-2a2e26fa9726,2046,,,"[56.5, 70.4]",3930180,55,,,,-0.5191461,,Head,,,,"[66.3, 64.8]",,Low Pass,,11.287161,,,,Donyell Malen,15582.0,,,,,Recovery,2,Regular Play,Lutsharel Geertruida,22352.0,Right Back,97,Netherlands,941,"['1eeee635-b4ed-41a3-8fa0-995fa6fcf441', 'd807e596-a1de-4dfe-8fe9-35a0df72d065']",47,,,,,,,,,,,,,,,,,,Netherlands,941,00:10:47.110,Pass,,,,,,,56.5,70.4,66.3,64.8,Netherlands vs Austria,Netherlands,Austria
