50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce8bba4-835d-4cfc-a7cd-da7a31121ba6,1158,,"[63.4, 53.4]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,43,Germany,770,['74875e41-ffac-4b87-a7e4-23f1b468ba3b'],30,,,,,,,,,,,,,,,,Germany,770,00:29:30.695,Ball Receipt*,,,,,,,63.4,53.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b11b8b-85f0-46be-a842-6ab95d11feaf,1161,,"[62.6, 70.1]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Right Center Back,43,Germany,770,['90d94a6d-64be-46d0-bdd1-8a1d0f3e5c46'],33,,,,,,,,,,,,,,,,Germany,770,00:29:33.198,Ball Receipt*,,,,,,,62.6,70.1,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7792dc58-f25d-4dc5-8a35-92e98694b90d,1163,,"[55.6, 62.7]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,43,Germany,770,['08b1cbc7-1dd8-435e-99ba-40bacfb640d8'],35,,,,,,,,,,,,,,,,Germany,770,00:29:35.346,Ball Receipt*,,,,,,,55.6,62.7,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9b96e6-e3a8-4c14-bb71-de0692b9eccb,1166,,"[48.0, 43.2]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,43,Germany,770,['9bad41c6-4664-4250-a2f7-e4332d234567'],37,,,,,,,,,,,,,,,,Germany,770,00:29:37.247,Ball Receipt*,,,,,,,48.0,43.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37c0c29e-104a-4150-8f7a-3aad5b4f920e,1169,,"[68.6, 77.0]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,43,Germany,770,['abf515b4-b979-4604-a8a8-9588673407de'],42,,,,,,,,,,,,,,,,Germany,770,00:29:42.169,Ball Receipt*,,,,,,,68.6,77.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654dfa9f-0087-4539-95f2-36ac359b2b2b,1172,,"[77.7, 71.0]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamal Musiala,39565.0,Right Wing,43,Germany,770,['5888842d-3fae-4f6e-85b5-153df51a4d50'],46,,,,,,,,,,,,,,,,Germany,770,00:29:46.115,Ball Receipt*,,,,,,,77.7,71.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb4c73ab-67ed-4dbf-bc44-2a595329c6bb,1174,,"[76.9, 77.0]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,43,Germany,770,['e2099b86-918b-41d6-97e9-26de6fb01ca5'],46,,,,,,,,,,,,,,,,Germany,770,00:29:46.778,Ball Receipt*,,,,,,,76.9,77.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8e93b8-863f-4e55-941d-5d0ef84e59df,1177,,"[66.6, 72.2]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Right Center Back,43,Germany,770,['22a2b628-86dc-4e9d-baa1-270702e66197'],49,,,,,,,,,,,,,,,,Germany,770,00:29:49.680,Ball Receipt*,,,,,,,66.6,72.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720cf0ee-dc0e-4081-a301-7b32dfbc8261,1180,,"[56.6, 48.8]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,43,Germany,770,['be53e8d5-34b7-4737-b455-6fa19ce8d2d3'],52,,,,,,,,,,,,,,,,Germany,770,00:29:52.715,Ball Receipt*,,,,,,,56.6,48.8,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a67fd03-a9af-4b54-acbf-021c2304c519,1182,,"[58.6, 43.2]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,43,Germany,770,['549a12da-f26e-4b7f-816d-21f3359b86df'],53,,,,,,,,,,,,,,,,Germany,770,00:29:53.624,Ball Receipt*,,,,,,,58.6,43.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db762d6a-0a17-4901-9441-f3ced275ec00,1185,,"[64.4, 49.1]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,43,Germany,770,['cc159e88-8bd0-4fc9-9f92-08f1f6379c3f'],54,,,,,,,,,,,,,,,,Germany,770,00:29:54.390,Ball Receipt*,,,,,,,64.4,49.1,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0bd39b9-b6f6-454e-be7a-cf30afc07d8e,1187,,"[62.4, 47.7]",3930158,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,43,Germany,770,['6b175731-90d8-47e5-8af7-7d54d73bd72d'],55,,,,,,,,,,,,,,,,Germany,770,00:29:55.083,Ball Receipt*,,,,,,,62.4,47.7,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea92aef-52b2-4643-86d3-7c00a1327f35,1190,,"[84.9, 76.6]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,43,Germany,770,['a0172f07-8148-42d8-a253-df38d777cfbf'],0,,,,,,,,,,,,,,,,Germany,770,00:30:00.841,Ball Receipt*,,,,,,,84.9,76.6,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32af6f76-9e90-4034-b33e-7ba5b81df513,1194,,"[70.0, 72.4]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Right Center Back,43,Germany,770,['225f5445-9152-425a-b59c-04ae9d27b371'],4,,,,,,,,,,,,,,,,Germany,770,00:30:04.054,Ball Receipt*,,,,,,,70.0,72.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ca26ff-756d-4da5-aa41-41f6eaa2da6b,1197,,"[91.6, 52.3]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,43,Germany,770,['b49dc9a2-5585-4d99-8545-16fc1780d572'],7,,,,,,,,,,,,,,,,Germany,770,00:30:07.142,Ball Receipt*,,,,,,,91.6,52.3,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969cbddf-1c65-402e-8267-83619cc93a71,1200,,"[34.4, 30.0]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Scott McTominay,3620.0,Right Defensive Midfield,43,Germany,770,"['2717e77a-f293-49a6-9c62-5b31fb8e3924', '847f5bda-8488-4d0b-9d62-839cec20552e']",8,,,,,,,,,,,,,,,,Scotland,942,00:30:08.325,Ball Receipt*,True,,,,,,34.4,30.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e3e22a0-b6b6-43ce-a640-e078e357e256,1205,,"[41.8, 47.6]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Porteous,18797.0,Right Center Back,44,Scotland,942,['86b6a91f-d52f-408e-9c85-22426074adae'],53,,,,,,,,,,,,,,,,Scotland,942,00:30:53.820,Ball Receipt*,,,,,,,41.8,47.6,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e109d4-0ebd-40f7-a42d-e65ec4bed6c5,1209,,"[92.9, 38.2]",3930158,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Christie,12510.0,Left Center Forward,44,Scotland,942,['9adadd54-1175-4407-92db-abe0d4624484'],58,,,,,,,,,,,,,,,,Scotland,942,00:30:58.794,Ball Receipt*,,,,,,,92.9,38.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51f1a41-66d7-48b7-9e32-11786811a3c5,1213,,"[5.5, 40.4]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,45,Germany,770,['ccd1403f-33e3-4941-9ceb-4deb678743e2'],3,,,,,,,,,,,,,,,,Germany,770,00:31:03.241,Ball Receipt*,,,,,,,5.5,40.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e20ba09e-9e22-4ca6-b29d-6dce035ddd23,1216,,"[15.7, 59.5]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,45,Germany,770,['8cef07c5-19a6-4ca9-9703-5465fa583d0c'],6,,,,,,,,,,,,,,,,Germany,770,00:31:06.264,Ball Receipt*,,,,,,,15.7,59.5,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be7b37a-7498-4288-9852-daf78bb9e271,1219,,"[17.4, 34.2]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,45,Germany,770,['1d3690c1-db1f-4b2c-bcb7-0c39b7cdf435'],9,,,,,,,,,,,,,,,,Germany,770,00:31:09.822,Ball Receipt*,,,,,,,17.4,34.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccec900c-2c13-40a8-99a9-f9771409851e,1222,,"[34.4, 11.8]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,45,Germany,770,['258f9fa8-5f02-4ad3-9a88-a62ed9a01695'],12,,,,,,,,,,,,,,,,Germany,770,00:31:12.534,Ball Receipt*,,,,,,,34.4,11.8,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0efcc8e8-506b-4eeb-aa83-dbf9af87f556,1225,,"[55.6, 5.3]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,45,Germany,770,['92965b3e-4337-44e8-a3d8-a302dec3ee7d'],14,,,,,,,,,,,,,,,,Germany,770,00:31:14.546,Ball Receipt*,,,,,,,55.6,5.3,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594e18aa-d15c-4672-96d3-b6ab25b5b9e2,1228,,"[42.5, 31.7]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,45,Germany,770,['daedc941-0ec2-4e7e-9d02-5209185b14ae'],18,,,,,,,,,,,,,,,,Germany,770,00:31:18.646,Ball Receipt*,,,,,,,42.5,31.7,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0642b1ee-ca8e-45a3-8d35-f1dbaced4667,1231,,"[42.4, 55.8]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,45,Germany,770,['cc43cc6b-38a7-4e90-b471-39638e6c5e87'],21,,,,,,,,,,,,,,,,Germany,770,00:31:21.007,Ball Receipt*,,,,,,,42.4,55.8,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb100531-d6c6-407f-bcb6-03799071be55,1234,,"[50.5, 38.2]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,45,Germany,770,['2291b524-aef9-44d9-9979-fe3d1f23c89b'],25,,,,,,,,,,,,,,,,Germany,770,00:31:25.091,Ball Receipt*,,,,,,,50.5,38.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff706ae0-2e42-429b-8905-3cb70df585f4,1237,,"[70.7, 20.3]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,45,Germany,770,['acddcb42-a500-42c6-8fcf-af2c2186da5c'],28,,,,,,,,,,,,,,,,Germany,770,00:31:28.947,Ball Receipt*,,,,,,,70.7,20.3,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841acfe7-a3d6-4416-9191-3b66dbe00b62,1240,,"[83.5, 4.6]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,45,Germany,770,['c97623f9-6667-4d3f-8629-8e11273fdaac'],31,,,,,,,,,,,,,,,,Germany,770,00:31:31.311,Ball Receipt*,,,,,,,83.5,4.6,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3aa5ea-2c55-438f-9497-09b4450b7f64,1244,,"[105.9, 33.0]",3930158,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kai Havertz,8966.0,Center Forward,45,Germany,770,"['432fd832-140b-4ed3-920a-401fac6fab3e', '4db1fa69-ef06-42ce-80af-64a37c02eced']",37,,,,,,,,,,,,,,,,Germany,770,00:31:37.737,Ball Receipt*,True,,,,,,105.9,33.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8136a065-fb60-4d53-b767-b1754a571de1,1248,,"[91.1, 43.8]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Christie,12510.0,Left Center Forward,46,Scotland,942,['9af685b2-3b6b-4876-98ab-f67e2708d5f4'],32,,,,,,,,,,,,,,,,Scotland,942,00:32:32.297,Ball Receipt*,,,,,,,91.1,43.8,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681ed41-270a-4abd-ad38-f31017869ed4,1250,,"[10.0, 41.0]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,47,Germany,770,['2a05dda2-b564-487a-951d-2b24e873fc0f'],33,,,,,,,,,,,,,,,,Germany,770,00:32:33.647,Ball Receipt*,,,,,,,10.0,41.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d404d9-2b89-4059-9e4a-e45e54c433cb,1253,,"[28.8, 15.3]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,47,Germany,770,['0eb1794c-cb24-486d-a6e8-a8bd8617da93'],36,,,,,,,,,,,,,,,,Germany,770,00:32:36.990,Ball Receipt*,,,,,,,28.8,15.3,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470e38cc-7e4e-4000-85e5-0f4ea3db3963,1256,,"[44.1, 8.4]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,47,Germany,770,['90070caa-11af-4ff5-ac6f-28d9ecf29495'],39,,,,,,,,,,,,,,,,Germany,770,00:32:39.968,Ball Receipt*,,,,,,,44.1,8.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d4cbbed-48e7-48a0-8b13-7e62d41fe677,1259,,"[41.3, 22.4]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,47,Germany,770,['ea1fd9f3-677f-4aa7-975a-d27d610bfbc8'],41,,,,,,,,,,,,,,,,Germany,770,00:32:41.684,Ball Receipt*,,,,,,,41.3,22.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff1db3c-762c-40bf-9b24-2d6f943c6a6c,1261,,"[34.1, 20.5]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,47,Germany,770,['9e6db1ec-a4e7-4ee8-88fc-3e63c616ffe4'],42,,,,,,,,,,,,,,,,Germany,770,00:32:42.301,Ball Receipt*,,,,,,,34.1,20.5,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da1ae14d-070b-433f-9488-0763705cb4c9,1264,,"[39.9, 26.2]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,47,Germany,770,['831ebd53-0ac5-487d-8e3f-9da0639104fb'],43,,,,,,,,,,,,,,,,Germany,770,00:32:43.955,Ball Receipt*,,,,,,,39.9,26.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19bfd1dd-86ef-40e5-8b91-46f4205e06a3,1266,,"[32.8, 30.1]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,47,Germany,770,['d2ba56bd-ace8-4252-897f-792e6674aa98'],45,,,,,,,,,,,,,,,,Germany,770,00:32:45.211,Ball Receipt*,,,,,,,32.8,30.1,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed6fcc9-48b5-4d0d-a856-5cbca417faf4,1268,,"[37.1, 60.3]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,47,Germany,770,['02ef32a6-e832-472c-a86d-df13f9273044'],47,,,,,,,,,,,,,,,,Germany,770,00:32:47.401,Ball Receipt*,,,,,,,37.1,60.3,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e6c380-9c96-4b4f-b6e8-097cd4d5620f,1271,,"[101.9, 54.7]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kai Havertz,8966.0,Center Forward,47,Germany,770,['46f29e12-6fab-46e5-8000-30e43e367b97'],52,,,,,,,,,,,,,,,,Germany,770,00:32:52.599,Ball Receipt*,,,,,,,101.9,54.7,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4903820-16bf-42cd-b105-1806bee237a2,1275,,"[10.7, 48.4]",3930158,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jack Hendry,11116.0,Center Back,48,Scotland,942,['6240328f-ff26-4f39-ac6b-b23dd135e0ec'],57,,,,,,,,,,,,,,,,Scotland,942,00:32:57.836,Ball Receipt*,,,,,,,10.7,48.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f50a8c-e518-4dbc-b288-54db60940f7d,1278,,"[18.7, 57.8]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ryan Porteous,18797.0,Right Center Back,48,Scotland,942,['fee4c993-b9b4-4e37-97bc-57866896dea1'],2,,,,,,,,,,,,,,,,Scotland,942,00:33:02.438,Ball Receipt*,,,,,,,18.7,57.8,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21509c35-9b2a-4b70-b9bd-77f63df8e13b,1282,,"[4.5, 42.1]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Angus Gunn,22379.0,Goalkeeper,48,Scotland,942,"['539bd4c9-b27f-43a6-ba70-2c131d9134d1', '9241626f-4f66-41ca-a019-391f420f6178']",4,,,,,,,,,,,,,,,,Scotland,942,00:33:04.741,Ball Receipt*,True,,,,,,4.5,42.1,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ae436eb-b52e-4fd8-b83a-08f97a4e0193,1284,,"[48.4, 39.6]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ryan Christie,12510.0,Left Center Forward,48,Scotland,942,['0d194f8f-9215-485a-b5cf-0c43a5f23cab'],6,,,,,,,,,,,,,,,,Scotland,942,00:33:06.443,Ball Receipt*,,,,,,,48.4,39.6,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5d022f-5de8-4a9c-8502-9bf03e7dde2f,1286,,"[77.3, 33.4]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,49,Germany,770,['d6d90773-0ff4-4c1c-a09a-e387b0dec2e9'],7,,,,,,,,,,,,,,,,Germany,770,00:33:07.111,Ball Receipt*,,,,,,,77.3,33.4,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565afd5e-571d-4225-b019-53de10bc8e64,1288,,"[62.6, 49.2]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,49,Germany,770,['1ef68917-4e54-4bba-93d4-54cc8362f7b1'],9,,,,,,,,,,,,,,,,Germany,770,00:33:09.946,Ball Receipt*,,,,,,,62.6,49.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec6c7ec-f6d2-4d79-adfc-83dadb3a5e05,1291,,"[64.7, 60.0]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,49,Germany,770,['956636c5-b8b2-4ef5-97c1-05b02f9d89ad'],11,,,,,,,,,,,,,,,,Germany,770,00:33:11.387,Ball Receipt*,,,,,,,64.7,60.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6511cb-16f9-43fd-8f3e-288d5cce70f5,1294,,"[63.7, 48.1]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,49,Germany,770,['c8dcfcb2-4b6e-4ad9-999e-eb11776582e0'],13,,,,,,,,,,,,,,,,Germany,770,00:33:13.453,Ball Receipt*,,,,,,,63.7,48.1,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eaf59c4-3cbf-4b28-af15-9e1d62791a2d,1297,,"[56.0, 39.6]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,49,Germany,770,['515100f8-99c2-4e90-9d0b-eb1b526ed3fe'],15,,,,,,,,,,,,,,,,Germany,770,00:33:15.431,Ball Receipt*,,,,,,,56.0,39.6,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6add8f82-ab55-4ad5-9595-4c83a0dbdf67,1300,,"[56.8, 54.7]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,49,Germany,770,['29048634-0b78-44e1-8177-e85ada7858c7'],20,,,,,,,,,,,,,,,,Germany,770,00:33:20.950,Ball Receipt*,,,,,,,56.8,54.7,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8039db50-efb4-49e5-adea-891205b9a82d,1303,,"[55.4, 41.2]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,49,Germany,770,['8f480f61-5c35-40b3-91e5-c669e248fa79'],23,,,,,,,,,,,,,,,,Germany,770,00:33:23.756,Ball Receipt*,,,,,,,55.4,41.2,,,,,,,,,,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec0c490-f420-4552-94fc-2b7142b0a50e,1306,,"[64.3, 41.0]",3930158,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,49,Germany,770,['e98369e0-75ec-40fd-88a7-6f0e7f40bec3'],26,,,,,,,,,,,,,,,,Germany,770,00:33:26.293,Ball Receipt*,,,,,,,64.3,41.0,,,,,,,,,,Germany vs Scotland,Germany,Scotland
