50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,"[23.7, 58.8]",,,,,,,,,,,,1.68045,,,,,,,,,,,,,79e99ce5-950f-461d-aaed-f0fa78bb93b4,1344,,,"[21.9, 55.6]",3930166,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Provod,28034.0,Right Center Midfield,51,Portugal,780,"['b7f8a12b-d8a8-4ecc-a477-c77c30b36236', 'c8c31146-87ee-4bb1-8875-b01a7fe4a396', 'ea15dc35-1fd2-474f-b4d1-1d6e68ef1e45']",59,,,,,,,,,,,,,,,Czech Republic,912,00:30:59.519,Carry,True,,,,,,21.9,55.6,,,23.7,58.8,,,,23.7,58.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[89.5, 6.6]",,,,,,,,,,,,6.0,,,,,,,,,,,,,2185f1bd-10d0-4086-83e5-39368cf8d39a,1350,,,"[95.2, 20.1]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,51,Portugal,780,"['1f5f8d22-0fed-4cc5-9fe4-50cec2384edd', '6829bb96-8f13-43e8-aa5a-f1b9c1de47ef', 'ddae5d48-4d78-4644-b2c4-81fbc57ef760']",2,,,,,,,,,,,,,,,Portugal,780,00:31:02.230,Carry,True,,,,,,95.2,20.1,,,89.5,6.6,,,,89.5,6.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[77.6, 37.2]",,,,,,,,,,,,0.028055,,,,,,,,,,,,,d0e41213-5c82-47ef-8430-eadc9721256a,1354,,,"[75.5, 34.9]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Center Back,51,Portugal,780,"['27be7fe8-04d8-4198-a7ca-3e795d2bab36', '65a80011-a83b-4d23-8aed-d021588a25ae']",10,,,,,,,,,,,,,,,Portugal,780,00:31:10.755,Carry,,,,,,,75.5,34.9,,,77.6,37.2,,,,77.6,37.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[86.7, 40.5]",,,,,,,,,,,,1.361223,,,,,,,,,,,,,7f8a2b4c-f52e-49ed-8530-35d19710d7b6,1357,,,"[84.3, 34.9]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,51,Portugal,780,"['3d4e928e-e885-4382-a6b4-eb78f16f69ea', '5f222a32-ab9e-432c-8714-e9768edc2bb3']",11,,,,,,,,,,,,,,,Portugal,780,00:31:11.956,Carry,,,,,,,84.3,34.9,,,86.7,40.5,,,,86.7,40.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[96.7, 32.6]",,,,,,,,,,,,0.954348,,,,,,,,,,,,,03b0d915-5ea4-4b0f-aabf-5c911125194d,1363,,,"[95.0, 32.5]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,51,Portugal,780,"['67f525a4-7ce6-481d-bfc7-8748e55cd271', '98bab61e-0959-4391-a56e-d4a812d79dee', '9f758d3d-d011-4a58-9665-c7299b2a9938']",17,,,,,,,,,,,,,,,Portugal,780,00:31:17.348,Carry,True,,,,,,95.0,32.5,,,96.7,32.6,,,,96.7,32.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[76.7, 77.8]",,,,,,,,,,,,2.491495,,,,,,,,,,,,,e67dcc2d-0b40-4444-ad79-8936abc0e5b3,1373,,,"[76.7, 78.1]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,53,Portugal,780,"['c1c98fa8-ca0a-4ae4-b8da-d41cafd502a8', 'e133f9f8-a832-433f-88d2-c992fd1de8a9']",41,,,,,,,,,,,,,,,Portugal,780,00:31:41.092,Carry,,,,,,,76.7,78.1,,,76.7,77.8,,,,76.7,77.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[76.5, 44.4]",,,,,,,,,,,,6.8,,,,,,,,,,,,,41930127-57fb-4a4a-be97-b5a1a662231e,1376,,,"[71.7, 50.6]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,53,Portugal,780,"['86c49994-0c3a-4171-a6c1-116c3376b454', 'cd78a231-ebcf-46c5-b534-beceafb509d5']",45,,,,,,,,,,,,,,,Portugal,780,00:31:45.355,Carry,,,,,,,71.7,50.6,,,76.5,44.4,,,,76.5,44.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[78.7, 71.8]",,,,,,,,,,,,4.728102,,,,,,,,,,,,,9ce0ddbe-dd63-4010-8bb5-733d63199733,1379,,,"[73.7, 67.3]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,53,Portugal,780,"['25b3685a-21a7-4c16-a4f6-f59704017dce', '6b9d7680-4fba-4f41-bf37-df37a318a423']",53,,,,,,,,,,,,,,,Portugal,780,00:31:53.677,Carry,,,,,,,73.7,67.3,,,78.7,71.8,,,,78.7,71.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[67.1, 77.8]",,,,,,,,,,,,1.2,,,,,,,,,,,,,77eb29cc-0243-4147-92ce-2e4caaf5b4a1,1382,,,"[75.5, 77.4]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,53,Portugal,780,"['bb5f93b4-0508-4635-8299-54c3337e4472', 'cb28cf38-6eaa-460b-815c-a0f4aa21873c', 'e0170a0c-e999-493e-9d00-580895b16eac']",59,,,,,,,,,,,,,,,Portugal,780,00:31:59.408,Carry,True,,,,,,75.5,77.4,,,67.1,77.8,,,,67.1,77.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[52.9, 44.9]",,,,,,,,,,,,2.8,,,,,,,,,,,,,6f8ee03d-1e12-465c-b97b-1d0559493025,1386,,,"[52.9, 44.9]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Center Back,53,Portugal,780,"['624859a6-4fcb-4599-bc65-c2303bc59d39', 'ee4f8dc1-50cb-431a-a82d-81144793dbb8']",2,,,,,,,,,,,,,,,Portugal,780,00:32:02.222,Carry,,,,,,,52.9,44.9,,,52.9,44.9,,,,52.9,44.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[55.0, 77.4]",,,,,,,,,,,,0.587557,,,,,,,,,,,,,cee12d19-d0d9-460a-85ac-dfbafa8a7cea,1391,,,"[56.6, 75.7]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,53,Portugal,780,"['416e10f4-562a-490a-a86b-3613fb00df13', '6bc7fca9-97d7-4c2e-8716-251bab27ef74', 'a4d6c47a-ef69-4b27-a843-6d433b0f5c36']",7,,,,,,,,,,,,,,,Portugal,780,00:32:07.829,Carry,True,,,,,,56.6,75.7,,,55.0,77.4,,,,55.0,77.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[9.8, 39.6]",,,,,,,,,,,,2.539111,,,,,,,,,,,,,981845a3-2c3c-49f6-b986-80a1bfb123d8,1399,,,"[4.4, 32.3]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jindřich Staněk,28040.0,Goalkeeper,54,Czech Republic,912,"['6df59c29-662d-483d-a547-497337bd497f', 'dd87771c-5e8a-4c9b-bab4-d9ef77e089f4', 'e6b8bbf1-8248-4edb-ac8b-77e09153b3af']",22,,,,,,,,,,,,,,,Czech Republic,912,00:32:22.188,Carry,True,,,,,,4.4,32.3,,,9.8,39.6,,,,9.8,39.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[80.4, 26.9]",,,,,,,,,,,,0.893382,,,,,,,,,,,,,61237bf4-342a-4d61-b9e5-b7c2552b4ec8,1406,,,"[80.5, 31.0]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,55,Portugal,780,"['7a138bbd-13dd-4379-ba3c-9f7a9d6e8d39', '820633b3-d70f-4370-9923-2716b26dea75']",29,,,,,,,,,,,,,,,Portugal,780,00:32:29.445,Carry,,,,,,,80.5,31.0,,,80.4,26.9,,,,80.4,26.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[80.5, 50.9]",,,,,,,,,,,,1.678788,,,,,,,,,,,,,99457719-0104-49ec-83bd-4e680d86bf9d,1409,,,"[72.8, 42.6]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,55,Portugal,780,"['63941117-9b7f-4ad9-9ad4-6c9a0a8698fd', 'f170613d-29cb-4517-bfe4-9cce8ba12a93']",31,,,,,,,,,,,,,,,Portugal,780,00:32:31.287,Carry,,,,,,,72.8,42.6,,,80.5,50.9,,,,80.5,50.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[93.2, 36.7]",,,,,,,,,,,,1.046825,,,,,,,,,,,,,a7669c2c-3622-4c3c-a2b9-a2466b687792,1412,,,"[91.8, 32.5]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,55,Portugal,780,"['d9814d91-4c54-4204-ae1c-3ad82d93c404', 'eb7895ab-fdfe-4799-a8ec-7cbfd7c6c113']",33,,,,,,,,,,,,,,,Portugal,780,00:32:33.885,Carry,,,,,,,91.8,32.5,,,93.2,36.7,,,,93.2,36.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[106.6, 35.4]",,,,,,,,,,,,0.663692,,,,,,,,,,,,,84fa5735-e65f-40c2-bafe-29d9fd5a67f1,1417,,,"[99.0, 29.9]",3930166,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,55,Portugal,780,"['0b52f1a3-b19d-4f1a-ab3b-77e26baeb36f', '1e83d1f2-fcab-47ae-bf42-4261d266785c', '5551916b-0b2e-4a79-bc51-886c2a473a8b', 'de45f690-da16-4448-b1bb-1bb5e6d520b3']",36,,,,,,,,,,,,,,,Portugal,780,00:32:36.183,Carry,True,,,,,,99.0,29.9,,,106.6,35.4,,,,106.6,35.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[115.2, 4.8]",,,,,,,,,,,,1.267951,,,,,,,,,,,,,9ba14e56-0e89-454e-9bfc-0b4a13295186,1423,,,"[115.6, 3.4]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,56,Portugal,780,"['93b235ed-978e-40ae-ac7e-535744d409c5', '93ff45f2-9d9a-491f-86bc-b71002ed12dc']",8,,,,,,,,,,,,,,,Portugal,780,00:33:08.579,Carry,,,,,,,115.6,3.4,,,115.2,4.8,,,,115.2,4.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[102.8, 14.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,,4efc614d-1267-4fd0-a5eb-5c7407146e46,1426,,,"[102.8, 14.6]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,56,Portugal,780,"['585941f5-4976-4d7f-89b4-89cc966a5d44', 'df5618de-541c-4581-8635-4d8d5ec8a451']",11,,,,,,,,,,,,,,,Portugal,780,00:33:11.767,Carry,,,,,,,102.8,14.6,,,102.8,14.6,,,,102.8,14.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[80.9, 64.8]",,,,,,,,,,,,3.639999,,,,,,,,,,,,,a0c960b4-b316-4380-a579-a0d7c4c9623f,1434,,,"[72.5, 71.0]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,56,Portugal,780,"['2bb3993f-4033-4253-bafd-afcd9f13b4df', '4753828d-c57a-4e48-b926-8e4ec6a72222']",22,,,,,,,,,,,,,,,Portugal,780,00:33:22.306,Carry,,,,,,,72.5,71.0,,,80.9,64.8,,,,80.9,64.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[103.3, 77.0]",,,,,,,,,,,,2.852342,,,,,,,,,,,,,1b888df7-dd02-4cb6-ad01-68fb05d1a31a,1437,,,"[96.2, 77.4]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Diogo Dalot Teixeira,16028.0,Right Wing Back,56,Portugal,780,"['25be0f68-a07b-4af5-969d-e01b516f468c', 'd0f16a26-cc14-4f10-a81b-11708059c12a']",27,,,,,,,,,,,,,,,Portugal,780,00:33:27.335,Carry,,,,,,,96.2,77.4,,,103.3,77.0,,,,103.3,77.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[95.4, 66.3]",,,,,,,,,,,,0.028993,,,,,,,,,,,,,12f4cd8d-78b4-467f-93c9-f268fcc6674f,1440,,,"[95.4, 66.3]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,56,Portugal,780,"['a23e7b24-d8c0-4ef3-934d-f45a302cf9e5', 'eaf5b236-9a72-4275-a475-6ceea85d943f']",31,,,,,,,,,,,,,,,Portugal,780,00:33:31.569,Carry,,,,,,,95.4,66.3,,,95.4,66.3,,,,95.4,66.3,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[62.6, 78.4]",,,,,,,,,,,,1.098489,,,,,,,,,,,,,1a156d0d-4250-4c38-bfc1-c5cd6f6b0f2f,1447,,,"[62.6, 78.1]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kléper Laveran Lima Ferreira,20016.0,Center Back,56,Portugal,780,"['13576108-5cdb-4f3b-a534-18009619ca4e', 'cada4789-7cbf-431a-bc3c-81a8ce5df6d5']",38,,,,,,,,,,,,,,,Portugal,780,00:33:38.753,Carry,,,,,,,62.6,78.1,,,62.6,78.4,,,,62.6,78.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[71.8, 70.5]",,,,,,,,,,,,3.008734,,,,,,,,,,,,,0afc0d3c-1dfa-479f-ace3-0be910eafe41,1450,,,"[70.3, 75.0]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,56,Portugal,780,"['ba58db72-269f-4af1-b16a-8f61d327fc43', 'bb9a669b-2577-49bd-ba53-19a9cc31048b']",40,,,,,,,,,,,,,,,Portugal,780,00:33:40.858,Carry,,,,,,,70.3,75.0,,,71.8,70.5,,,,71.8,70.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,"[56.8, 50.9]",,,,,,,,,,,,1.841961,,,,,,,,,,,,,ef87bea2-d381-4b67-b405-b94332298055,1453,,,"[59.1, 56.7]",3930166,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,56,Portugal,780,"['b02f4100-542d-4e90-bce1-4f4fa2086791', 'b1b1c01a-a870-4284-86f6-da925c0f4dfb']",45,,,,,,,,,,,,,,,Portugal,780,00:33:45.550,Carry,,,,,,,59.1,56.7,,,56.8,50.9,,,,56.8,50.9,Portugal vs Czech Republic,Portugal,Czech Republic
