50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,"[97.6, 65.4]",,,,,,,,,,,3.941301,,,,,,,,,,,,,2fbfa54d-df93-4ada-8894-914b7ef5785b,146,,"[104.3, 71.8]",3930175,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Man,56905.0,Right Midfield,11,Romania,905,"['7872ae98-15b9-4d69-8442-1a3b29343875', '8d45c49f-ffb6-447b-9146-9f927dc50bef']",51,,,,,,,,,,,,,,,,Romania,905,00:03:51.011,Carry,,,,,,,104.3,71.8,,,97.6,65.4,,,,97.6,65.4,Belgium vs Romania,Belgium,Romania
,,,,,"[86.7, 32.5]",,,,,,,,,,,1.111634,,,,,,,,,,,,,067b2001-d920-4aa3-9e3f-ddee8b7cb00e,149,,"[86.7, 32.3]",3930175,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicușor Silviu Bancu,34600.0,Left Back,11,Romania,905,"['a7e611f8-06bf-4dda-9f89-e0821bc441fc', 'c2b0b5fa-1c7a-4431-b5eb-4ee93fdda3a8']",56,,,,,,,,,,,,,,,,Romania,905,00:03:56.426,Carry,,,,,,,86.7,32.3,,,86.7,32.5,,,,86.7,32.5,Belgium vs Romania,Belgium,Romania
,,,,,"[98.6, 14.8]",,,,,,,,,,,1.078505,,,,,,,,,,,,,4b9540ec-893b-40ad-aa02-11c293cc8e8f,152,,"[104.4, 13.6]",3930175,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marius Mihai Marin,30913.0,Center Defensive Midfield,11,Romania,905,"['565dd4bb-0244-4959-a851-70eaa365e3e7', 'b70d2adb-8dff-4d43-96ad-8ba31fd8cce2']",59,,,,,,,,,,,,,,,,Romania,905,00:03:59.326,Carry,,,,,,,104.4,13.6,,,98.6,14.8,,,,98.6,14.8,Belgium vs Romania,Belgium,Romania
,,,,,"[97.7, 65.5]",,,,,,,,,,,0.996786,,,,,,,,,,,,,259bb4c5-a347-4559-ac01-ef0e4064c792,159,,"[100.8, 68.4]",3930175,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dennis Man,56905.0,Right Midfield,12,Romania,905,"['b2cf6bbd-b90d-4d38-99ad-558337986459', 'c2af0aa4-ab66-46ab-a393-77ff53ea65d6']",29,,,,,,,,,,,,,,,,Romania,905,00:04:29.378,Carry,,,,,,,100.8,68.4,,,97.7,65.5,,,,97.7,65.5,Belgium vs Romania,Belgium,Romania
,,,,,"[98.4, 10.7]",,,,,,,,,,,2.396756,,,,,,,,,,,,,d07ea3cc-9a00-4b2f-ab32-5e00f8a2701f,163,,"[91.4, 10.9]",3930175,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicușor Silviu Bancu,34600.0,Left Back,12,Romania,905,"['98dad062-fce8-4434-8cd5-1b0ca79b713b', 'ae38ff0c-8edc-4c60-b0b9-93ec90eef908']",35,,,,,,,,,,,,,,,,Romania,905,00:04:35.011,Carry,,,,,,,91.4,10.9,,,98.4,10.7,,,,98.4,10.7,Belgium vs Romania,Belgium,Romania
,,,,,"[117.0, 9.2]",,,,,,,,,,,1.246252,,,,,,,,,,,,,93b04989-86e2-46fc-9a40-3b862621c7b3,169,,"[115.6, 11.3]",3930175,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Mihai Drăguş,31193.0,Center Forward,13,Romania,905,"['6cff31a5-b336-409e-9c9f-ec22f340133b', 'ae4ce01a-37f8-466e-9541-cb105d394f1a']",47,,,,,,,,,,,,,,,,Romania,905,00:04:47.531,Carry,,,,,,,115.6,11.3,,,117.0,9.2,,,,117.0,9.2,Belgium vs Romania,Belgium,Romania
,,,,,"[63.8, 67.6]",,,,,,,,,,,1.925269,,,,,,,,,,,,,0c1cc621-cff7-4f83-b5f9-52eb47f90b2d,176,,"[62.3, 61.5]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Right Defensive Midfield,14,Belgium,782,"['0b5f573b-4895-4fb0-8106-bf8c1079ea96', '20c2dcae-d7dd-4529-a178-ef1226eccd92', 'e097bfd9-cedc-4458-ace6-8894bd148dd4']",28,,,,,,,,,,,,,,,,Belgium,782,00:05:28.678,Carry,True,,,,,,62.3,61.5,,,63.8,67.6,,,,63.8,67.6,Belgium vs Romania,Belgium,Romania
,,,,,"[40.4, 56.0]",,,,,,,,,,,1.614688,,,,,,,,,,,,,f7e14ec3-9199-45f0-bea0-27b1c1586323,186,,"[38.7, 56.5]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wout Faes,8854.0,Right Center Back,14,Belgium,782,"['6acda062-4f85-424d-8143-e6b8e6d551a2', 'c37f2d55-6480-41dc-bb24-c6a0e4fec002']",33,,,,,,,,,,,,,,,,Belgium,782,00:05:33.049,Carry,,,,,,,38.7,56.5,,,40.4,56.0,,,,40.4,56.0,Belgium vs Romania,Belgium,Romania
,,,,,"[49.4, 51.1]",,,,,,,,,,,0.884322,,,,,,,,,,,,,240d1521-1c21-41cb-b036-aa77af0eb27e,189,,"[49.4, 51.1]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amadou Onana,48347.0,Left Defensive Midfield,14,Belgium,782,"['08ac535b-f53c-4283-a283-87f200556430', 'c3f455ac-7de6-4c3c-9bdb-f8e7621c831d']",35,,,,,,,,,,,,,,,,Belgium,782,00:05:35.721,Carry,,,,,,,49.4,51.1,,,49.4,51.1,,,,49.4,51.1,Belgium vs Romania,Belgium,Romania
,,,,,"[55.7, 76.2]",,,,,,,,,,,1.148041,,,,,,,,,,,,,61534595-cb69-4977-bf2d-43001e032884,192,,"[55.7, 75.8]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Back,14,Belgium,782,"['9bb84b92-be5f-4cb5-b452-a27ff0367597', 'abf204b5-d4b0-458f-a814-6a44f69069dd', 'b098c438-806b-44a8-ab2f-64539d4b12dc']",37,,,,,,,,,,,,,,,,Belgium,782,00:05:37.801,Carry,True,,,,,,55.7,75.8,,,55.7,76.2,,,,55.7,76.2,Belgium vs Romania,Belgium,Romania
,,,,,"[113.7, 54.8]",,,,,,,,,,,1.138788,,,,,,,,,,,,,54bfe91f-5f13-4b12-9aa4-32fa7be323d1,197,,"[110.4, 57.7]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,14,Belgium,782,"['0ed6dcc9-3700-4473-bb20-627c25c746fc', '16458337-12d7-4183-976e-49d908c7bf24', 'bdb36692-7bcc-4d9d-ad3e-9806c3d12b28', 'ecb11f38-ebc4-450a-9509-d813d86935ae']",42,,,,,,,,,,,,,,,,Belgium,782,00:05:42.840,Carry,True,,,,,,110.4,57.7,,,113.7,54.8,,,,113.7,54.8,Belgium vs Romania,Belgium,Romania
,,,,,"[105.3, 61.5]",,,,,,,,,,,1.574118,,,,,,,,,,,,,d36e0638-322f-407f-97fe-1ebfba28fbee,202,,"[106.3, 64.7]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Back,14,Belgium,782,"['50751cc7-d950-4b08-b41e-95afb3d2d9ef', '5990ee0b-b73b-4f65-8a96-7f4958db9321']",47,,,,,,,,,,,,,,,,Belgium,782,00:05:47.149,Carry,,,,,,,106.3,64.7,,,105.3,61.5,,,,105.3,61.5,Belgium vs Romania,Belgium,Romania
,,,,,"[6.9, 20.3]",,,,,,,,,,,0.422925,,,,,,,,,,,,,7b6984f2-38dc-44f0-8105-2613ecbeadfd,206,,"[6.5, 21.6]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,15,Romania,905,"['536733d4-0b36-42bb-8cd3-2a9405f38078', '79709534-65e8-4fdd-b9f8-5af4c5d9d184']",50,,,,,,,,,,,,,,,,Romania,905,00:05:50.329,Carry,,,,,,,6.5,21.6,,,6.9,20.3,,,,6.9,20.3,Belgium vs Romania,Belgium,Romania
,,,,,"[52.8, 18.9]",,,,,,,,,,,1.313567,,,,,,,,,,,,,20b0119e-2031-4581-9d72-0e2b1a9ce392,213,,"[42.5, 15.0]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Mihai Mihăilă,72512.0,Left Midfield,15,Romania,905,"['25dec2cb-34ff-4942-b79a-1846c1c835eb', '9affd7cf-3e55-4b37-9f57-4ec46f0d9d35', 'e44b94af-437e-4ee9-8a3d-a5e676d50268']",54,,,,,,,,,,,,,,,,Romania,905,00:05:54.905,Carry,True,,,,,,42.5,15.0,,,52.8,18.9,,,,52.8,18.9,Belgium vs Romania,Belgium,Romania
,,,,,"[56.8, 56.1]",,,,,,,,,,,1.54846,,,,,,,,,,,,,8a1d1bc9-27ed-4bbc-b0a6-03f1939228e7,217,,"[67.3, 61.2]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,16,Belgium,782,"['8ebb3ffc-1687-41aa-b0f9-97ea513764c1', 'cf430b95-a8e3-4436-9a40-d4f49380a4f4']",56,,,,,,,,,,,,,,,,Belgium,782,00:05:56.219,Carry,,,,,,,67.3,61.2,,,56.8,56.1,,,,56.8,56.1,Belgium vs Romania,Belgium,Romania
,,,,,"[56.8, 40.9]",,,,,,,,,,,2.541895,,,,,,,,,,,,,f40d20c4-37f2-4fdc-bbf3-dd2b28bde61b,220,,"[51.1, 53.0]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,16,Belgium,782,"['de90be8a-e307-4fbe-9fc3-1759f0efb65c', 'ed8fd96b-1acb-4d91-b1c4-52f1b191a41f']",59,,,,,,,,,,,,,,,,Belgium,782,00:05:59.151,Carry,,,,,,,51.1,53.0,,,56.8,40.9,,,,56.8,40.9,Belgium vs Romania,Belgium,Romania
,,,,,"[50.0, 19.6]",,,,,,,,,,,2.373632,,,,,,,,,,,,,8e70c752-7569-4e61-a678-95bc159e7908,223,,"[50.0, 19.6]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,16,Belgium,782,"['325eab6c-aff4-429a-816d-1196942a32e3', '701219d0-e67c-4502-905d-320605d73cf1']",3,,,,,,,,,,,,,,,,Belgium,782,00:06:03.259,Carry,,,,,,,50.0,19.6,,,50.0,19.6,,,,50.0,19.6,Belgium vs Romania,Belgium,Romania
,,,,,"[55.7, 36.4]",,,,,,,,,,,0.774196,,,,,,,,,,,,,79b5b3b9-4a75-48d5-9a88-66107e260f7d,226,,"[56.0, 34.5]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,16,Belgium,782,"['c22e2f0a-09e6-4c5b-ad1f-5e5170670254', 'd5398389-06f5-4771-b9cf-820fc8f9a56b']",6,,,,,,,,,,,,,,,,Belgium,782,00:06:06.989,Carry,,,,,,,56.0,34.5,,,55.7,36.4,,,,55.7,36.4,Belgium vs Romania,Belgium,Romania
,,,,,"[56.4, 53.0]",,,,,,,,,,,1.273907,,,,,,,,,,,,,77473f8f-5d19-4270-95cd-cca1b6da6282,229,,"[56.4, 53.0]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,16,Belgium,782,"['159f86b8-d0db-43f6-a49e-d5ea262dae4a', '1da0c30e-7b85-48b7-a53b-92d706803ca2']",9,,,,,,,,,,,,,,,,Belgium,782,00:06:09.165,Carry,,,,,,,56.4,53.0,,,56.4,53.0,,,,56.4,53.0,Belgium vs Romania,Belgium,Romania
,,,,,"[49.7, 53.4]",,,,,,,,,,,3.610129,,,,,,,,,,,,,a8409eb3-c960-45be-8939-4f009398787c,232,,"[47.9, 50.0]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,16,Belgium,782,"['6e6f7e70-53ae-46af-a897-c79da1ddc4f1', 'c76a36d8-f054-4ff2-871e-11b6f478e6fa']",11,,,,,,,,,,,,,,,,Belgium,782,00:06:11.698,Carry,,,,,,,47.9,50.0,,,49.7,53.4,,,,49.7,53.4,Belgium vs Romania,Belgium,Romania
,,,,,"[57.2, 32.5]",,,,,,,,,,,3.90167,,,,,,,,,,,,,8b3cf91e-63fd-40ea-969c-04b28924ee8c,235,,"[57.2, 34.1]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,16,Belgium,782,"['52934d48-0639-4b2d-a515-61b2b4560d3b', '97f1b4d3-18cf-4fba-aa0a-0413c4ba0442', 'bc6d8aa0-73b3-4485-9169-709776342171']",16,,,,,,,,,,,,,,,,Belgium,782,00:06:16.417,Carry,True,,,,,,57.2,34.1,,,57.2,32.5,,,,57.2,32.5,Belgium vs Romania,Belgium,Romania
,,,,,"[56.2, 55.4]",,,,,,,,,,,1.54089,,,,,,,,,,,,,99dba0e9-e2de-4776-919c-2107d0292b5e,239,,"[55.1, 56.0]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,16,Belgium,782,"['6964b7ed-9a43-4fb3-bad5-38764149bad7', '94d0010e-b20a-48d5-9b20-9a221fda02cc']",21,,,,,,,,,,,,,,,,Belgium,782,00:06:21.858,Carry,,,,,,,55.1,56.0,,,56.2,55.4,,,,56.2,55.4,Belgium vs Romania,Belgium,Romania
,,,,,"[106.7, 28.7]",,,,,,,,,,,0.001228001,,,,,,,,,,,,,ab7a6cfd-6157-41f9-943e-e6420bbac52a,243,,"[107.3, 28.7]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,16,Belgium,782,"['71130d9a-01ff-4b49-8ea6-dc34c824efdd', '85a2e732-4101-4d46-93b6-64ad981a05f0']",26,,,,,,,,,,,,,,,,Belgium,782,00:06:26.053,Carry,,,,,,,107.3,28.7,,,106.7,28.7,,,,106.7,28.7,Belgium vs Romania,Belgium,Romania
,,,,,"[5.4, 47.8]",,,,,,,,,,,0.432716,,,,,,,,,,,,,820e76e1-7b63-4ed0-9ab0-2d7bb4ba771d,246,,"[6.4, 48.0]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florin Constantin Niţă,28242.0,Goalkeeper,17,Romania,905,"['4129f19c-d2eb-422e-9077-8d51e0aad3e1', '4a875b25-fe40-44ff-9e74-8e6be507f4ed', '998a0f46-4f83-40b3-ae2b-102fcb3f8cd6']",26,,,,,,,,,,,,,,,,Romania,905,00:06:26.858,Carry,True,,,,,,6.4,48.0,,,5.4,47.8,,,,5.4,47.8,Belgium vs Romania,Belgium,Romania
,,,,,"[14.4, 36.7]",,,,,,,,,,,13.02915,,,,,,,,,,,,,c9b58d91-304d-4c97-adee-001371d16516,249,,"[5.4, 47.8]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florin Constantin Niţă,28242.0,Goalkeeper,17,Romania,905,"['41fde739-c5c0-4001-b832-b28400dd85c4', '4a875b25-fe40-44ff-9e74-8e6be507f4ed', '998a0f46-4f83-40b3-ae2b-102fcb3f8cd6']",27,,,,,,,,,,,,,,,,Romania,905,00:06:27.290,Carry,True,,,,,,5.4,47.8,,,14.4,36.7,,,,14.4,36.7,Belgium vs Romania,Belgium,Romania
,,,,,"[22.7, 65.5]",,,,,,,,,,,1.411815,,,,,,,,,,,,,5aaee8de-574b-4f99-a07c-2a626ee95188,256,,"[21.8, 67.5]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Radu Drăgușin,39615.0,Right Center Back,18,Romania,905,"['09c46e7f-30d3-4dee-a670-15c5dbbf4748', '9e452bea-6ac9-451e-923a-700242e82116']",1,,,,,,,,,,,,,,,,Romania,905,00:07:01.867,Carry,,,,,,,21.8,67.5,,,22.7,65.5,,,,22.7,65.5,Belgium vs Romania,Belgium,Romania
,,,,,"[15.9, 40.2]",,,,,,,,,,,4.408047,,,,,,,,,,,,,eb500f7f-ca27-40da-b1be-ee1d0687781c,259,,"[7.5, 48.2]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florin Constantin Niţă,28242.0,Goalkeeper,18,Romania,905,"['113cc8c3-3f0c-4a38-967c-a37bd23cfb9f', 'dde5526d-05eb-4f2f-9c39-dc0746a7c9ca']",5,,,,,,,,,,,,,,,,Romania,905,00:07:05.354,Carry,,,,,,,7.5,48.2,,,15.9,40.2,,,,15.9,40.2,Belgium vs Romania,Belgium,Romania
,,,,,"[34.8, 27.7]",,,,,,,,,,,0.705061,,,,,,,,,,,,,96396c17-5bb4-4357-a65f-6c580100a4a2,263,,"[35.6, 29.0]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,18,Romania,905,"['4dc70ca3-f56e-4765-81ca-b9094204cedb', '92d94b82-b48f-4d8c-b37b-8f74a4eb2343', 'a894caa7-e347-4258-ad35-8a2e45df210a']",10,,,,,,,,,,,,,,,,Romania,905,00:07:10.943,Carry,True,,,,,,35.6,29.0,,,34.8,27.7,,,,34.8,27.7,Belgium vs Romania,Belgium,Romania
,,,,,"[27.4, 5.3]",,,,,,,,,,,0.009629001,,,,,,,,,,,,,966f068d-3a09-415d-94aa-56da7da1d9d3,266,,"[27.4, 5.3]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicușor Silviu Bancu,34600.0,Left Back,18,Romania,905,"['cb5b069b-3e14-48f0-a7ce-7d76b838d87d', 'dc1a2a49-3ff9-45a7-8e8f-a6fa1c2f5042']",13,,,,,,,,,,,,,,,,Romania,905,00:07:13.229,Carry,,,,,,,27.4,5.3,,,27.4,5.3,,,,27.4,5.3,Belgium vs Romania,Belgium,Romania
,,,,,"[67.3, 40.3]",,,,,,,,,,,4.01766,,,,,,,,,,,,,06580642-87fc-44ff-aa5d-557d6709a6d1,270,,"[62.4, 51.4]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,19,Belgium,782,"['36590a93-482e-4f4a-b833-be0931a4d313', 'eec3860d-714b-44fa-857b-5acb5b6f75f7', 'fc8ff298-b3b9-4fdb-82e4-1ab0339ef195']",23,,,,,,,,,,,,,,,,Belgium,782,00:07:23.922,Carry,True,,,,,,62.4,51.4,,,67.3,40.3,,,,67.3,40.3,Belgium vs Romania,Belgium,Romania
,,,,,"[50.0, 17.9]",,,,,,,,,,,1.091667,,,,,,,,,,,,,8358d551-2205-421a-9c75-4b0b0bd5f1b0,274,,"[52.5, 19.5]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Theate,43913.0,Left Back,19,Belgium,782,"['31d5a60b-aab9-4dc0-8f7d-6d11095896cd', 'a9c8df94-9da1-4d2d-8c2f-d03f5f4ca53e']",29,,,,,,,,,,,,,,,,Belgium,782,00:07:29.650,Carry,,,,,,,52.5,19.5,,,50.0,17.9,,,,50.0,17.9,Belgium vs Romania,Belgium,Romania
,,,,,"[59.7, 25.9]",,,,,,,,,,,0.04,,,,,,,,,,,,,bb5bc15d-815c-4bb8-9753-2c716cb34b03,278,,"[59.7, 27.0]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,19,Belgium,782,"['70b6e6c7-5382-458c-adf5-b3f394b6d903', '9644f34c-e0ff-44f5-ab7f-434ec123a295', 'cb37f717-c247-47a0-8fd1-86a0388ee488']",31,,,,,,,,,,,,,,,,Belgium,782,00:07:31.525,Carry,True,,,,,,59.7,27.0,,,59.7,25.9,,,,59.7,25.9,Belgium vs Romania,Belgium,Romania
,,,,,"[41.8, 40.2]",,,,,,,,,,,0.08,,,,,,,,,,,,,54aa3689-31df-43c3-8d33-5c66ce7d81cd,281,,"[41.8, 40.2]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,19,Belgium,782,"['6ee3b91e-87c4-4090-84a0-65b9605587cc', '9325dcc3-517c-41f0-8439-892f435a82d8']",34,,,,,,,,,,,,,,,,Belgium,782,00:07:34.481,Carry,,,,,,,41.8,40.2,,,41.8,40.2,,,,41.8,40.2,Belgium vs Romania,Belgium,Romania
,,,,,"[47.9, 61.5]",,,,,,,,,,,1.318565,,,,,,,,,,,,,31c48c77-733f-4560-8154-ff1b8b3f2177,284,,"[43.9, 57.8]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,19,Belgium,782,"['3c70d346-e2c8-4e58-9956-173696681755', 'd945bb95-eeb9-4d00-9622-5c04f0d96f4e']",35,,,,,,,,,,,,,,,,Belgium,782,00:07:35.634,Carry,,,,,,,43.9,57.8,,,47.9,61.5,,,,47.9,61.5,Belgium vs Romania,Belgium,Romania
,,,,,"[56.0, 54.3]",,,,,,,,,,,0.08,,,,,,,,,,,,,fb65f75e-260f-4783-ac0d-2d265b732398,287,,"[56.0, 54.3]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,19,Belgium,782,"['75a25ba4-ed3c-4b16-86b2-254cda61c806', 'b35f353c-e90f-4939-a7a6-b229b166d83b']",38,,,,,,,,,,,,,,,,Belgium,782,00:07:38.037,Carry,,,,,,,56.0,54.3,,,56.0,54.3,,,,56.0,54.3,Belgium vs Romania,Belgium,Romania
,,,,,"[106.1, 77.3]",,,,,,,,,,,0.955558,,,,,,,,,,,,,97c5325d-604d-4f9e-b897-be4512fcb32a,290,,"[93.3, 78.4]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothy Castagne,6989.0,Right Back,19,Belgium,782,"['85a49072-a489-412b-8a3e-684c488312b8', 'b1383dd1-9615-437d-a046-e0cc237860c0']",41,,,,,,,,,,,,,,,,Belgium,782,00:07:41.444,Carry,,,,,,,93.3,78.4,,,106.1,77.3,,,,106.1,77.3,Belgium vs Romania,Belgium,Romania
,,,,,"[116.5, 75.8]",,,,,,,,,,,2.913295,,,,,,,,,,,,,543cdea9-7af0-4fe6-b9d2-114b398aedcb,295,,"[112.4, 66.4]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dodi Lukebakio,12306.0,Right Wing,19,Belgium,782,"['0ccb0489-dd3f-48f5-b225-49751f871843', '24b7ad9c-973f-494b-854a-e89fea4094f1', '7af34817-80eb-484c-9e82-1ee9361e38fd']",44,,,,,,,,,,,,,,,,Belgium,782,00:07:44.996,Carry,True,,,,,,112.4,66.4,,,116.5,75.8,,,,116.5,75.8,Belgium vs Romania,Belgium,Romania
,,,,,"[7.9, 6.8]",,,,,,,,,,,1.713905,,,,,,,,,,,,,c06d1440-eaa3-4362-b288-d9d764b0fc51,299,,"[3.6, 4.3]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,20,Romania,905,"['ea1f1483-d498-4264-b179-bcc1eec93435', 'f5ca755f-cf28-4213-b51e-e54121156e86']",47,,,,,,,,,,,,,,,,Romania,905,00:07:47.909,Carry,,,,,,,3.6,4.3,,,7.9,6.8,,,,7.9,6.8,Belgium vs Romania,Belgium,Romania
,,,,,"[13.2, 12.3]",,,,,,,,,,,0.274391,,,,,,,,,,,,,b5c22ac7-740c-4514-8b23-7f8a851e1b54,304,,"[10.3, 11.5]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,20,Romania,905,"['122226be-dd5f-4e63-9eac-6412ba3aed5d', 'e2912f59-0877-4b86-8521-c094c4e90faf']",51,,,,,,,,,,,,,,,,Romania,905,00:07:51.520,Carry,,,,,,,10.3,11.5,,,13.2,12.3,,,,13.2,12.3,Belgium vs Romania,Belgium,Romania
,,,,,"[20.0, 12.3]",,,,,,,,,,,1.67444,,,,,,,,,,,,,333ad07c-daf9-4113-90e3-ec38bdcfdd9b,307,,"[16.7, 16.8]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,20,Romania,905,"['c6fd96f4-e88e-4249-b922-dbf38135b782', 'ea665a3f-0870-4917-b27a-bf1bb99d9824', 'fdd4e7fa-20b9-4e12-b63d-aa813a71c0a5']",52,,,,,,,,,,,,,,,,Romania,905,00:07:52.541,Carry,True,,,,,,16.7,16.8,,,20.0,12.3,,,,20.0,12.3,Belgium vs Romania,Belgium,Romania
,,,,,"[21.3, 26.9]",,,,,,,,,,,3.228436,,,,,,,,,,,,,aa624d17-8e72-485f-8108-7b6fd78cbaa7,313,,"[19.6, 17.5]",3930175,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,20,Romania,905,"['05fdedb4-a226-4ae1-a79c-4d9ea6bc6759', '2b8d7b78-90a2-4677-bbbc-20609d3276be']",55,,,,,,,,,,,,,,,,Romania,905,00:07:55.941,Carry,,,,,,,19.6,17.5,,,21.3,26.9,,,,21.3,26.9,Belgium vs Romania,Belgium,Romania
,,,,,"[8.5, 44.5]",,,,,,,,,,,2.368796,,,,,,,,,,,,,c50729e3-ea9f-4169-8f05-071a9a673bea,316,,"[7.3, 43.9]",3930175,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florin Constantin Niţă,28242.0,Goalkeeper,20,Romania,905,"['a82fd0a3-0c5c-4d86-b5f9-7f5c2c05a186', 'f615b308-fb93-40b7-b9aa-34710a349583']",1,,,,,,,,,,,,,,,,Romania,905,00:08:01.178,Carry,,,,,,,7.3,43.9,,,8.5,44.5,,,,8.5,44.5,Belgium vs Romania,Belgium,Romania
