50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.503211,,,,,,,,,,,,,,daa196fc-1365-4738-a1cb-4b5ef94c920b,86,,,"[40.8, 77.1]",3930170,1,,,,-1.2024474,,Right Foot,,,"[43.0, 71.4]",,High Pass,,6.109828,,Incomplete,,Benjamin Šeško,38759.0,,,,,,,1,From Throw In,Andraž Šporar,31866.0,Right Center Forward,4,Slovenia,944,"['291447fd-697e-4c41-a3eb-b932c4b728e1', '3471ec5b-70e5-45fd-9c1d-2c37a2b3bf1c', 'cb637372-ad97-4335-b230-ed3bc0529a6a', 'db3e073c-feda-4535-891f-bb8d60720718']",20,,,,,,,,,,,,,,,,,Slovenia,944,00:01:20.609,Pass,True,,,,,,40.8,77.1,43.0,71.4,,,,,,43.0,71.4,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.089121,,,,,,,,,,,,,,3471ec5b-70e5-45fd-9c1d-2c37a2b3bf1c,88,,,"[77.1, 8.7]",3930170,1,,,,0.36520144,,Head,,,"[83.9, 11.3]",,High Pass,,7.28011,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,Recovery,1,From Throw In,Saša Lukić,6687.0,Left Defensive Midfield,4,Slovenia,944,"['aa3f3578-bb7b-4d0e-9b74-ee9bc239f3db', 'cbb4f8b3-1785-4567-94aa-c5eeac3cfe35', 'daa196fc-1365-4738-a1cb-4b5ef94c920b']",22,,,,,,,,,,,,,,,,,Serbia,786,00:01:22.112,Pass,,,,,,,77.1,8.7,83.9,11.3,,,,,,83.9,11.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.338172,,,,,,,,,,,,,,aa3f3578-bb7b-4d0e-9b74-ee9bc239f3db,90,,,"[36.2, 68.8]",3930170,1,,,,-0.32175055,,Head,,,"[53.9, 62.9]",,Low Pass,,18.657438,,Incomplete,,Benjamin Šeško,38759.0,,,,,,Recovery,1,From Throw In,Timi Elšnik,15896.0,Left Defensive Midfield,4,Slovenia,944,"['3471ec5b-70e5-45fd-9c1d-2c37a2b3bf1c', '46f85715-858c-4181-8869-8c0f8cfc0597', 'c4b0ecd2-4b67-448c-ae38-bfbc6dcdb242']",23,,,,,,,,,,,,,,,,,Slovenia,944,00:01:23.201,Pass,,,,,,,36.2,68.8,53.9,62.9,,,,,,53.9,62.9,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,5.028151,,,,,,,,,,,,,,c4b0ecd2-4b67-448c-ae38-bfbc6dcdb242,92,,,"[66.2, 17.2]",3930170,1,,,,0.11721719,,Right Foot,,,"[119.7, 23.5]",,High Pass,,53.869656,,Out,,Aleksandar Mitrović,4269.0,,,,,,Recovery,1,From Throw In,Nikola Milenković,5603.0,Center Back,4,Slovenia,944,"['aa3f3578-bb7b-4d0e-9b74-ee9bc239f3db', 'fe466a7f-ddd1-47c3-99b0-18a2e44919bd']",24,,,,,,,,,,,,,,,,,Serbia,786,00:01:24.540,Pass,,,,,,,66.2,17.2,119.7,23.5,,,,,,119.7,23.5,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.673541,,,,,,,,,,,,,,83460443-49f1-4f26-87b2-068565a06ee4,95,,,"[7.0, 40.2]",3930170,1,,,,-1.1772343,,Right Foot,,,"[19.0, 11.3]",,Ground Pass,,31.292332,,,,Erik Janža,28211.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,5,Slovenia,944,['b9ce4d9b-9b75-4419-9677-7de4fc484ed4'],41,,,,,,,,,,,,,,,,,Slovenia,944,00:01:41.699,Pass,,,,,,,7.0,40.2,19.0,11.3,,,,,,19.0,11.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,3.467759,,,,,,,,,,,,,,4292c33f-5cd5-429d-8d46-9950de50bc47,98,,,"[20.4, 7.6]",3930170,1,,,,0.108971596,,Left Foot,,,"[72.5, 13.3]",,High Pass,,52.410877,,Incomplete,,Benjamin Šeško,38759.0,,,,,,,1,From Goal Kick,Erik Janža,28211.0,Left Back,5,Slovenia,944,"['bc504ac6-3242-43ce-b5ca-cc9a05fce767', 'ec45ccc3-08e5-4296-93f8-f0907d10a8d2']",45,,,,,,,,,,,,,,,,,Slovenia,944,00:01:45.486,Pass,,,,,,,20.4,7.6,72.5,13.3,,,,,,72.5,13.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.393863,,,,,,,,,,,,,,f5f1a6e0-9443-4864-81db-2d5973e05c57,102,,,"[47.9, 68.2]",3930170,1,,,,-1.047518,,Right Foot,,,"[50.9, 63.0]",,Low Pass,,6.0033326,,,,Saša Lukić,6687.0,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,6,Serbia,786,['20762c94-2ded-4bbf-8d1a-8e8165d21983'],49,,,,,,,,,,,,,,,,,Serbia,786,00:01:49.820,Pass,,,,,,,47.9,68.2,50.9,63.0,,,,,,50.9,63.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.731991,,,,,,,,,,,,,,d6b6c93a-1fd9-4c9d-8bc1-7a1c3dc13cb5,105,,,"[50.9, 63.0]",3930170,1,,,,2.8886986,,Right Foot,,,"[42.0, 65.3]",,Ground Pass,,9.192389,,,,Milos Veljkovic,6321.0,,,,,,,1,Regular Play,Saša Lukić,6687.0,Left Defensive Midfield,6,Serbia,786,['8308d83f-c5a9-43b6-90e6-3e6a928b5966'],51,,,,,,,,,,,,,,,,,Serbia,786,00:01:51.041,Pass,,,,,,,50.9,63.0,42.0,65.3,,,,,,42.0,65.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.333308,,,,,,,,,,,,,,be0e5edf-742a-487b-bdba-77771459e88b,108,,,"[42.5, 65.0]",3930170,1,,,,-1.7433374,,Left Foot,,,"[38.3, 40.9]",,Ground Pass,,24.463238,,,,Strahinja Pavlović,27719.0,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,6,Serbia,786,['7283839c-94fc-4397-b7f9-999429138e52'],52,,,,,,,,,,,,,,,,,Serbia,786,00:01:52.714,Pass,,,,,,,42.5,65.0,38.3,40.9,,,,,,38.3,40.9,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.634326,,,,,,,,,,,,,,1982db2d-c122-4410-8205-d64c8d677389,122,,,"[104.2, 80.0]",3930170,2,,,,-2.7526357,,,,,"[92.0, 75.0]",,Low Pass,,13.18484,,,,Adam Gnezda Čerin,31968.0,,,,,,Throw-in,1,From Throw In,Petar Stojanović,16528.0,Right Midfield,8,Slovenia,944,['54e073a0-ef85-4d68-a585-4c52d7d2c7bf'],8,,,,,,,,,,,,,,,,,Slovenia,944,00:02:08.566,Pass,,,,,,,104.2,80.0,92.0,75.0,,,,,,92.0,75.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.721037,,,,,,,,,,,,,,ed86f7fe-79c8-45af-b129-eee8fd00fb3d,125,,,"[91.6, 73.4]",3930170,2,,,,0.55640393,,Right Foot,,,"[99.8, 78.5]",,Low Pass,,9.656604,,,,Žan Karničnik,137487.0,,,,,,,1,From Throw In,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,8,Slovenia,944,['acd4121b-89bc-4171-a96a-2e898c188803'],10,,,,,,,,,,,,,,,,,Slovenia,944,00:02:10.321,Pass,,,,,,,91.6,73.4,99.8,78.5,,,,,,99.8,78.5,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.324057,,,,,,,,,,,,,,21fd6324-c979-436e-9b04-62860f53e8c6,128,,,"[89.6, 77.4]",3930170,2,,,,-2.5961607,,Left Foot,,,"[77.9, 70.3]",,Ground Pass,,13.685759,,,,Timi Elšnik,15896.0,,,,,,,1,From Throw In,Žan Karničnik,137487.0,Right Back,8,Slovenia,944,['f1a81bc5-1b55-45ef-87da-f9ca66b74c79'],13,,,,,,,,,,,,,,,,,Slovenia,944,00:02:13.130,Pass,,,,,,,89.6,77.4,77.9,70.3,,,,,,77.9,70.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.220107,,,,,,,,,,,,,,75a465e7-b32b-43fa-870e-2ca632afffdd,131,,,"[76.1, 69.3]",3930170,2,,,,-1.1877192,,Left Foot,,,"[89.6, 35.8]",,High Pass,,36.117863,,,,Jan Mlakar,31089.0,,,,,,,1,From Throw In,Timi Elšnik,15896.0,Left Defensive Midfield,8,Slovenia,944,['1332104b-fc5b-40a2-87e8-2bf2cbc554b9'],15,,,,,,,,,,,,,,,,,Slovenia,944,00:02:15.955,Pass,,,,,,,76.1,69.3,89.6,35.8,,,,,,89.6,35.8,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.913879,,,,,,,,,,,,,,2a95d0aa-d67c-434b-979e-5967353d6862,134,,,"[81.8, 27.7]",3930170,2,,,,-1.2996182,,Right Foot,,,"[88.0, 5.4]",,Ground Pass,,23.145842,,,,Erik Janža,28211.0,,,,,,,1,From Throw In,Jan Mlakar,31089.0,Left Midfield,8,Slovenia,944,['472ab9e2-9627-4d89-9dac-1fea9226cdfa'],20,,,,,,,,,,,,,,,,,Slovenia,944,00:02:20.344,Pass,,,,,,,81.8,27.7,88.0,5.4,,,,,,88.0,5.4,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.396249,,,,,,,,,,,,,,99144842-22c1-48e9-a1b9-5d58b40b8d6b,137,,,"[83.5, 6.4]",3930170,2,,,,2.1201708,,Left Foot,,,"[71.5, 26.0]",,Ground Pass,,22.981731,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,From Throw In,Erik Janža,28211.0,Left Back,8,Slovenia,944,['739d993b-8df2-4fc0-b754-4b4af1339faf'],22,,,,,,,,,,,,,,,,,Slovenia,944,00:02:22.480,Pass,,,,,,,83.5,6.4,71.5,26.0,,,,,,71.5,26.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.496797,,,,,,,,,,,,,,4dc20156-e350-417c-ac65-21f6354a528e,140,,,"[70.6, 27.3]",3930170,2,,,,2.2126794,,Right Foot,,,"[55.8, 47.1]",,Ground Pass,,24.720032,,,,Vanja Drkušić,205932.0,,,,,,,1,From Throw In,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,8,Slovenia,944,['ddc53964-4cac-4ff9-918e-da8dac75149c'],25,,,,,,,,,,,,,,,,,Slovenia,944,00:02:25.405,Pass,,,,,,,70.6,27.3,55.8,47.1,,,,,,55.8,47.1,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.930014,,,,,,,,,,,,,,9652aadc-6536-4b2d-b695-de6c285884a4,143,,,"[54.1, 51.3]",3930170,2,,,,0.8814869,,Right Foot,,,"[76.6, 78.6]",,Ground Pass,,35.37711,,,,Žan Karničnik,137487.0,,,,,,,1,From Throw In,Vanja Drkušić,205932.0,Right Center Back,8,Slovenia,944,['d220b49f-6199-4a45-a44f-c4bcf51d9f4c'],27,,,,,,,,,,,,,,,,,Slovenia,944,00:02:27.917,Pass,,,,,,,54.1,51.3,76.6,78.6,,,,,,76.6,78.6,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.950236,,,,,,,,,,,,,,a327b681-2281-4e83-b37f-eb48c40e3b29,146,,,"[88.6, 76.4]",3930170,2,,,,-2.164769,,Right Foot,,,"[83.4, 68.7]",,Ground Pass,,9.291394,,,,Petar Stojanović,16528.0,,,,,,,1,From Throw In,Žan Karničnik,137487.0,Right Back,8,Slovenia,944,['613a1e6a-e88e-4bbb-b55d-0bedf3b6756f'],32,,,,,,,,,,,,,,,,,Slovenia,944,00:02:32.698,Pass,,,,,,,88.6,76.4,83.4,68.7,,,,,,83.4,68.7,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.634597,,,,,,,,,,,,,,a17ca415-b5d8-4064-9cc9-2863b291fbf3,149,,,"[82.5, 69.3]",3930170,2,,,,-2.0432932,,Right Foot,,,"[77.9, 60.3]",,Ground Pass,,10.107423,,,,Timi Elšnik,15896.0,,,,,,,1,From Throw In,Petar Stojanović,16528.0,Right Midfield,8,Slovenia,944,['a5d3e162-86e9-4e59-bea4-a932c473abd2'],36,,,,,,,,,,,,,,,,,Slovenia,944,00:02:36.079,Pass,,,,,,,82.5,69.3,77.9,60.3,,,,,,77.9,60.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.700098,,,,,,,,,,,,,,d247f703-7eb2-4f61-a7d5-52382c0d045e,152,,,"[82.8, 61.3]",3930170,2,,,,-0.6818274,,Left Foot,,,"[98.2, 48.8]",,Ground Pass,,19.834566,,,,Benjamin Šeško,38759.0,,,,,,,1,From Throw In,Timi Elšnik,15896.0,Left Defensive Midfield,8,Slovenia,944,['895e0b92-bcd7-4d2e-a55b-436397bae3c4'],38,,,,,,,,,,,,,,,,,Slovenia,944,00:02:38.211,Pass,,,,,,,82.8,61.3,98.2,48.8,,,,,,98.2,48.8,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.595707,,,,,,,,,,,,,,5b8d42d3-16de-4aed-89f7-50ff16cf12fd,160,,,"[87.6, 59.8]",3930170,2,,,,-0.13863973,,Right Foot,,,"[96.2, 58.6]",,Ground Pass,,8.683317,,,,Benjamin Šeško,38759.0,,,,,,,1,From Throw In,Petar Stojanović,16528.0,Right Midfield,8,Slovenia,944,['27bbacce-e371-4797-8b89-5cf525052ea3'],42,,,,,,,,,,,,,,,,,Slovenia,944,00:02:42.520,Pass,,,,,,,87.6,59.8,96.2,58.6,,,,,,96.2,58.6,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.321224,,,,,,,,,,,,,,e7c53ef9-1239-4115-8b90-77a0cba6acc0,164,,,"[91.3, 55.6]",3930170,2,,,,-2.6081498,,Right Foot,,,"[78.6, 48.1]",,Ground Pass,,14.749237,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,From Throw In,Benjamin Šeško,38759.0,Left Center Forward,8,Slovenia,944,['cd2284c5-842a-4fc0-8c01-840f9d639f57'],44,,,,,,,,,,,,,,,,,Slovenia,944,00:02:44.672,Pass,,,,,,,91.3,55.6,78.6,48.1,,,,,,78.6,48.1,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,3.02346,,,,,,,,,,,,,,b853d248-9e8c-4006-93fc-29a65b730cf5,167,,,"[81.1, 47.4]",3930170,2,,,,-1.2087653,,Right Foot,,,"[98.9, 0.4]",,Ground Pass,,50.257736,,Out,,Erik Janža,28211.0,,,True,,,,1,From Throw In,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,8,Slovenia,944,['2937720d-d72c-41c5-a81e-453a373ad5fd'],46,,,,,,,,,,,,,,,,,Slovenia,944,00:02:46.835,Pass,,,,,,,81.1,47.4,98.9,0.4,,,,,,98.9,0.4,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,2.181987,,,,,,,,,,,,,,e78e65d7-e8c6-4b9b-84f6-a6277527bb5e,169,,,"[20.6, 80.0]",3930170,3,,,,-0.28418994,,,,,"[49.7, 71.5]",,High Pass,,30.316002,,,,Aleksandar Mitrović,4269.0,,,,,,Throw-in,1,From Throw In,Andrija Živković,6318.0,Right Wing Back,9,Serbia,786,['d1ecaae9-d6ec-4c30-a00d-8bf16e433d06'],11,,,,,,,,,,,,,,,,,Serbia,786,00:03:11.428,Pass,,,,,,,20.6,80.0,49.7,71.5,,,,,,49.7,71.5,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,3.084668,,,,,,,,,,,,,,2693325e-c96d-45dc-a3a3-e99120db1475,171,,,"[49.7, 71.5]",3930170,3,,,,-1.6135054,,Head,,,"[48.2, 36.4]",,High Pass,,35.13204,,,,Filip Mladenović,7993.0,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,9,Serbia,786,['488b063f-ca3a-44fb-93d7-ba8ee9f84c43'],13,,,,,,,,,,,,,,,,,Serbia,786,00:03:13.650,Pass,,,,,,,49.7,71.5,48.2,36.4,,,,,,48.2,36.4,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.719663,,,,,,,,,,,,,,0e3ba4fc-721a-4ba3-ba07-61f842d3cac6,174,,,"[48.2, 36.4]",3930170,3,,,True,3.0735161,,,,,"[43.8, 36.7]",,High Pass,,4.4102154,,,,Saša Lukić,6687.0,,,,,,,1,From Throw In,Filip Mladenović,7993.0,Left Wing Back,9,Serbia,786,"['2ed30841-2ec2-4401-bcfc-4652d72b85a3', '5078dd14-c705-4927-af65-c3c2bd811796']",16,,,,,,,,,,,,,,,,,Serbia,786,00:03:16.783,Pass,True,,,,,,48.2,36.4,43.8,36.7,,,,,,43.8,36.7,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.386821,,,,,,,,,,,,,,9137a28d-aeb8-4d41-b662-3bda87f72533,187,,,"[5.5, 42.2]",3930170,3,True,,,-0.15824032,,Keeper Arm,,,"[14.9, 40.7]",,Ground Pass,,9.518929,,,,Nikola Milenković,5603.0,,,,,,,1,From Keeper,Predrag Rajković,15731.0,Goalkeeper,10,Serbia,786,['b069142c-2eb4-44c0-9108-f684e0f55f57'],38,,,,,,,,,,,,,,,,,Serbia,786,00:03:38.025,Pass,,,,,,,5.5,42.2,14.9,40.7,,,,,,14.9,40.7,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.179666,,,,,,,,,,,,,,715a17dd-1d5b-411e-ba32-1266357cafe8,189,,,"[20.9, 40.7]",3930170,3,,,,1.451152,,Left Foot,,,"[23.1, 59.0]",,Ground Pass,,18.431767,,,,Milos Veljkovic,6321.0,,,,,,,1,From Keeper,Nikola Milenković,5603.0,Center Back,10,Serbia,786,['822b6d0a-3970-4582-8bf7-babf43bb1200'],44,,,,,,,,,,,,,,,,,Serbia,786,00:03:44.813,Pass,,,,,,,20.9,40.7,23.1,59.0,,,,,,23.1,59.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.370012,,,,,,,,,,,,,,4048cba8-f24f-4c96-9456-395c4e6e1f94,192,,,"[24.4, 64.8]",3930170,3,,,,0.48514968,,Right Foot,,,"[42.8, 74.5]",,Ground Pass,,20.80024,,,,Andrija Živković,6318.0,,,,,,,1,From Keeper,Milos Veljkovic,6321.0,Right Center Back,10,Serbia,786,['8b05ecae-59b4-44fa-ae51-227f5719ada7'],46,,,,,,,,,,,,,,,,,Serbia,786,00:03:46.806,Pass,,,,,,,24.4,64.8,42.8,74.5,,,,,,42.8,74.5,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.463897,,,,,,,,,,,,,,f9484ea6-ea4d-402c-a1a1-4e402147a7f7,196,,,"[38.3, 71.8]",3930170,3,,,,-1.8379389,,Left Foot,,,"[35.7, 62.3]",,Ground Pass,,9.849365,,,,Ivan Ilić,30179.0,,,,,,,1,From Keeper,Andrija Živković,6318.0,Right Wing Back,10,Serbia,786,['eb3e0da8-0e2f-4deb-a9b6-3d5d3c621b47'],49,,,,,,,,,,,,,,,,,Serbia,786,00:03:49.284,Pass,,,,,,,38.3,71.8,35.7,62.3,,,,,,35.7,62.3,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.359002,,,,,,,,,,,,,,ff96fa93-0071-4fb2-869d-b9520a706383,200,,,"[35.7, 62.3]",3930170,3,,,,-2.9638023,,Left Foot,,,"[22.9, 60.0]",,Ground Pass,,13.004999,,,,Milos Veljkovic,6321.0,,,,,,,1,From Keeper,Ivan Ilić,30179.0,Right Defensive Midfield,10,Serbia,786,['ee1ca448-0ca9-4c67-abd4-6ec6fe11c2b3'],49,,,,,,,,,,,,,,,,,Serbia,786,00:03:49.788,Pass,,,,,,,35.7,62.3,22.9,60.0,,,,,,22.9,60.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,2.431956,,,,,,,,,,,,,,b32a88e3-0bd5-4fda-bf42-af1afaf0a1e8,204,,,"[14.4, 54.8]",3930170,3,,,,-1.5064362,,Left Foot,,,"[17.5, 6.7]",,Ground Pass,,48.19979,,,,Strahinja Pavlović,27719.0,,,True,,,,1,From Keeper,Milos Veljkovic,6321.0,Right Center Back,10,Serbia,786,"['9be6cb2b-700b-4c1c-9947-4741098cf690', 'a38ccb15-3a5a-4121-9bb5-769c84b93a10']",52,,,,,,,,,,,,,,,,,Serbia,786,00:03:52.713,Pass,True,,,,,,14.4,54.8,17.5,6.7,,,,,,17.5,6.7,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,2.066369,,,,,,,,,,,,,,1b310bfa-f45b-4abf-8e7d-9f83e4145d62,208,,,"[22.2, 2.1]",3930170,3,,,,0.6367062,,Left Foot,,,"[50.6, 23.1]",,High Pass,,35.320816,,Incomplete,,Dušan Vlahović,18015.0,,,,,,,1,From Keeper,Strahinja Pavlović,27719.0,Left Center Back,10,Serbia,786,"['14525adf-5f59-4ff9-822d-9ea8f6c2056f', '35b129d1-2800-4cfb-9d50-3850f7908014', 'f902d126-06ba-4ccc-bbcf-2df4794c0b2c']",56,,,,,,,,,,,,,,,,,Serbia,786,00:03:56.966,Pass,True,,,,,,22.2,2.1,50.6,23.1,,,,,,50.6,23.1,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.976902,,,,,,,,,,,,,,35b129d1-2800-4cfb-9d50-3850f7908014,210,,,"[69.5, 57.0]",3930170,3,,,,-0.05416384,,Other,,,"[86.1, 56.1]",,Low Pass,,16.62438,,Incomplete,,Adam Gnezda Čerin,31968.0,,,,,,Recovery,1,From Keeper,Timi Elšnik,15896.0,Left Defensive Midfield,10,Serbia,786,"['1aecef20-4de8-4b02-8ab7-57ae0ae3e342', '1b310bfa-f45b-4abf-8e7d-9f83e4145d62', 'f68e7ce9-bb46-4976-af8b-25fefbf6e085']",59,,,,,,,,,,,,,,,,,Slovenia,944,00:03:59.033,Pass,,,,,,,69.5,57.0,86.1,56.1,,,,,,86.1,56.1,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.673187,,,,,,,,,,,,,,7fe4588e-4c58-47de-9feb-fd6590624d72,214,,,"[21.9, 44.3]",3930170,4,,,,1.1277947,,Left Foot,,,"[28.4, 58.0]",,Ground Pass,,15.163773,,,,Milos Veljkovic,6321.0,,,,,,,1,From Keeper,Ivan Ilić,30179.0,Right Defensive Midfield,10,Serbia,786,['c61da5c9-bb08-4628-9374-fbf2fc4f7d7c'],7,,,,,,,,,,,,,,,,,Serbia,786,00:04:07.084,Pass,,,,,,,21.9,44.3,28.4,58.0,,,,,,28.4,58.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,1.126492,,,,,,,,,,,,,,ae53499f-bcd7-4f90-8f0b-3299e196f483,217,,,"[32.3, 57.9]",3930170,4,,,,1.2141762,,Left Foot,,,"[38.0, 73.2]",,Ground Pass,,16.327278,,,,Dušan Tadić,3831.0,,,,,,,1,From Keeper,Milos Veljkovic,6321.0,Right Center Back,10,Serbia,786,['ba1ff7f0-2f9f-4f00-b408-55adbd2a03cd'],9,,,,,,,,,,,,,,,,,Serbia,786,00:04:09.659,Pass,,,,,,,32.3,57.9,38.0,73.2,,,,,,38.0,73.2,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.792796,,,,,,,,,,,,,,34a93c4a-0773-47ba-baa4-bcfe221c13c4,220,,,"[38.0, 73.5]",3930170,4,,,,-2.145101,,Left Foot,,,"[32.5, 65.0]",,Ground Pass,,10.1242285,,,,Milos Veljkovic,6321.0,,,,,,,1,From Keeper,Dušan Tadić,3831.0,Right Attacking Midfield,10,Serbia,786,['0735f2ac-7f52-4b2c-aa5f-473e6a2b05de'],12,,,,,,,,,,,,,,,,,Serbia,786,00:04:12.407,Pass,,,,,,,38.0,73.5,32.5,65.0,,,,,,32.5,65.0,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.611771,,,,,,,,,,,,,,3f5e61db-65db-434c-8a16-d709f2a69fce,223,,,"[33.6, 64.8]",3930170,4,,,,-0.12970254,,Right Foot,,,"[42.8, 63.6]",,Ground Pass,,9.277931,,,,Ivan Ilić,30179.0,,,,,,,1,From Keeper,Milos Veljkovic,6321.0,Right Center Back,10,Serbia,786,['7c08852d-c714-4a71-952b-c9704936fbb6'],16,,,,,,,,,,,,,,,,,Serbia,786,00:04:16.052,Pass,,,,,,,33.6,64.8,42.8,63.6,,,,,,42.8,63.6,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.716895,,,,,,,,,,,,,,c6fb3b57-3603-47a0-b507-44382cac675a,226,,,"[43.8, 62.7]",3930170,4,,,,3.0816646,,Left Foot,,,"[33.8, 63.3]",,Ground Pass,,10.017983,,,,Milos Veljkovic,6321.0,,,,,,,1,From Keeper,Ivan Ilić,30179.0,Right Defensive Midfield,10,Serbia,786,['fb3a683f-b997-4927-b522-1cf956b51f50'],16,,,,,,,,,,,,,,,,,Serbia,786,00:04:16.744,Pass,,,,,,,43.8,62.7,33.8,63.3,,,,,,33.8,63.3,Slovenia vs Serbia,Slovenia,Serbia
