50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,"[57.0, 76.9]",,,,,,,,,,,,,1.376649,,,,,,,,,,,,,cad6082c-c965-4d8c-b00f-beb425344165,2584,,"[57.0, 76.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,119,Hungary,916,"['0cded5c1-ae57-468e-80ff-36e932b4e915', '7d7de0ac-618c-4fe4-a081-b0de6105e0fa']",3,,,,,,,,,,,,,,,,,Hungary,916,00:29:03.759,Carry,,,,,,,57.0,76.9,,,57.0,76.9,,,,57.0,76.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[33.7, 72.0]",,,,,,,,,,,,,1.386678,,,,,,,,,,,,,21518a84-41de-4e68-a022-1d813f704a53,2587,,"[40.9, 74.4]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,119,Hungary,916,"['b5bf0444-83cb-4c6c-8538-86d6c2225796', 'e02c9dce-ae2c-4083-bfc7-975f9cc0eefa']",6,,,,,,,,,,,,,,,,,Hungary,916,00:29:06.922,Carry,,,,,,,40.9,74.4,,,33.7,72.0,,,,33.7,72.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[15.5, 56.1]",,,,,,,,,,,,,1.639212,,,,,,,,,,,,,4bd7c6ec-4082-4939-817a-49e74939e9f8,2590,,"[15.1, 56.5]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,119,Hungary,916,"['9375393b-df12-4e32-9c17-2e121e161a3a', 'a587c013-b2e9-466a-a5b7-4ede6cd48210']",10,,,,,,,,,,,,,,,,,Hungary,916,00:29:10.525,Carry,,,,,,,15.1,56.5,,,15.5,56.1,,,,15.5,56.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[29.2, 79.5]",,,,,,,,,,,,,1.134576,,,,,,,,,,,,,97f7239e-4bba-45fb-81b7-b42de7c65403,2593,,"[25.4, 76.8]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,119,Hungary,916,"['15af4a7a-1efd-4251-b6fa-1c29e69bf716', '5ae768cd-5371-4123-a974-0fa711e6fe85', 'e287efda-25d4-4e51-bc84-2bbe2a76058e']",13,,,,,,,,,,,,,,,,,Hungary,916,00:29:13.788,Carry,True,,,,,,25.4,76.8,,,29.2,79.5,,,,29.2,79.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[63.7, 26.9]",,,,,,,,,,,,,0.070649,,,,,,,,,,,,,62a95e73-ee57-4e41-8a63-c865a7efa6bd,2598,,"[63.8, 26.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,"['1096492e-6d20-4321-9f59-4b9d584379bf', 'dfb7565b-25f6-405d-8bf0-3a1c1cf9482f']",18,,,,,,,,,,,,,,,,,Switzerland,773,00:29:18.973,Carry,,,,,,,63.8,26.9,,,63.7,26.9,,,,63.7,26.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[60.7, 16.7]",,,,,,,,,,,,,1.84994,,,,,,,,,,,,,1376e442-14a6-4382-9cdb-2642db5a4831,2604,,"[62.9, 21.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,120,Switzerland,773,"['8986b5f2-ab23-4b61-8195-f902bb429a1f', 'a1953bf2-3ec9-43b4-8dc2-ff6a23466bc4']",20,,,,,,,,,,,,,,,,,Switzerland,773,00:29:20.492,Carry,,,,,,,62.9,21.0,,,60.7,16.7,,,,60.7,16.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[48.3, 2.4]",,,,,,,,,,,,,1.611983,,,,,,,,,,,,,f1e44143-8b9d-4c98-9f74-2c969dd93c71,2607,,"[48.3, 2.4]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michel Aebischer,16016.0,Left Wing Back,120,Switzerland,773,"['1ac0aea3-23e2-4000-a87d-34501ce9dd67', 'b09de996-c145-45e5-9e09-5bcd7e6a29d1']",23,,,,,,,,,,,,,,,,,Switzerland,773,00:29:23.550,Carry,,,,,,,48.3,2.4,,,48.3,2.4,,,,48.3,2.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[56.6, 2.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,9bbbcb4a-c3af-4634-b857-66a0f98cb644,2613,,"[56.6, 2.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,120,Switzerland,773,"['0e5fe5e8-b0d7-4c4d-930d-5bae970a136a', '9be9423c-b409-4788-955a-984c9fc65008']",27,,,,,,,,,,,,,,,,,Switzerland,773,00:29:27.195,Carry,,,,,,,56.6,2.0,,,56.6,2.0,,,,56.6,2.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[88.4, 26.0]",,,,,,,,,,,,,1.153233,,,,,,,,,,,,,5d1296ed-928d-446f-bcdb-f703051ece76,2625,,"[90.7, 30.0]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Attacking Midfield,120,Switzerland,773,"['33304952-b7a6-47ca-8151-034802333df6', '8806d95f-1481-4183-bc59-ae274fdde108', 'd0d5d0c3-114a-4564-96cd-b71ee5725285']",35,,,,,,,,,,,,,,,,,Switzerland,773,00:29:35.951,Carry,True,,,,,,90.7,30.0,,,88.4,26.0,,,,88.4,26.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[90.7, 51.4]",,,,,,,,,,,,,3.127055,,,,,,,,,,,,,abbed710-e92d-433e-bb41-d06a48c30ef1,2632,,"[97.0, 45.9]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,120,Switzerland,773,"['0b29f793-3e7a-4939-bf68-4960856eb072', '0d84c852-9174-4bcb-8c03-fefc6c17cdc5']",38,,,,,,,,,,,,,,,,,Switzerland,773,00:29:38.653,Carry,,,,,,,97.0,45.9,,,90.7,51.4,,,,90.7,51.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[96.6, 43.0]",,,,,,,,,,,,,2.828174,,,,,,,,,,,,,3a731ac4-954a-450d-b7f2-3edd4c6a3687,2635,,"[101.0, 31.3]",3930159,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Attacking Midfield,120,Switzerland,773,"['5e386035-9d27-4a47-b7d7-9782b9f61b64', 'dcf7d8f1-8359-4b81-a576-befbaef0d14e']",42,,,,,,,,,,,,,,,,,Switzerland,773,00:29:42.675,Carry,,,,,,,101.0,31.3,,,96.6,43.0,,,,96.6,43.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[79.0, 1.0]",,,,,,,,,,,,,2.029536,,,,,,,,,,,,,a7729d31-92dd-42f1-ab67-7da8ad71b372,2649,,"[87.0, 5.3]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Zeki Amdouni,48335.0,Left Attacking Midfield,122,Switzerland,773,"['5e6440bc-ea2f-4306-8390-8a93b09c6d59', 'd341e87a-f0bc-429e-b562-3a394311ea41', 'fa6abfd2-ed4b-440b-a570-34503fafe378']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:30:08.411,Carry,True,,,,,,87.0,5.3,,,79.0,1.0,,,,79.0,1.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[74.8, 5.1]",,,,,,,,,,,,,1.22183,,,,,,,,,,,,,6be25885-3a2c-424b-acde-705175832f54,2653,,"[74.8, 5.1]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,122,Switzerland,773,"['eab3bce3-b204-4fe5-a9f4-362d1d4496bf', 'fa15bf88-6483-4443-96df-4948df50a1c5']",11,,,,,,,,,,,,,,,,,Switzerland,773,00:30:11.822,Carry,,,,,,,74.8,5.1,,,74.8,5.1,,,,74.8,5.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[78.5, 15.9]",,,,,,,,,,,,,0.950263,,,,,,,,,,,,,5b8dab79-bf20-4e79-92bd-b34e91956930,2656,,"[78.5, 15.9]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,122,Switzerland,773,"['3f0a3d9d-2c31-4ccd-9fd2-338d6fadf4a0', '84af0f8f-49b1-4578-b51a-2ebdabeaecce']",14,,,,,,,,,,,,,,,,,Switzerland,773,00:30:14.138,Carry,,,,,,,78.5,15.9,,,78.5,15.9,,,,78.5,15.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[103.9, 21.2]",,,,,,,,,,,,,1.343687,,,,,,,,,,,,,517f7e4e-e006-4631-8f44-cb993373e61e,2659,,"[95.1, 19.2]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,122,Switzerland,773,"['6f9645c1-10fa-4576-9afa-f6965a2f9309', 'eb3fc313-e49f-40af-9234-f2d24c280089', 'fefe92c8-8c73-403c-bcab-42af4ec3f4cc']",16,,,,,,,,,,,,,,,,,Switzerland,773,00:30:16.011,Carry,True,,,,,,95.1,19.2,,,103.9,21.2,,,,103.9,21.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[16.2, 56.5]",,,,,,,,,,,,,0.50065,,,,,,,,,,,,,21f8bf43-892a-44b9-b21e-91508d9fb303,2663,,"[16.0, 56.3]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willi Orban,8509.0,Center Back,123,Hungary,916,"['08c5571b-c0fe-4131-9478-d2aeabcc19d4', '87bcf4fe-6502-4d02-abf6-dbf76e0b1fc2', 'd9d06ca9-d344-461b-9a6d-64c58bb341a3']",18,,,,,,,,,,,,,,,,,Hungary,916,00:30:18.118,Carry,True,,,,,,16.0,56.3,,,16.2,56.5,,,,16.2,56.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[36.0, 62.8]",,,,,,,,,,,,,3.259386,,,,,,,,,,,,,e51224f8-a3fb-4af1-91b5-fcd34ba65362,2667,,"[30.7, 60.9]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,123,Hungary,916,"['4cb5758b-5d13-45ff-b295-64fb7b93a89b', '59792881-3da7-4532-a577-8cc792d82615']",19,,,,,,,,,,,,,,,,,Hungary,916,00:30:19.928,Carry,,,,,,,30.7,60.9,,,36.0,62.8,,,,36.0,62.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[33.7, 77.5]",,,,,,,,,,,,,1.041107,,,,,,,,,,,,,4b9f5218-1e5d-4774-ab47-6ac6ace9bd5e,2670,,"[33.7, 77.5]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,123,Hungary,916,"['3c9b0c51-ed08-46db-8e2e-81e6f01d949a', 'bf0925d9-9429-40d4-b6f8-44ab450481e7']",24,,,,,,,,,,,,,,,,,Hungary,916,00:30:24.835,Carry,,,,,,,33.7,77.5,,,33.7,77.5,,,,33.7,77.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[37.4, 66.3]",,,,,,,,,,,,,1.087553,,,,,,,,,,,,,420cb8aa-3c73-4b07-b980-ff9dff2efc76,2673,,"[34.3, 65.2]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Left Defensive Midfield,123,Hungary,916,"['10c94e4e-e707-4384-b507-14c4553b2752', '2f479bc6-67c4-4e9e-b9c2-499b70fe42a5', 'fc24ee36-55eb-4275-8715-e85d27a2637b']",27,,,,,,,,,,,,,,,,,Hungary,916,00:30:27.005,Carry,True,,,,,,34.3,65.2,,,37.4,66.3,,,,37.4,66.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[44.3, 76.8]",,,,,,,,,,,,,0.56204,,,,,,,,,,,,,3ab2a20d-1e02-4bb3-bce4-a1498aa05dd4,2677,,"[44.3, 76.8]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,123,Hungary,916,"['9ccc1a2c-ed00-4714-bd3e-1cbc729d7c7a', 'afd88ebd-3126-4d53-b6c4-2400441ea2c2']",28,,,,,,,,,,,,,,,,,Hungary,916,00:30:28.977,Carry,,,,,,,44.3,76.8,,,44.3,76.8,,,,44.3,76.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[37.2, 78.3]",,,,,,,,,,,,,1.154338,,,,,,,,,,,,,7fa9c43c-4401-4f8c-8fed-86a14ea91851,2680,,"[37.2, 78.3]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,123,Hungary,916,"['0b920d2f-b625-4185-a03f-46d60ef5164d', '58c6e54b-0e75-467f-9c0d-5e638659772c']",30,,,,,,,,,,,,,,,,,Hungary,916,00:30:30.378,Carry,,,,,,,37.2,78.3,,,37.2,78.3,,,,37.2,78.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[19.3, 76.0]",,,,,,,,,,,,,0.892559,,,,,,,,,,,,,64b63821-c631-4e98-a009-9cbb56ad4c8a,2683,,"[19.3, 76.0]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,123,Hungary,916,"['6cdfdb97-2b75-4b4f-b2f1-2bade216ccea', '8007845c-c5b8-4d9a-a9dd-be2921989b98']",33,,,,,,,,,,,,,,,,,Hungary,916,00:30:33.056,Carry,,,,,,,19.3,76.0,,,19.3,76.0,,,,19.3,76.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[7.2, 46.3]",,,,,,,,,,,,,0.890216,,,,,,,,,,,,,103a70ae-a813-4be6-9b18-3f42b71dc175,2686,,"[7.2, 46.3]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,123,Hungary,916,"['6777dc62-f881-442e-a739-fffe32e5d5bd', 'dd51b173-0851-4d22-9f03-7ec36b7dfa3a']",36,,,,,,,,,,,,,,,,,Hungary,916,00:30:36.216,Carry,,,,,,,7.2,46.3,,,7.2,46.3,,,,7.2,46.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[26.2, 25.2]",,,,,,,,,,,,,2.573655,,,,,,,,,,,,,0d861cf7-c806-46c6-a1d4-0f2bd08c1c79,2689,,"[19.7, 28.9]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Szalai,46376.0,Left Center Back,123,Hungary,916,"['547f6d55-6fb5-4ddf-a3d8-6fc9893482e1', 'cf74121c-5250-44f1-aadb-b38cfeadc6dd']",38,,,,,,,,,,,,,,,,,Hungary,916,00:30:38.000,Carry,,,,,,,19.7,28.9,,,26.2,25.2,,,,26.2,25.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[45.7, 6.9]",,,,,,,,,,,,,1.581967,,,,,,,,,,,,,1587f4fb-6612-40d3-948d-a6e38b95fdc9,2692,,"[41.6, 6.7]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Kerkez,89635.0,Left Wing Back,123,Hungary,916,"['baed95f4-e6ef-48c9-92e2-994663ec4204', 'f5432572-72f8-420e-8e61-db891b63f47e']",41,,,,,,,,,,,,,,,,,Hungary,916,00:30:41.938,Carry,,,,,,,41.6,6.7,,,45.7,6.9,,,,45.7,6.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[8.5, 46.1]",,,,,,,,,,,,,3.44576,,,,,,,,,,,,,db2126e4-48a3-4a58-983c-13932edd153a,2695,,"[8.8, 46.1]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,124,Switzerland,773,"['4b4a92c2-a6f1-4d27-b01a-9dd33f627279', '595f139e-2ca2-47ab-a7aa-9c4d9879d2bc']",47,,,,,,,,,,,,,,,,,Switzerland,773,00:30:47.138,Carry,,,,,,,8.8,46.1,,,8.5,46.1,,,,8.5,46.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[55.6, 37.1]",,,,,,,,,,,,,5.34828,,,,,,,,,,,,,e908ed5b-8d39-4626-9340-fc55c541b61c,2698,,"[36.8, 49.6]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,124,Switzerland,773,"['bb8f5bbf-49bf-466c-9fb7-52a52a1b16c1', 'dd2263f8-48b9-46e9-9bf1-43b37db3952a']",52,,,,,,,,,,,,,,,,,Switzerland,773,00:30:52.099,Carry,,,,,,,36.8,49.6,,,55.6,37.1,,,,55.6,37.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[67.2, 13.4]",,,,,,,,,,,,,3.284751,,,,,,,,,,,,,9e35d70d-8caa-49b9-86a6-c8ffc2217c87,2701,,"[52.9, 20.0]",3930159,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,124,Switzerland,773,"['72055837-0221-43be-8bc2-9e10a4d9769e', '761bae08-dee7-437b-ab6c-333494d5837c']",58,,,,,,,,,,,,,,,,,Switzerland,773,00:30:58.691,Carry,,,,,,,52.9,20.0,,,67.2,13.4,,,,67.2,13.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[62.4, 20.2]",,,,,,,,,,,,,0.744897,,,,,,,,,,,,,fba4da23-860f-4a7f-a424-fef30d1b6749,2704,,"[62.2, 20.2]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,124,Switzerland,773,"['45f40eea-3f8d-464c-abc1-0bc57fc9166f', 'b7813f29-7b83-4e33-a58d-7179086dc071']",2,,,,,,,,,,,,,,,,,Switzerland,773,00:31:02.913,Carry,,,,,,,62.2,20.2,,,62.4,20.2,,,,62.4,20.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[54.5, 45.9]",,,,,,,,,,,,,2.159142,,,,,,,,,,,,,8c560a11-7a1e-4125-817f-0e7c424e4d21,2708,,"[47.5, 62.0]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,125,Hungary,916,"['3f392e59-2e67-4c37-bf26-15946ffebec4', 'af727644-4a92-4e39-a6d0-20333e24196d']",4,,,,,,,,,,,,,,,,,Hungary,916,00:31:04.660,Carry,,,,,,,47.5,62.0,,,54.5,45.9,,,,54.5,45.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[97.7, 18.4]",,,,,,,,,,,,,4.485243,,,,,,,,,,,,,95b126c7-70e6-4337-8c69-e97c50cf16e6,2711,,"[64.7, 17.5]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Kerkez,89635.0,Left Wing Back,125,Hungary,916,"['d0c45f7b-35d4-4e1f-865e-0257a1df2f03', 'e62d0763-d367-4af8-a638-04237f305209']",8,,,,,,,,,,,,,,,,,Hungary,916,00:31:08.934,Carry,,,,,,,64.7,17.5,,,97.7,18.4,,,,97.7,18.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[91.8, 73.6]",,,,,,,,,,,,,1.244261,,,,,,,,,,,,,a5b5f6ec-f175-493d-a6ed-cd6293320aac,2716,,"[92.2, 73.0]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,125,Hungary,916,"['19889a94-8c6a-423a-b404-f8db97d74513', 'e653815d-50e7-4895-954c-4c6816e5b5c5']",19,,,,,,,,,,,,,,,,,Hungary,916,00:31:19.786,Carry,,,,,,,92.2,73.0,,,91.8,73.6,,,,91.8,73.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[92.8, 55.9]",,,,,,,,,,,,,1.35955,,,,,,,,,,,,,a970c80c-f6aa-4bce-a5f7-9c354d51fe91,2719,,"[87.7, 54.4]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,125,Hungary,916,"['85dad8c2-af7e-4e86-8a53-fd12ac57db2a', 'c745adfb-115e-498f-b4e2-36649ed99b7e']",22,,,,,,,,,,,,,,,,,Hungary,916,00:31:22.439,Carry,,,,,,,87.7,54.4,,,92.8,55.9,,,,92.8,55.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[110.2, 73.4]",,,,,,,,,,,,,1.249113,,,,,,,,,,,,,5bf4fb7c-d2c7-4846-aa05-c9ef9419553e,2722,,"[105.8, 77.7]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Left Defensive Midfield,125,Hungary,916,"['14681540-2134-4ed1-b1ea-bbb1cf5f5aca', '3a660d3b-265b-4984-8db3-fb1be571e629']",25,,,,,,,,,,,,,,,,,Hungary,916,00:31:25.443,Carry,,,,,,,105.8,77.7,,,110.2,73.4,,,,110.2,73.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[100.0, 4.1]",,,,,,,,,,,,,2.670579,,,,,,,,,,,,,f8de0f95-2de8-4424-96dd-af57dc3f05e2,2726,,"[106.7, 11.0]",3930159,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Kerkez,89635.0,Left Wing Back,125,Hungary,916,"['301e4064-b87a-48b4-8024-e941b137fee9', '4632f1c6-3c75-4f50-81cc-77b3bd9f0c97', '6752bc22-1850-4dea-8791-482292954622']",31,,,,,,,,,,,,,,,,,Hungary,916,00:31:31.519,Carry,True,,,,,,106.7,11.0,,,100.0,4.1,,,,100.0,4.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[42.3, 5.5]",,,,,,,,,,,,,1.051935,,,,,,,,,,,,,7a432718-b848-4154-a227-f6527ae53032,2739,,"[42.5, 5.5]",3930159,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Szoboszlai,21209.0,Left Attacking Midfield,127,Hungary,916,"['4e5f4a1a-3857-40e0-92a7-39b923ab27b7', '925a5136-028f-4f4c-b460-076000e37dce']",35,,,,,,,,,,,,,,,,,Hungary,916,00:32:35.380,Carry,,,,,,,42.5,5.5,,,42.3,5.5,,,,42.3,5.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[49.2, 72.2]",,,,,,,,,,,,,1.206504,,,,,,,,,,,,,bcdce64e-62a8-48e7-a574-872e676f2003,2742,,"[48.2, 64.2]",3930159,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Right Center Back,127,Hungary,916,"['32c7103b-dd8b-46e5-9279-2b68b80c078f', '75139ce0-93d1-4f71-a605-30809b3d8891', '7bdb3381-3f6f-4244-ba1c-6eca6c5c2269']",39,,,,,,,,,,,,,,,,,Hungary,916,00:32:39.610,Carry,True,,,,,,48.2,64.2,,,49.2,72.2,,,,49.2,72.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[40.4, 60.7]",,,,,,,,,,,,,1.973672,,,,,,,,,,,,,bb4befd2-b07e-4535-89be-f0b9d7b3796e,2748,,"[39.0, 59.6]",3930159,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,127,Hungary,916,"['45de15a0-099c-442e-ae72-dd097436f3fb', '8e4e71a4-fb9b-4098-bf14-bb9c64c04d64', 'd10a82ef-eb9c-448b-8790-b140895fc4cc']",43,,,,,,,,,,,,,,,,,Hungary,916,00:32:43.447,Carry,True,,,,,,39.0,59.6,,,40.4,60.7,,,,40.4,60.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[101.0, 76.4]",,,,,,,,,,,,,9.640288,,,,,,,,,,,,,4a636e95-963c-43f8-9d02-1207627db93d,2752,,"[94.1, 66.7]",3930159,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bendegúz Bolla,46789.0,Right Wing Back,127,Hungary,916,"['328e94cf-0d79-444d-b6c5-16bdc677e9a9', 'ae15d252-c537-4af5-9e55-61684499c20a', 'e607f11d-8106-4e9b-983e-bc773e4d94a4']",48,,,,,,,,,,,,,,,,,Hungary,916,00:32:48.673,Carry,True,,,,,,94.1,66.7,,,101.0,76.4,,,,101.0,76.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[92.2, 76.9]",,,,,,,,,,,,,1.198208,,,,,,,,,,,,,374f9864-a420-4c66-b8fc-f7905c4826d8,2759,,"[88.8, 76.2]",3930159,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Right Center Back,127,Hungary,916,"['14ea3504-f13b-42b8-8c55-e40154e400e0', '9ab5bc0b-8d11-4bc1-bb83-547ec27fdd1e']",0,,,,,,,,,,,,,,,,,Hungary,916,00:33:00.704,Carry,,,,,,,88.8,76.2,,,92.2,76.9,,,,92.2,76.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,"[29.7, 20.7]",,,,,,,,,,,,,1.288782,,,,,,,,,,,,,a0c7578f-b56b-4314-93fa-cdc96072ee28,2766,,"[29.7, 20.7]",3930159,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,128,Switzerland,773,"['691c6082-3d4c-4ee4-bf72-dfc96f0714f7', 'aa3382ce-d2d9-4a0e-8787-553a37287cd3']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:33:08.071,Carry,,,,,,,29.7,20.7,,,29.7,20.7,,,,29.7,20.7,Hungary vs Switzerland,Hungary,Switzerland
