50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,1.288742,,,,,,,,,,,,,,,15d27515-8484-4fbd-8e54-9ec3e81d5fea,91,,,"[90.6, 24.6]",3938643,1,,,,-2.7133286,,Right Foot,,,"[86.0, 22.5]",Ground Pass,,5.056679,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,3,France,771,"['69f65cb2-16a4-470f-becd-df9d524857c7', 'f63508e9-952f-4bfb-97ba-be34cecb569b']",42,,,,,,,,,,,,,,,,,France,771,00:01:42.558,Pass,True,,,,,,90.6,24.6,86.0,22.5,,,,,,86.0,22.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.168389,,,,,,,,,,,,,,,62a0230a-3ada-4c78-b5bf-6960973f4aaa,94,,,"[86.0, 19.3]",3938643,1,,,,-0.85356545,,Right Foot,,,"[97.6, 6.0]",Ground Pass,,17.647945,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,3,France,771,['ca5d7707-6b6a-466e-af0f-f85ec666fa73'],44,,,,,,,,,,,,,,,,,France,771,00:01:44.205,Pass,,,,,,,86.0,19.3,97.6,6.0,,,,,,97.6,6.0,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.575241,,,,,,,,,,,,,,,d31ffdc8-9be0-4f5b-bdc7-2581c845a2a4,97,,,"[100.1, 10.9]",3938643,1,,,,1.7334101,,Left Foot,,,"[98.0, 23.7]",Ground Pass,,12.971122,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,3,France,771,['b4c9c80d-2386-436f-afe8-f114f0ba0d09'],46,,,,,,,,,,,,,,,,,France,771,00:01:46.981,Pass,,,,,,,100.1,10.9,98.0,23.7,,,,,,98.0,23.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.628779,,,,,,,,,,,,,,,b4fe00f3-e40d-4b49-8b54-6472966fb1c6,100,,,"[97.8, 22.8]",3938643,1,,,,-0.45451546,,Left Foot,,,"[106.6, 18.5]",Ground Pass,,9.794386,,Incomplete,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,3,France,771,"['cac7a04a-a533-4bca-b801-ef7fbd7839c8', 'f6522c42-0242-49c8-991b-91ed807dc97f']",47,,,,,,,,,,,,,,,,,France,771,00:01:47.676,Pass,,,,,,,97.8,22.8,106.6,18.5,,,,,,106.6,18.5,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,1.226261,,,,,,,,,,,,,,,f6522c42-0242-49c8-991b-91ed807dc97f,102,,,"[13.5, 61.6]",3938643,1,,,,1.0093026,,Right Foot,,,"[17.4, 67.8]",Ground Pass,,7.324616,,,,Sebastian Szymański,4664.0,,,,,Interception,1,Regular Play,Przemysław Frankowski,7979.0,Right Wing Back,4,Poland,789,"['35e9d28c-df06-4940-a716-e3c447041e35', 'b4fe00f3-e40d-4b49-8b54-6472966fb1c6']",48,,,,,,,,,,,,,,,,,Poland,789,00:01:48.305,Pass,,,,,,,13.5,61.6,17.4,67.8,,,,,,17.4,67.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.441301,,,,,,,,,,,,,,,62b6257f-9178-4aa9-ad6d-66f854eef98e,105,,,"[19.4, 63.4]",3938643,1,,,,-0.7952988,,Left Foot,,,"[24.4, 58.3]",Ground Pass,,7.1421285,,,,Piotr Zieliński,5660.0,,,,,,1,Regular Play,Sebastian Szymański,4664.0,Right Center Midfield,4,Poland,789,['2f86e7b6-2840-499f-b6fc-203038b94c32'],50,,,,,,,,,,,,,,,,,Poland,789,00:01:50.092,Pass,,,,,,,19.4,63.4,24.4,58.3,,,,,,24.4,58.3,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.483347,,,,,,,,,,,,,,,ed6bd487-ce87-4272-82c9-e4a5e3c7166c,108,,,"[24.4, 58.3]",3938643,1,,,,1.6724852,,Right Foot,,,"[23.9, 63.2]",Ground Pass,,4.925444,,,,Sebastian Szymański,4664.0,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Left Center Midfield,4,Poland,789,['de4aaa19-c3d1-4734-bad4-e07fe922f487'],50,,,,,,,,,,,,,,,,,Poland,789,00:01:50.648,Pass,,,,,,,24.4,58.3,23.9,63.2,,,,,,23.9,63.2,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.318134,,,,,,,,,,,,,,,1d111b5d-1fb1-4780-b095-896afe5afe97,111,,,"[25.4, 62.6]",3938643,1,,,,-0.2510027,,Left Foot,,,"[44.9, 57.6]",Ground Pass,,20.130821,,,,Kacper Urbanski,33680.0,,,,,,1,Regular Play,Sebastian Szymański,4664.0,Right Center Midfield,4,Poland,789,['c6bd6c96-a4bb-4fbf-8d6a-1f7388f01104'],51,,,,,,,,,,,,,,,,,Poland,789,00:01:51.882,Pass,,,,,,,25.4,62.6,44.9,57.6,,,,,,44.9,57.6,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.003886,,,,,,,,,,,,,,,7ef61bfc-2592-4a6d-b8e0-3d1a6eacb030,120,,,"[93.4, 8.3]",3938643,2,,,,2.1883886,,Left Foot,,,"[85.8, 19.0]",Ground Pass,,13.124405,,,,N'Golo Kanté,3961.0,,,,,,1,Regular Play,Bradley Barcola,39420.0,Left Wing,5,France,771,"['7a944fd8-e20c-4a06-b790-4704dbd60b8e', '9c389afc-bcc7-4e1b-be09-56bcd5ed3ad1']",1,,,,,,,,,,,,,,,,,France,771,00:02:01.643,Pass,True,,,,,,93.4,8.3,85.8,19.0,,,,,,85.8,19.0,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.699695,,,,,,,,,,,,,,,7f08fd51-6449-48f5-9c92-f152073ad7d0,124,,,"[91.6, 33.3]",3938643,2,,,,1.487655,,Right Foot,,,"[93.0, 50.1]",Ground Pass,,16.858232,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,5,France,771,['c0bb12ae-fec9-41f2-8463-6d1acd665724'],5,,,,,,,,,,,,,,,,,France,771,00:02:05.370,Pass,,,,,,,91.6,33.3,93.0,50.1,,,,,,93.0,50.1,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.887268,,,,,,,,,,,,,,,d78b2179-80ed-4a1c-ace6-aff2c229308f,127,,,"[93.0, 51.3]",3938643,2,,,,1.6669898,,Right Foot,,,"[90.8, 74.1]",Ground Pass,,22.905895,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,5,France,771,['31c0b858-4b9e-4034-b826-2f7fcd2041a2'],6,,,,,,,,,,,,,,,,,France,771,00:02:06.975,Pass,,,,,,,93.0,51.3,90.8,74.1,,,,,,90.8,74.1,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.035058,,,,,,,,,,,,,,,48e93fb5-3199-4383-9ac5-f4b5382c7c16,130,,,"[94.9, 74.1]",3938643,2,,,,-0.17759617,,Right Foot,,,"[102.7, 72.7]",Ground Pass,,7.924645,,,,N'Golo Kanté,3961.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,5,France,771,['c820eb0a-d830-41ea-a6ef-101448a12920'],9,,,,,,,,,,,,,,,,,France,771,00:02:09.889,Pass,,,,,,,94.9,74.1,102.7,72.7,,,,,,102.7,72.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,2.145525,,,,,,,,,,,,,,,ec95fc0f-bc81-4fb6-8bb9-e1ef93d97fe3,134,,,"[101.5, 76.6]",3938643,2,,,,-2.5698636,,Left Foot,,,"[88.6, 68.3]",Ground Pass,,15.339492,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,5,France,771,"['5960eb03-d057-48ee-a999-96a27b6df630', '5d07c380-c4b5-49e9-9e21-1872c88d48ea']",12,,,,,,,,,,,,,,,,,France,771,00:02:12.432,Pass,True,,,,,,101.5,76.6,88.6,68.3,,,,,,88.6,68.3,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.733557,,,,,,,,,,,,,,,8c92a392-a1ba-4a1d-ad7f-30917e141756,138,,,"[82.5, 64.0]",3938643,2,,,,-1.6292881,,Left Foot,,,"[79.9, 19.6]",High Pass,,44.476063,,,,Theo Bernard François Hernández,6704.0,,True,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,5,France,771,"['b03db4c5-ba5b-4231-81fa-c45ef886387c', 'e36c0f54-0503-4cab-8103-ce49571dd876']",15,,,,,,,,,,,,,,,,,France,771,00:02:15.913,Pass,True,,,,,,82.5,64.0,79.9,19.6,,,,,,79.9,19.6,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.901192,,,,,,,,,,,,,,,d08aa434-b61a-4987-b6b4-ef7c6971c02e,141,,,"[73.8, 21.1]",3938643,2,,,,1.2618656,,Right Foot,,,"[76.8, 30.5]",Ground Pass,,9.867117,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,5,France,771,['b4c36083-49ef-4647-b207-8cbafd32aeec'],19,,,,,,,,,,,,,,,,,France,771,00:02:19.658,Pass,,,,,,,73.8,21.1,76.8,30.5,,,,,,76.8,30.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.97098,,,,,,,,,,,,,,,702c102a-f8cb-43bc-af4f-db886a5b06ce,144,,,"[76.8, 30.5]",3938643,2,,,,-1.5452917,,Right Foot,,,"[77.3, 10.9]",Ground Pass,,19.606377,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,5,France,771,['47b3a80b-5c6c-49d7-bcc8-6dab305316cb'],21,,,,,,,,,,,,,,,,,France,771,00:02:21.907,Pass,,,,,,,76.8,30.5,77.3,10.9,,,,,,77.3,10.9,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.865725,,,,,,,,,,,,,,,7af73dcc-ec17-439b-a7de-783a3e9a4834,148,,,"[73.5, 16.1]",3938643,2,,,,2.3613758,,Left Foot,,,"[63.8, 25.7]",Ground Pass,,13.647344,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,5,France,771,"['2f03e0bd-0652-46f6-9499-aa918ab8e251', '3675f35c-fc4b-48d3-9d2c-0bc5fdc800f6']",24,,,,,,,,,,,,,,,,,France,771,00:02:24.385,Pass,True,,,,,,73.5,16.1,63.8,25.7,,,,,,63.8,25.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.102245,,,,,,,,,,,,,,,1a7b28d4-e8dc-47d5-a801-b1be1c0d5865,152,,,"[62.9, 26.8]",3938643,2,,,,2.900475,,Left Foot,,,"[50.7, 29.8]",Ground Pass,,12.563439,,,,William Saliba,17592.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,5,France,771,"['657c03a8-637e-4352-a7b6-b659114ff21f', 'c7b23bb3-d84d-46b6-8974-2f4292d2c588']",25,,,,,,,,,,,,,,,,,France,771,00:02:25.646,Pass,True,,,,,,62.9,26.8,50.7,29.8,,,,,,50.7,29.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.236321,,,,,,,,,,,,,,,030172ad-875d-459c-a8d9-b71fbe7ad0ff,155,,,"[48.0, 29.6]",3938643,2,,,,1.6493744,,Right Foot,,,"[46.0, 55.0]",Ground Pass,,25.478619,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,Regular Play,William Saliba,17592.0,Left Center Back,5,France,771,['23442819-5c03-4007-a707-476dc6008717'],27,,,,,,,,,,,,,,,,,France,771,00:02:27.924,Pass,,,,,,,48.0,29.6,46.0,55.0,,,,,,46.0,55.0,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.120533,,,,,,,,,,,,,,,ce8a15d4-e6cb-43ae-9aaa-d54bc414e022,158,,,"[47.4, 71.6]",3938643,2,,,,0.3529904,,Right Foot,,,"[58.8, 75.8]",Ground Pass,,12.149074,,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,5,France,771,['01381575-f273-46e5-950b-460f417c4111'],32,,,,,,,,,,,,,,,,,France,771,00:02:32.170,Pass,,,,,,,47.4,71.6,58.8,75.8,,,,,,58.8,75.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.849037,,,,,,,,,,,,,,,a4533b2f-6dc6-4639-8356-b82d3c410c8d,161,,,"[64.9, 74.7]",3938643,2,,,,-0.43856326,,Left Foot,,,"[76.2, 69.4]",Ground Pass,,12.481186,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,5,France,771,['bf1f1b35-4ad3-49f6-902d-dc1d5201cc01'],35,,,,,,,,,,,,,,,,,France,771,00:02:35.127,Pass,,,,,,,64.9,74.7,76.2,69.4,,,,,,76.2,69.4,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.497153,,,,,,,,,,,,,,,aa2dc15c-fe1a-4ea5-be08-dc9248273812,165,,,"[77.7, 70.3]",3938643,2,,,,2.5742292,,Right Foot,,,"[67.5, 76.8]",Ground Pass,,12.09504,,Incomplete,,Jules Koundé,4445.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,5,France,771,"['1217c28c-56c4-4992-952a-cc15e7bf2f19', '59afec30-3808-4c79-9268-1f22b24477ed', '602f228c-f6eb-4de4-9331-2ddb36b1598a']",36,,,,,,,,,,,,,,,,,France,771,00:02:36.505,Pass,True,,,,,,77.7,70.3,67.5,76.8,,,,,,67.5,76.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.847479,,,,,,,,,,,,,,,30dfff79-fd37-461a-a7e9-cdab12edd714,168,,,"[62.9, 80.0]",3938643,2,,,,-0.9041035,,,,,"[67.7, 73.9]",Low Pass,,7.7620873,,,,Ousmane Dembélé,5477.0,,,,,Throw-in,1,From Throw In,Jules Koundé,4445.0,Right Back,6,France,771,['fb4ca916-5c8e-47c9-a381-94ab5dd19052'],42,,,,,,,,,,,,,,,,,France,771,00:02:42.342,Pass,,,,,,,62.9,80.0,67.7,73.9,,,,,,67.7,73.9,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.325905,,,,,,,,,,,,,,,2660fb4f-f759-4eca-9821-cbd5f0d20792,171,,,"[67.7, 73.9]",3938643,2,,,,2.3774679,,Right Foot,,,"[62.9, 78.5]",Ground Pass,,6.6483083,,,,Jules Koundé,4445.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,6,France,771,['6a694bc4-6c6e-4e59-88ce-ebe0306a15c2'],43,,,,,,,,,,,,,,,,,France,771,00:02:43.710,Pass,,,,,,,67.7,73.9,62.9,78.5,,,,,,62.9,78.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.588945,,,,,,,,,,,,,,,e6f88360-6f10-4e9a-85e0-262bf4cc6ff5,179,,,"[65.6, 77.0]",3938643,2,True,,,-1.7574106,,Right Foot,,,"[62.9, 62.7]",Ground Pass,,14.552663,,,,N'Golo Kanté,3961.0,,,,,Free Kick,1,From Free Kick,Jules Koundé,4445.0,Right Back,7,France,771,['17df9ff0-39c7-4d93-b8e5-1accc0d7191e'],55,,,,,,,,,,,,,,,,,France,771,00:02:55.194,Pass,,,,,,,65.6,77.0,62.9,62.7,,,,,,62.9,62.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.3827,,,,,,,,,,,,,,,6ce1e42c-16a3-406a-a3af-af4657edfdd0,181,,,"[61.7, 59.4]",3938643,2,,,,-2.39302,,Right Foot,,,"[42.0, 41.1]",Ground Pass,,26.888287,,,,William Saliba,17592.0,,,,,,1,From Free Kick,N'Golo Kanté,3961.0,Right Center Midfield,7,France,771,['7415fa1b-e341-41f0-9591-0eecc0d3807e'],56,,,,,,,,,,,,,,,,,France,771,00:02:56.473,Pass,,,,,,,61.7,59.4,42.0,41.1,,,,,,42.0,41.1,France vs Poland,France,Poland
,,,,,,,,,,,,,,,2.058693,,,,,,,,,,,,,,,409f9f1f-ba3f-41c8-8ea1-4a2c893ce10e,184,,,"[42.0, 41.1]",3938643,2,,,,-1.0396187,,Right Foot,,,"[56.1, 17.1]",Ground Pass,,27.83541,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Free Kick,William Saliba,17592.0,Left Center Back,7,France,771,['1dfa7663-5db4-408c-bace-f2f8e881ede7'],58,,,,,,,,,,,,,,,,,France,771,00:02:58.656,Pass,,,,,,,42.0,41.1,56.1,17.1,,,,,,56.1,17.1,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.82562,,,,,,,,,,,,,,,d9cf076e-d7c5-498d-85cf-8ef8d75fd9f7,187,,,"[58.6, 15.9]",3938643,3,,,,-0.08847807,,Left Foot,,,"[71.0, 14.8]",Ground Pass,,12.448695,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,7,France,771,['b12c80f7-8516-4519-8341-c23fa6fb074d'],1,,,,,,,,,,,,,,,,,France,771,00:03:01.941,Pass,,,,,,,58.6,15.9,71.0,14.8,,,,,,71.0,14.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.729092,,,,,,,,,,,,,,,f33952c9-fec7-48fa-b3a4-74c0075b0a3f,191,,,"[72.7, 14.4]",3938643,3,,,,3.0455039,,Right Foot,,,"[64.4, 15.2]",Ground Pass,,8.338465,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,7,France,771,"['0b082631-de4c-4f44-89d7-07980cee45c4', '5ae43195-e77a-490a-a958-3df7a7302612']",2,,,,,,,,,,,,,,,,,France,771,00:03:02.846,Pass,True,,,,,,72.7,14.4,64.4,15.2,,,,,,64.4,15.2,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.731376,,,,,,,,,,,,,,,701c651c-9948-4ad5-84aa-f737f1ff983c,194,,,"[66.5, 14.0]",3938643,3,,,,-0.8550527,,Left Foot,,,"[74.5, 4.8]",Ground Pass,,12.1918,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,7,France,771,['5bd0fd1b-bb44-4026-b099-0400f939bec8'],4,,,,,,,,,,,,,,,,,France,771,00:03:04.466,Pass,,,,,,,66.5,14.0,74.5,4.8,,,,,,74.5,4.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.969474,,,,,,,,,,,,,,,9d142b25-755d-4c65-8d23-373e42dd676a,201,,,"[82.7, 5.9]",3938643,3,,,,-0.22776596,,Right Foot,,,"[97.8, 2.4]",Ground Pass,,15.500322,,,,Bradley Barcola,39420.0,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,7,France,771,['4fb63be3-d60b-418a-9865-94c69c9d317b'],7,,,,,,,,,,,,,,,,,France,771,00:03:07.597,Pass,,,,,,,82.7,5.9,97.8,2.4,,,,,,97.8,2.4,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.054401,,,,,,,,,,,,,,,af7691cd-6824-4d6b-9a4d-617b6fdabcfa,209,,,"[107.5, 0.1]",3938643,3,,,,1.7481581,,,,,"[105.6, 10.7]",Low Pass,,10.768937,,,,Bradley Barcola,39420.0,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,8,France,771,['bd072e6d-1856-4878-a0eb-965f9415d3a9'],33,,,,,,,,,,,,,,,,,France,771,00:03:33.733,Pass,,,,,,,107.5,0.1,105.6,10.7,,,,,,105.6,10.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.601564,,,,,,,,,,,,,,,41304c92-279b-46b8-8d12-f1266da71d00,213,,,"[104.7, 11.3]",3938643,3,,,,-1.1071488,,Left Foot,,,"[108.6, 3.5]",Low Pass,,8.720665,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Throw In,Bradley Barcola,39420.0,Left Wing,8,France,771,"['4326ac8a-6304-43e3-ab4a-e36b54126341', 'cc50e117-9d04-438a-8199-a0946a2adc51']",34,,,,,,,,,,,,,,,,,France,771,00:03:34.996,Pass,True,,,,,,104.7,11.3,108.6,3.5,,,,,,108.6,3.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.718838,,,,,,,,,,,,,,,4b707a7a-f72c-4948-acc7-27f82636a80b,216,,,"[108.8, 2.8]",3938643,3,,,,2.8160968,,Left Foot,,,"[100.8, 5.5]",Ground Pass,,8.44334,,,,Bradley Barcola,39420.0,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,8,France,771,['39f756cc-3ac0-469d-a8b8-a70e6d2035d7'],35,,,,,,,,,,,,,,,,,France,771,00:03:35.929,Pass,,,,,,,108.8,2.8,100.8,5.5,,,,,,100.8,5.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.098848,,,,,,,,,,,,,,,a923eeb4-5f29-4448-ac26-c2b6fc0d8583,219,,,"[98.2, 5.3]",3938643,3,,,,2.651092,,Right Foot,,,"[79.1, 15.5]",Ground Pass,,21.652945,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Throw In,Bradley Barcola,39420.0,Left Wing,8,France,771,['95146985-2411-470c-b7c2-a02fd67d3d7e'],38,,,,,,,,,,,,,,,,,France,771,00:03:38.078,Pass,,,,,,,98.2,5.3,79.1,15.5,,,,,,79.1,15.5,France vs Poland,France,Poland
,,,,,,,,,,,,,,,2.964463,,,,,,,,,,,,,,,5043f92c-2d46-453c-a283-10b4bceab897,222,,,"[79.1, 15.5]",3938643,3,,,,1.6354383,,Right Foot,,,"[76.2, 60.3]",High Pass,,44.893764,,,,Jules Koundé,4445.0,,True,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,8,France,771,['97ceb112-fdef-4dd9-851c-b2647924af16'],41,,,,,,,,,,,,,,,,,France,771,00:03:41.001,Pass,,,,,,,79.1,15.5,76.2,60.3,,,,,,76.2,60.3,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.456549,,,,,,,,,,,,,,,17845bc8-91a5-4f35-9c7e-dc9c8f6079af,225,,,"[83.9, 66.2]",3938643,3,,,,-1.6352232,,Right Foot,,,"[83.1, 53.8]",Ground Pass,,12.425779,,,,N'Golo Kanté,3961.0,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,8,France,771,['09ab0586-8a0f-4fa1-9676-471174c8f4e9'],46,,,,,,,,,,,,,,,,,France,771,00:03:46.059,Pass,,,,,,,83.9,66.2,83.1,53.8,,,,,,83.1,53.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,1.484733,,,,,,,,,,,,,,,15ae0517-217f-4150-8b27-6bfaae46b7f0,228,,,"[83.1, 53.8]",3938643,3,,,,-1.5707964,,Right Foot,,,"[83.1, 18.7]",High Pass,,35.1,,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Throw In,N'Golo Kanté,3961.0,Right Center Midfield,8,France,771,['9830e9da-aa44-4fb8-a969-23699cc2f836'],49,,,,,,,,,,,,,,,,,France,771,00:03:49.043,Pass,,,,,,,83.1,53.8,83.1,18.7,,,,,,83.1,18.7,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.832485,,,,,,,,,,,,,,,44910dfc-2754-4f67-ba44-d9ee84267a98,231,,,"[92.3, 18.7]",3938643,3,,,,-1.0815861,,Right Foot,,,"[99.7, 4.8]",Ground Pass,,15.747064,,,,Bradley Barcola,39420.0,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,8,France,771,['0772128c-1311-48a3-b25c-3bf7d759d9f5'],52,,,,,,,,,,,,,,,,,France,771,00:03:52.896,Pass,,,,,,,92.3,18.7,99.7,4.8,,,,,,99.7,4.8,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.614625,,,,,,,,,,,,,,,6b7234d0-dd94-48cd-93bb-b6cf3066fc4e,235,,,"[118.7, 22.7]",3938643,4,,,,2.145441,,Left Foot,True,True,"[110.8, 34.9]",Ground Pass,,14.534442,,Incomplete,,,,,,,,,1,From Throw In,Bradley Barcola,39420.0,Left Wing,8,France,771,"['244f0113-a421-4401-88e1-360c67396a52', 'c91db020-8b22-4d91-8cff-6580e8820416']",1,,,,,,,,,,,,,,,,,France,771,00:04:01.324,Pass,True,,,,,,118.7,22.7,110.8,34.9,,,,,,110.8,34.9,France vs Poland,France,Poland
,,,,,,,,,,,,,,,3.812122,,,,,,,,,,,,,,,01dada71-e992-4690-9602-0c0028adf9f7,237,,,"[120.0, 0.1]",3938643,4,,,,1.5707964,,Right Foot,,,"[120.0, 56.9]",High Pass,True,56.8,,Out,,,,,True,Inswinging,,Corner,1,From Corner,Ousmane Dembélé,5477.0,Right Wing,9,France,771,,43,,,,,,,,,,,,,,,,,France,771,00:04:43.062,Pass,,,,,,,120.0,0.1,120.0,56.9,,,,,,120.0,56.9,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.925301,,,,,,,,,,,,,,,fe327ee2-802f-4a7f-a759-da164b9aed21,238,,,"[6.9, 36.1]",3938643,5,True,,,-1.19029,,Right Foot,,,"[11.5, 24.6]",Ground Pass,,12.3858795,,,,Paweł Dawidowicz,30739.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,10,Poland,789,['bea964c9-f6be-4d50-a0cc-3fb433b552ae'],8,,,,,,,,,,,,,,,,,Poland,789,00:05:08.739,Pass,,,,,,,6.9,36.1,11.5,24.6,,,,,,11.5,24.6,France vs Poland,France,Poland
