50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,f50098c8-5eaa-4629-a3c9-29d89a0d644a,67,,"[21.3, 32.3]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abdülkerim Bardakcı,48383.0,Left Center Back,6,Austria,915,"['6721a601-e3b8-4293-8b63-aaaed1114b15', 'fe6c65d5-8a02-489f-b58a-5eed585af884']",8,,,,,,,,,,,,,,,,Turkey,909,00:02:08.233,Dribbled Past,,,,,,,21.3,32.3,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,51526415-bf44-411d-b2d3-699b4c322e46,71,,"[20.5, 28.4]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,6,Austria,915,"['a575c68f-2951-4eec-af61-1657bd9f6e09', 'ec647db0-fd47-413c-a5c3-2c8c6d0243db']",9,,,,,,,,,,,,,,,,Turkey,909,00:02:09.513,Dribbled Past,,,,,,,20.5,28.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,00c03c30-030b-4540-9389-d79b478966e2,344,,"[32.8, 39.2]",3941022,10,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kaan Ayhan,12293.0,Right Center Back,19,Austria,915,"['8929b50c-1b56-43b7-982f-8371fe93773c', '9874016e-a85f-4768-87b2-ad3d8652d0a2']",14,,,,,,,,,,,,,,,,Turkey,909,00:10:14.417,Dribbled Past,,,,,,,32.8,39.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,102e4a8c-11f2-4eac-b3c3-411d317d8a69,510,,"[78.4, 22.4]",3941022,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Güler,116587.0,Center Forward,29,Austria,915,"['1e4853b9-d7b8-477b-a3df-b3a1a3e82dc9', '2bde0afb-8d8b-4f02-8252-0fd7f71738c3', 'c9df9c54-c3fe-4e2a-a002-015b516e94b5']",56,,,,,,,,,,,,,,,,Turkey,909,00:14:56.579,Dribbled Past,,,,,,,78.4,22.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,01f4c34b-f881-4f73-b6a1-2894f5dd80f3,788,,"[92.6, 63.8]",3941022,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Center Attacking Midfield,35,Turkey,909,['88f47932-c3f5-4f9b-86c9-fc6e6d7f7c8b'],53,,,,,,,,,,,,,,,,Austria,915,00:19:53.594,Dribbled Past,,,,,,,92.6,63.8,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4c148e23-0d8e-4fc9-835f-e898282fefd5,1021,,"[39.5, 6.1]",3941022,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lienhart,8931.0,Left Center Back,43,Turkey,909,"['196064c6-3389-4d5c-8d3c-81b417b62c38', '5827d983-8120-42bb-a94c-6551c5078d4d', '5cb9bbea-1de5-4c14-9a25-00e36bd5b3e2']",35,,,,,,,,,,,,,,,,Austria,915,00:25:35.279,Dribbled Past,,,,,,,39.5,6.1,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,80d4e388-aa38-402c-9191-f7e133196ce8,1304,,"[54.3, 53.0]",3941022,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,54,Turkey,909,"['29c9b686-3fa5-4d96-b14e-6ca00074a137', '3d931d57-4b86-49db-b348-f1b63f7634a4', '64ce3ee4-71ff-4d24-baee-fdd213178545']",24,,,,,,,,,,,,,,,,Austria,915,00:32:24.690,Dribbled Past,,,,,,,54.3,53.0,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e53a4759-8995-4e1c-8ad6-6ebfb45a10da,1311,,"[55.8, 40.4]",3941022,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,54,Turkey,909,"['21a61b8e-6966-4031-8d45-f7e406b7ade8', 'b0822356-f71a-410a-b110-7b6c6dd12483']",27,,,,,,,,,,,,,,,,Austria,915,00:32:27.761,Dribbled Past,,,,,,,55.8,40.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,b9956659-d30a-4af7-84d1-b8beffd0abd6,1456,,"[24.6, 66.2]",3941022,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,59,Austria,915,"['2c6eb975-fee3-4405-9732-30da26b92eba', '59ddf2cf-a95d-4af6-a87c-e995f9f99dab']",18,,,,,,,,,,,,,,,,Turkey,909,00:35:18.523,Dribbled Past,,,,,,,24.6,66.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a3efa0dc-4428-4da4-8beb-8a2f7276ef33,1677,,"[22.3, 68.4]",3941022,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,68,Turkey,909,"['3a5e69cc-b7d3-4fd2-b770-3386f112ecfb', '66354486-4bc7-4f90-9ac8-66cddcecf44e', '9ef1417d-bd90-48aa-9d44-3f3d854c312d']",59,,,,,,,,,,,,,,,,Austria,915,00:39:59.141,Dribbled Past,,,,,,,22.3,68.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,bc88e716-b439-4730-afa2-209e847ac63f,1734,,"[58.2, 29.5]",3941022,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İsmail Yüksek,78241.0,Right Defensive Midfield,69,Austria,915,"['c49252a1-f7b8-475d-923e-7c3c10eb3685', 'c5e919ee-41eb-4b90-afad-36dae158a6c3', 'f02f4301-f96a-4d4e-aaab-9aeaf3ae9091']",17,,,,,,,,,,,,,,,,Turkey,909,00:41:17.774,Dribbled Past,,,,,,,58.2,29.5,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5023f0ec-b194-464d-951d-49f31991848b,2227,,"[20.2, 38.8]",3941022,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaan Ayhan,12293.0,Right Center Back,93,Austria,915,"['a81384a1-2228-42c5-be62-cf5ea81459cb', 'ddd6d83f-8224-40ff-89a0-3411c76b9590']",23,,,,,,,,,,,,,,,,Turkey,909,00:07:23.921,Dribbled Past,,,,,,,20.2,38.8,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2c09597c-0339-4b48-9116-39c1622a2b88,2353,,"[49.1, 64.9]",3941022,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Posch,11821.0,Right Back,102,Turkey,909,"['2b6f04fa-61e7-42e4-909f-a9b2aaed8532', '39377f0f-4741-4be0-8b10-ae0ac4477d4a', 'e2cf3489-b594-4192-a243-adcf0adbe8fb']",8,,,,,,,,,,,,,,,,Austria,915,00:11:08.362,Dribbled Past,,,,,,,49.1,64.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8afb44da-4fde-4ace-a7de-19ae4d2530e3,2626,,"[13.7, 64.5]",3941022,66,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stefan Posch,11821.0,Right Back,121,Turkey,909,"['6319eb74-42d4-4491-b286-2963c439c005', '68c5e017-57b9-4f87-a2e5-6d6a274dc4f3', 'b69591a1-a0ca-49b5-b613-02490eb0b6d5']",51,,,,,,,,,,,,,,,,Austria,915,00:21:51.331,Dribbled Past,,,,,,,13.7,64.5,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,eb2a4012-ab07-462e-91a0-12533347115f,2855,,"[4.0, 22.3]",3941022,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,130,Turkey,909,"['96f43294-5eba-4f73-8386-ba72f5a42a22', '9f1732ed-8e22-487b-9ec6-854782ad8c56']",18,,,,,,,,,,,,,,,,Austria,915,00:26:18.833,Dribbled Past,,,,,,,4.0,22.3,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,362f9663-e6a7-4663-b3f0-abc60f41a04b,3243,,"[44.1, 28.9]",3941022,82,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Danso,11820.0,Right Center Back,149,Turkey,909,"['07839032-31aa-4381-9166-bf0ec807dee3', '184b1f49-9fd2-4e20-8782-14f638ba110c', 'aed03675-9cff-41f5-a66e-b628f87acc96']",50,,,,,,,,,,,,,,,,Austria,915,00:37:50.625,Dribbled Past,,,,,,,44.1,28.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9a43fc55-4c28-4132-ae5a-2166b2624660,3615,,"[3.9, 69.2]",3941022,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mert Müldür,10826.0,Right Wing Back,165,Austria,915,['6cd00e79-88f4-47d5-a54a-39fcf83c1fa4'],4,,,,,,,,,,,,,,,,Turkey,909,00:47:04.527,Dribbled Past,,,,,,,3.9,69.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9fcbcd94-1b5d-4897-a90f-3b2d08424378,3672,,"[21.1, 54.2]",3941022,93,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Maximilian Wöber,8068.0,Left Center Back,168,Turkey,909,"['8414d3b9-615b-49c7-88ec-6bfd57fdef28', 'b5bd1e41-1865-4425-8dc8-089c778a2691']",10,,,,,,,,,,,,,,,,Austria,915,00:48:10.848,Dribbled Past,,,,,,,21.1,54.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2b0d849b-689b-4d1b-9802-fc1b85c03da8,3684,,"[55.1, 72.9]",3941022,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mert Müldür,10826.0,Right Wing Back,169,Austria,915,"['2da65b2b-867c-4bdf-9964-22948f21d876', '43ce35ee-4fef-4ef0-a5c7-61e878cd3321']",23,,,,,,,,,,,,,,,,Turkey,909,00:48:23.344,Dribbled Past,,,,,,,55.1,72.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,fe6c65d5-8a02-489f-b58a-5eed585af884,68,,"[98.8, 47.8]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,6,Austria,915,['f50098c8-5eaa-4629-a3c9-29d89a0d644a'],8,,,,,,,,,,,,,,,,Austria,915,00:02:08.233,Dribble,True,,,,,,98.8,47.8,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,ec647db0-fd47-413c-a5c3-2c8c6d0243db,72,,"[99.6, 51.7]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,6,Austria,915,['51526415-bf44-411d-b2d3-699b4c322e46'],9,,,,,,,,,,,,,,,,Austria,915,00:02:09.513,Dribble,True,,,,,,99.6,51.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,d4889984-1ec5-48c9-9ee9-70ca1bf65746,107,,"[95.4, 29.6]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,8,Austria,915,['edb48829-85c0-48ce-bf2e-34d1346de863'],5,,,,,,,,,,,,,,,,Austria,915,00:03:05.498,Dribble,True,,,,,,95.4,29.6,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,2cd7d1d7-618a-4894-96e4-e9809d98f9b7,127,,"[68.4, 9.4]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,['114605f1-8291-4d5f-aa1e-414e90031909'],38,,,,,,,,,,,,,,,,Austria,915,00:03:38.666,Dribble,True,,,,,,68.4,9.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,8929b50c-1b56-43b7-982f-8371fe93773c,345,,"[87.3, 40.9]",3941022,10,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Christoph Baumgartner,24977.0,Center Attacking Midfield,19,Austria,915,"['00c03c30-030b-4540-9389-d79b478966e2', '7cfd39cc-3e36-4b89-b632-accf708c530a', 'd3e8687e-8e1f-4c19-9b93-e97687ee7088']",14,,,,,,,,,,,,,,,,Austria,915,00:10:14.417,Dribble,True,,,,,,87.3,40.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,2bde0afb-8d8b-4f02-8252-0fd7f71738c3,511,,"[41.7, 57.7]",3941022,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lienhart,8931.0,Left Center Back,29,Austria,915,['102e4a8c-11f2-4eac-b3c3-411d317d8a69'],56,,,,,,,,,,,,,,,,Austria,915,00:14:56.579,Dribble,True,,,,,,41.7,57.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,d20f9a8a-493b-495d-a087-defe35d51fae,671,,"[91.2, 76.4]",3941022,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,29,Austria,915,"['1165a96b-a93a-4cf4-af76-8cf13c067623', '93cf3e4c-1cf2-4088-a13e-1d5b5c7d10f4']",31,,,,,,,,,,,,,,,,Austria,915,00:17:31.500,Dribble,True,,,,,,91.2,76.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,88f47932-c3f5-4f9b-86c9-fc6e6d7f7c8b,789,,"[27.5, 16.3]",3941022,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İsmail Yüksek,78241.0,Right Defensive Midfield,35,Turkey,909,"['01f4c34b-f881-4f73-b6a1-2894f5dd80f3', '680c928b-49a4-43f7-b5ca-92902d7bf1b6']",53,,,,,,,,,,,,,,,,Turkey,909,00:19:53.594,Dribble,True,,,,,,27.5,16.3,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.04,,,,,,,,,,0af8c3dd-d8c1-4c44-8b90-f29f193edc2c,979,,"[52.1, 3.5]",3941022,25,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philipp Mwene,13315.0,Left Back,42,Austria,915,['893bd49a-eee1-4cb4-afc8-a6a1866af2b3'],3,,,,,,,,,,,,,,,,Austria,915,00:25:03.515,Dribble,True,,,,,,52.1,3.5,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,5827d983-8120-42bb-a94c-6551c5078d4d,1022,,"[80.6, 74.0]",3941022,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,43,Turkey,909,['4c148e23-0d8e-4fc9-835f-e898282fefd5'],35,,,,,,,,,,,,,,,,Turkey,909,00:25:35.279,Dribble,True,,,,,,80.6,74.0,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,924d2a77-9876-4d7a-bcea-dd9ad3daf2b4,1054,,"[100.2, 66.4]",3941022,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Barış Alper Yılmaz,134209.0,Right Wing,44,Turkey,909,['3a4dc47e-7a0c-450e-8d78-95948f6ef9d4'],32,,,,,,,,,,,,,,,,Turkey,909,00:26:32.423,Dribble,True,,,,,,100.2,66.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,3d931d57-4b86-49db-b348-f1b63f7634a4,1305,,"[65.8, 27.1]",3941022,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Güler,116587.0,Center Forward,54,Turkey,909,"['80d4e388-aa38-402c-9191-f7e133196ce8', 'a40ab29b-226c-4aee-b95c-0e371f0e7326']",24,,,,,,,,,,,,,,,,Turkey,909,00:32:24.690,Dribble,True,,,,,,65.8,27.1,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,21a61b8e-6966-4031-8d45-f7e406b7ade8,1312,,"[64.3, 39.7]",3941022,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mert Müldür,10826.0,Right Wing Back,54,Turkey,909,['e53a4759-8995-4e1c-8ad6-6ebfb45a10da'],27,,,,,,,,,,,,,,,,Turkey,909,00:32:27.761,Dribble,True,,,,,,64.3,39.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,d1d212e5-a8c1-477f-bf86-e2caab5ab86a,1395,,"[35.7, 54.7]",3941022,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Güler,116587.0,Center Forward,56,Turkey,909,['6ffcd845-3771-41f3-80b8-80235aafbd24'],13,,,,,,,,,,,,,,,,Turkey,909,00:34:13.187,Dribble,True,,,,,,35.7,54.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,369f3804-3cf5-41df-81f0-a11f1c62559f,1407,,"[80.3, 49.6]",3941022,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christoph Baumgartner,24977.0,Center Attacking Midfield,57,Turkey,909,['8530644d-c7bc-41ef-a4d2-aecefd41e520'],34,,,,,,,,,,,,,,,,Austria,915,00:34:34.597,Dribble,True,,,,,,80.3,49.6,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,2c6eb975-fee3-4405-9732-30da26b92eba,1457,,"[95.5, 13.9]",3941022,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,59,Austria,915,['b9956659-d30a-4af7-84d1-b8beffd0abd6'],18,,,,,,,,,,,,,,,,Austria,915,00:35:18.523,Dribble,True,,,,,,95.5,13.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,817220aa-b08b-4ae9-98e6-e17eb0c57492,1661,,"[111.5, 7.7]",3941022,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenan Yildiz,151813.0,Left Wing,68,Turkey,909,['9fad7d9b-eed2-4e25-93a7-8995548f3a47'],50,,,,,,,,,,,,,,,,Turkey,909,00:39:50.504,Dribble,True,,,,,,111.5,7.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,66354486-4bc7-4f90-9ac8-66cddcecf44e,1678,,"[97.8, 11.7]",3941022,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orkun Kökçü,22212.0,Left Defensive Midfield,68,Turkey,909,['a3efa0dc-4428-4da4-8beb-8a2f7276ef33'],59,,,,,,,,,,,,,,,,Turkey,909,00:39:59.141,Dribble,True,,,,,,97.8,11.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,c5e919ee-41eb-4b90-afad-36dae158a6c3,1735,,"[61.9, 50.6]",3941022,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christoph Baumgartner,24977.0,Center Attacking Midfield,69,Austria,915,['bc88e716-b439-4730-afa2-209e847ac63f'],17,,,,,,,,,,,,,,,,Austria,915,00:41:17.774,Dribble,True,,,,,,61.9,50.6,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,c9491724-4c4e-4480-829a-58bf846fbbbc,1762,,"[58.0, 56.4]",3941022,42,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christoph Baumgartner,24977.0,Center Attacking Midfield,70,Austria,915,"['742b9d33-1d14-4b34-9d76-0df8b0e47856', 'a734ab36-4aa9-47ab-acba-d9b47e4498f7']",30,,,,,,,,,,,,,,,,Austria,915,00:42:30.738,Dribble,True,,,,,,58.0,56.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,15bfbeb5-1b38-4cd8-89ca-0c894bf28a8b,1823,,"[36.4, 70.0]",3941022,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Sabitzer,8518.0,Left Wing,74,Turkey,909,['67c636af-d19b-4a92-bb96-2ba746c557db'],59,,,,,,,,,,,,,,,,Austria,915,00:44:59.734,Dribble,True,,,,,,36.4,70.0,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,7fe37592-23e1-46f4-a9b3-a775e0404d72,1906,,"[87.2, 71.2]",3941022,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mert Müldür,10826.0,Right Wing Back,76,Turkey,909,"['0c1f0440-59a5-419d-a103-b99e23a31314', 'd6707c7e-389d-48f1-8247-eeb4815c24b2']",15,,,,,,,,,,,,,,,,Turkey,909,00:00:15.596,Dribble,True,,,,,,87.2,71.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,d84d12f8-0e2a-4f4a-9ac1-9b2f05c5cecf,2148,,"[102.8, 68.4]",3941022,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Baumgartner,24977.0,Right Attacking Midfield,86,Austria,915,['db21c77e-cdfa-4e84-8270-a342cbcf6e73'],42,,,,,,,,,,,,,,,,Austria,915,00:05:42.684,Dribble,True,,,,,,102.8,68.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,ddd6d83f-8224-40ff-89a0-3411c76b9590,2228,,"[99.9, 41.3]",3941022,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,93,Austria,915,['5023f0ec-b194-464d-951d-49f31991848b'],23,,,,,,,,,,,,,,,,Austria,915,00:07:23.921,Dribble,True,,,,,,99.9,41.3,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,57785162-e363-4546-b12c-864c87b41600,2246,,"[89.4, 15.4]",3941022,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,95,Austria,915,['e145a7c0-8ba7-4397-a746-2185060721d6'],50,,,,,,,,,,,,,,,,Austria,915,00:07:50.286,Dribble,True,,,,,,89.4,15.4,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,39377f0f-4741-4be0-8b10-ae0ac4477d4a,2354,,"[71.0, 15.2]",3941022,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,102,Turkey,909,['2c09597c-0339-4b48-9116-39c1622a2b88'],8,,,,,,,,,,,,,,,,Turkey,909,00:11:08.362,Dribble,True,,,,,,71.0,15.2,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,6319eb74-42d4-4491-b286-2963c439c005,2627,,"[106.4, 15.6]",3941022,66,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kenan Yildiz,151813.0,Left Wing,121,Turkey,909,['8afb44da-4fde-4ace-a7de-19ae4d2530e3'],51,,,,,,,,,,,,,,,,Turkey,909,00:21:51.331,Dribble,True,,,,,,106.4,15.6,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,78da20fa-5af8-488c-aa8b-c9df2c810ac7,2645,,"[90.8, 20.3]",3941022,67,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arda Güler,116587.0,Center Forward,121,Turkey,909,['01d3fcee-b6ce-4d1b-abdf-976d224638f8'],6,,,,,,,,,,,,,,,,Turkey,909,00:22:06.881,Dribble,True,,,,,,90.8,20.3,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,fb2068cd-8d6f-4cfb-994f-18c255fba74b,2777,,"[36.8, 1.5]",3941022,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,127,Turkey,909,['a3550bb3-1e5f-47c9-a659-50b7f43b8983'],5,,,,,,,,,,,,,,,,Turkey,909,00:25:05.285,Dribble,True,,,,,,36.8,1.5,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,96f43294-5eba-4f73-8386-ba72f5a42a22,2856,,"[116.1, 57.8]",3941022,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,130,Turkey,909,['eb2a4012-ab07-462e-91a0-12533347115f'],18,,,,,,,,,,,,,,,,Turkey,909,00:26:18.833,Dribble,True,,,,,,116.1,57.8,,,,,,,,,,Austria vs Turkey,Austria,Turkey
